,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,average_model,optimal_clustering
0,0.5567796610169492,0.5950564971751412,0.5790960451977402,0.5690677966101695,0.568502824858757,0.5651129943502825,0.5190677966101694,0.49971751412429377,0.5567796610169492,0.5567796610169492,0.5567796610169492,0.5567796610169492,0.5567796610169492,0.5567796610169492,0.5567796610169492,0.5567796610169492,0.5567796610169492,0.5567796610169492,0.4786723163841808,0.478954802259887,0.46299435028248587,0.4346045197740113,0.4320621468926554,0.4367231638418079,0.4402542372881356,0.5567796610169492,0.5577683615819209,0.5959039548022599,0.5959039548022599,0.5830508474576271,0.5830508474576271,0.5830508474576271,0.5830508474576271,0.5573446327683615,0.5717514124293785,0.4759887005649718,0.4693502824858757,0.46779661016949153,0.47570621468926555,0.4809322033898305,0.48149717514124296,0.5641138313454698,0.5959039548022599
1,0.5682203389830508,0.5954802259887005,0.5781073446327684,0.5663841807909604,0.5677966101694916,0.56045197740113,0.5121468926553673,0.46624293785310733,0.5682203389830508,0.5682203389830508,0.5682203389830508,0.5682203389830508,0.5682203389830508,0.5682203389830508,0.5682203389830508,0.5682203389830508,0.5682203389830508,0.5682203389830508,0.5350282485875706,0.49463276836158193,0.5115819209039548,0.4207627118644068,0.4293785310734463,0.43248587570621466,0.4463276836158192,0.5682203389830508,0.5706214689265536,0.5988700564971752,0.5988700564971752,0.5826271186440678,0.5826271186440678,0.5826271186440678,0.5826271186440678,0.5699152542372882,0.5761299435028249,0.47612994350282484,0.45437853107344633,0.4659604519774011,0.47612994350282484,0.47401129943502823,0.47980225988700564,0.5682203389830508,0.5988700564971752
2,0.5596045197740113,0.5936440677966102,0.5867231638418079,0.5752824858757062,0.5761299435028249,0.5690677966101695,0.47556497175141244,0.49491525423728816,0.5596045197740113,0.5596045197740113,0.5596045197740113,0.5596045197740113,0.5596045197740113,0.5596045197740113,0.5596045197740113,0.5596045197740113,0.5596045197740113,0.5596045197740113,0.5300847457627119,0.5012711864406779,0.45649717514124294,0.5326271186440678,0.423728813559322,0.4536723163841808,0.43912429378531076,0.5596045197740113,0.5620056497175141,0.5967514124293786,0.5967514124293786,0.5923728813559322,0.5923728813559322,0.5923728813559322,0.5923728813559322,0.561864406779661,0.5731638418079096,0.4774011299435028,0.4738700564971751,0.4774011299435028,0.46652542372881356,0.47782485875706215,0.4507062146892655,0.566185394433982,0.5967514124293786
3,0.5651129943502825,0.5937853107344633,0.5772598870056497,0.5666666666666667,0.5649717514124294,0.5629943502824859,0.5107344632768361,0.49307909604519773,0.5651129943502825,0.5651129943502825,0.5651129943502825,0.5651129943502825,0.5651129943502825,0.5651129943502825,0.5651129943502825,0.5651129943502825,0.5651129943502825,0.5651129943502825,0.4788135593220339,0.49322033898305084,0.46031073446327686,0.4285310734463277,0.4322033898305085,0.44519774011299434,0.44449152542372883,0.5651129943502825,0.5663841807909604,0.5951977401129943,0.5951977401129943,0.5826271186440678,0.5826271186440678,0.5826271186440678,0.5826271186440678,0.565677966101695,0.5766949152542373,0.47415254237288135,0.48615819209039546,0.4772598870056497,0.46581920903954804,0.4675141242937853,0.4844632768361582,0.5672368696379996,0.5951977401129943
4,0.5559322033898305,0.5778248587570621,0.5480225988700564,0.4504237288135593,0.43319209039548023,0.451271186440678,0.4733050847457627,0.45508474576271185,0.5559322033898305,0.5559322033898305,0.5559322033898305,0.5559322033898305,0.5559322033898305,0.5559322033898305,0.5559322033898305,0.5559322033898305,0.5559322033898305,0.5559322033898305,0.5272598870056497,0.49336158192090396,0.5040960451977401,0.4422316384180791,0.4442090395480226,0.4504237288135593,0.45,0.5559322033898305,0.5557909604519774,0.5786723163841808,0.5786723163841808,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.5536723163841808,0.5542372881355933,0.5638418079096045,0.48050847457627116,0.49194915254237287,0.47570621468926555,0.475,0.4759887005649718,0.47627118644067795,0.5388993513287298,0.5786723163841808
5,0.5725988700564971,0.5998587570621469,0.5870056497175141,0.5755649717514124,0.5758474576271186,0.5699152542372882,0.5151129943502825,0.4915254237288136,0.5725988700564971,0.5725988700564971,0.5725988700564971,0.5725988700564971,0.5725988700564971,0.5725988700564971,0.5725988700564971,0.5725988700564971,0.5725988700564971,0.5725988700564971,0.5371468926553672,0.5001412429378531,0.513135593220339,0.5286723163841808,0.4244350282485876,0.44166666666666665,0.4403954802259887,0.5725988700564971,0.5747175141242938,0.6024011299435028,0.6024011299435028,0.5923728813559322,0.5923728813559322,0.5923728813559322,0.5923728813559322,0.5740112994350283,0.5819209039548022,0.47203389830508474,0.4659604519774011,0.46864406779661016,0.46059322033898303,0.4690677966101695,0.47923728813559324,0.5747541326637372,0.6024011299435028
6,0.5716101694915254,0.6076271186440678,0.590819209039548,0.5785310734463277,0.5785310734463277,0.5725988700564971,0.518361581920904,0.49392655367231636,0.5716101694915254,0.5716101694915254,0.5716101694915254,0.5716101694915254,0.5716101694915254,0.5716101694915254,0.5716101694915254,0.5716101694915254,0.5716101694915254,0.5716101694915254,0.5364406779661017,0.47627118644067795,0.5138418079096045,0.5299435028248588,0.5110169491525424,0.428954802259887,0.4422316384180791,0.5716101694915254,0.5734463276836158,0.6090395480225989,0.6090395480225989,0.5956214689265537,0.5956214689265537,0.5956214689265537,0.5956214689265537,0.5730225988700565,0.5840395480225988,0.4696327683615819,0.48050847457627116,0.47217514124293786,0.4747175141242938,0.45805084745762714,0.446045197740113,0.5762659552207574,0.6090395480225989
7,0.5648305084745763,0.5971751412429378,0.58545197740113,0.5725988700564971,0.5714689265536723,0.5666666666666667,0.47401129943502823,0.44929378531073444,0.5648305084745763,0.5648305084745763,0.5648305084745763,0.5648305084745763,0.5648305084745763,0.5648305084745763,0.5648305084745763,0.5648305084745763,0.5648305084745763,0.5648305084745763,0.5392655367231638,0.4980225988700565,0.515819209039548,0.5324858757062146,0.43192090395480226,0.4491525423728814,0.45084745762711864,0.5648305084745763,0.5680790960451978,0.5991525423728814,0.5991525423728814,0.5911016949152542,0.5911016949152542,0.5911016949152542,0.5911016949152542,0.5676553672316385,0.5764124293785311,0.4860169491525424,0.45240112994350284,0.4738700564971751,0.46638418079096045,0.4648305084745763,0.4864406779661017,0.5668392969240427,0.5991525423728814
8,0.5598870056497175,0.5944915254237289,0.5805084745762712,0.5693502824858757,0.5699152542372882,0.5642655367231638,0.5201977401129944,0.49689265536723165,0.5598870056497175,0.5598870056497175,0.5598870056497175,0.5598870056497175,0.5598870056497175,0.5598870056497175,0.5598870056497175,0.5598870056497175,0.5598870056497175,0.5598870056497175,0.5283898305084745,0.48177966101694913,0.4610169491525424,0.43177966101694915,0.4365819209039548,0.4357344632768362,0.446045197740113,0.5598870056497175,0.5617231638418079,0.5987288135593221,0.5987288135593221,0.5855932203389831,0.5855932203389831,0.5855932203389831,0.5855932203389831,0.5612994350282486,0.5720338983050848,0.48050847457627116,0.4635593220338983,0.47146892655367234,0.4774011299435028,0.47838983050847456,0.48192090395480225,0.5662690939527097,0.5987288135593221
9,0.572316384180791,0.606638418079096,0.5912429378531073,0.578954802259887,0.5775423728813559,0.5724576271186441,0.5173728813559322,0.4923728813559322,0.572316384180791,0.572316384180791,0.572316384180791,0.572316384180791,0.572316384180791,0.572316384180791,0.572316384180791,0.572316384180791,0.572316384180791,0.572316384180791,0.5411016949152543,0.4803672316384181,0.5196327683615819,0.532909604519774,0.5100282485875707,0.4213276836158192,0.44124293785310736,0.572316384180791,0.575,0.6086158192090395,0.6086158192090395,0.5954802259887005,0.5954802259887005,0.5954802259887005,0.5954802259887005,0.5745762711864407,0.5875706214689266,0.4810734463276836,0.4772598870056497,0.469774011299435,0.46059322033898303,0.46271186440677964,0.4759887005649718,0.576605984515589,0.6086158192090395
10,0.5600282485875706,0.5923728813559322,0.5806497175141243,0.5694915254237288,0.5703389830508474,0.5638418079096045,0.5177966101694915,0.49759887005649717,0.5600282485875706,0.5600282485875706,0.5600282485875706,0.5600282485875706,0.5600282485875706,0.5600282485875706,0.5600282485875706,0.5600282485875706,0.5600282485875706,0.5600282485875706,0.5293785310734463,0.4824858757062147,0.4560734463276836,0.4264124293785311,0.43192090395480226,0.43601694915254235,0.4384180790960452,0.5600282485875706,0.5615819209039548,0.5957627118644068,0.5957627118644068,0.5862994350282486,0.5862994350282486,0.5862994350282486,0.5862994350282486,0.5620056497175141,0.5716101694915254,0.47584745762711866,0.4709039548022599,0.47641242937853107,0.47146892655367234,0.480225988700565,0.48177966101694913,0.5660860012554928,0.5957627118644068
11,0.5676553672316385,0.6016949152542372,0.5846045197740113,0.573728813559322,0.573728813559322,0.5663841807909604,0.5132768361581921,0.47019774011299437,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5282485875706214,0.4264124293785311,0.5110169491525424,0.5333333333333333,0.514406779661017,0.42203389830508475,0.4124293785310734,0.5676553672316385,0.5692090395480226,0.6016949152542372,0.6016949152542372,0.5891242937853107,0.5891242937853107,0.5891242937853107,0.5891242937853107,0.5693502824858757,0.5812146892655368,0.4569209039548023,0.4711864406779661,0.46370056497175144,0.4744350282485876,0.45861581920903954,0.48206214689265536,0.5706476250261562,0.6016949152542372
12,0.5676553672316385,0.6062146892655367,0.5933615819209039,0.5833333333333334,0.5833333333333334,0.5759887005649718,0.5175141242937853,0.475,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5676553672316385,0.5387005649717514,0.49887005649717514,0.5177966101694915,0.5412429378531074,0.5180790960451978,0.44307909604519774,0.4217514124293785,0.5676553672316385,0.5706214689265536,0.6070621468926554,0.6070621468926554,0.5992937853107345,0.5992937853107345,0.5992937853107345,0.5992937853107345,0.5701977401129944,0.582909604519774,0.4803672316384181,0.4745762711864407,0.47584745762711866,0.4669491525423729,0.4611581920903955,0.4822033898305085,0.5745919648462022,0.6070621468926554
