,abilities
kmeans_n_clusters_1,0.5201131
kmeans_n_clusters_2,0.53728896
kmeans_n_clusters_3,0.53501743
kmeans_n_clusters_4,0.5344249
kmeans_n_clusters_5,0.51365525
kmeans_n_clusters_6,0.5137498
kmeans_n_clusters_7,0.504085
kmeans_n_clusters_8,0.49884894
dbscan_eps_0_1_min_samples_2,0.5201131
dbscan_eps_0_2_min_samples_2,0.5201131
dbscan_eps_0_3_min_samples_2,0.5201131
dbscan_eps_0_4_min_samples_2,0.5201131
dbscan_eps_0_5_min_samples_2,0.5201131
dbscan_eps_0_6_min_samples_2,0.5201131
dbscan_eps_0_7_min_samples_2,0.5201131
dbscan_eps_0_8_min_samples_2,0.5201131
dbscan_eps_0_9_min_samples_2,0.5201131
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5201131
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.50857294
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.4875631
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49298945
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.48372847
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.47834477
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4777596
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4812501
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5201131
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.53800565
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5314605
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51464504
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5067429
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49971163
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.49510667
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.4886688
mean_shift_,0.5245608
optics_,0.5206894
random_model_n1,0.4939054
random_model_n2,0.49395195
random_model_n3,0.494677
random_model_n4,0.49395457
random_model_n5,0.49404073
random_model_n6,0.49396196
random_model_n7,0.49400815
random_model_n8,0.49403653
random_model_n9,0.4939759
random_model_n10,0.4937997
random_model_n11,0.49396905
random_model_n12,0.4938454
random_model_n13,0.4936932
random_model_n14,0.49394822
random_model_n15,0.49400082
random_model_n16,0.49374652
random_model_n17,0.49396637
random_model_n18,0.49402374
random_model_n19,0.4941128
random_model_n20,0.4938018
random_model_n21,0.4941575
random_model_n22,0.49413607
random_model_n23,0.49405715
random_model_n24,0.49369895
random_model_n25,0.4945361
random_model_n26,0.4939159
random_model_n27,0.49389645
random_model_n28,0.4938239
random_model_n29,0.4939245
random_model_n30,0.49398267
random_model_n31,0.493883
random_model_n32,0.49421397
random_model_n33,0.49385935
random_model_n34,0.49451476
random_model_n35,0.49409527
random_model_n36,0.49390623
random_model_n37,0.4943647
random_model_n38,0.4940356
random_model_n39,0.49386692
random_model_n40,0.4940689
average_model,0.51162905
optimal_clustering,0.53940177
