,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n0,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,average_model,optimal_clustering
0,0.45194935325195845,0.654855164875205,0.6775368919657497,0.6735288759336856,0.6606394607396612,0.6387775551102205,0.6171433776644197,0.6171433776644197,0.6012479504463473,0.6803151758061577,0.6803151758061577,0.6803151758061577,0.6803151758061577,0.45194935325195845,0.45194935325195845,0.45194935325195845,0.45194935325195845,0.45194935325195845,0.6623701949353252,0.6829112770996538,0.6078976134086355,0.6671524867917653,0.6327199854253962,0.6003370377117873,0.6326744397886682,0.45194935325195845,0.6803151758061577,0.6803151758061577,0.6452450355255966,0.6452450355255966,0.6545363454181089,0.6545363454181089,0.6341774458006922,0.6606394607396612,0.6803151758061577,0.4961286208781199,0.5047822918564402,0.5040535616687921,0.4959464383312079,0.5101111313536163,0.5099744944434323,0.4939879759519038,0.49539989069047186,0.5039169247586082,0.49289488067043175,0.6265966275986316,0.6829112770996538
1,0.4531335398068865,0.6665148478775733,0.656676990344325,0.6535798870468209,0.6505283293860448,0.6478866824558207,0.6201493896884679,0.6201493896884679,0.5859901621424668,0.6817726361814538,0.6817726361814538,0.6817726361814538,0.6817726361814538,0.4531335398068865,0.4531335398068865,0.4531335398068865,0.4531335398068865,0.4531335398068865,0.6698396793587175,0.6700674075423575,0.6466569502641647,0.6425578429586446,0.6441974858808526,0.626389141920204,0.6441519402441246,0.4531335398068865,0.6817726361814538,0.6817726361814538,0.6193751138640918,0.6193751138640918,0.654354162871197,0.654354162871197,0.6057569684824193,0.6702040444525414,0.6817726361814538,0.5051466569502642,0.4964018946984879,0.4966751685188559,0.4945800692293678,0.5100200400801603,0.4881125888139916,0.5061942065950082,0.5056021133175442,0.49435234104572784,0.4902532337402077,0.6249434896729484,0.6817726361814538
2,0.42967753689196575,0.43190927309163785,0.5716432865731463,0.5543359446165057,0.5797504099107306,0.6297139734013482,0.6305793404991802,0.6206048460557478,0.6113135361632356,0.6163691018400437,0.6165057387502277,0.6165057387502277,0.6165057387502277,0.42967753689196575,0.42967753689196575,0.42967753689196575,0.42967753689196575,0.42967753689196575,0.5609400619420659,0.6037074148296593,0.6153215521952997,0.6356804518127164,0.6341319001639643,0.6324467116050282,0.6033430497358353,0.42967753689196575,0.6165057387502277,0.6394607396611405,0.6394607396611405,0.6284842412096922,0.6284842412096922,0.6175988340316998,0.6175988340316998,0.5541993077063218,0.6165057387502277,0.4970850792494079,0.4962652577883039,0.4875204955365276,0.499271269812352,0.500956458371288,0.4935325195846238,0.49977227181635997,0.48788486063035164,0.4939424303151758,0.4936691564948078,0.583805658454957,0.6394607396611405
3,0.4490344325013664,0.655583895062853,0.6541719803242849,0.6663782109673894,0.6587720896338131,0.6475223173619967,0.6473401348150847,0.6183731098560757,0.528283840408089,0.6749863363089816,0.6747586081253416,0.6747586081253416,0.6747586081253416,0.4490344325013664,0.4490344325013664,0.4490344325013664,0.4490344325013664,0.4490344325013664,0.6653762069593733,0.6354071779923484,0.6446073966114046,0.5675897249043541,0.6370012752778283,0.6428766624157406,0.5768354891601385,0.4490344325013664,0.6747586081253416,0.6429677536891966,0.6429677536891966,0.6583166332665331,0.6583166332665331,0.6389597376571324,0.6389597376571324,0.6605483694662051,0.6747586081253416,0.5131626890143924,0.49284933503370376,0.5016851885589361,0.5064219347786482,0.5102022226270724,0.48574421570413556,0.5050100200400801,0.5058753871379121,0.49225724175623975,0.49908908726544,0.6179176534887957,0.6747586081253416
4,0.4350063763891419,0.6419202040444525,0.6196028420477319,0.6299872472217162,0.6469302240845327,0.6406904718527965,0.626571324467116,0.626571324467116,0.6196939333211878,0.6469757697212607,0.6469757697212607,0.6469757697212607,0.6469757697212607,0.4350063763891419,0.4350063763891419,0.4350063763891419,0.4350063763891419,0.4350063763891419,0.6436964838768446,0.5752413918746584,0.6589542721807251,0.6509837857533248,0.6420112953179086,0.6370923665512844,0.6420112953179086,0.4350063763891419,0.6469757697212607,0.6469757697212607,0.6591820003643651,0.6591820003643651,0.6420112953179086,0.6420112953179086,0.6104026234286756,0.6446073966114046,0.6469757697212607,0.5095190380761523,0.49467116050282384,0.499590089269448,0.500501002004008,0.4867917653488796,0.4853798506103115,0.4940790672253598,0.5016851885589361,0.5058298415011842,0.4969028967024959,0.6150111671153756,0.6591820003643651
5,0.44967207141555837,0.6640553834942613,0.6693842229914374,0.6393241027509564,0.6397340134815085,0.6361359081799963,0.6385953725633084,0.6114046274366916,0.6204226635088359,0.6733466933867736,0.6728456913827655,0.6728456913827655,0.6728456913827655,0.44967207141555837,0.44967207141555837,0.44967207141555837,0.44967207141555837,0.44967207141555837,0.6718436873747495,0.6719347786482055,0.6172344689378757,0.6523501548551649,0.6366369101840044,0.6363180907269084,0.5881308070686828,0.44967207141555837,0.6728456913827655,0.6185552924029878,0.6185552924029878,0.6728912370194935,0.6728912370194935,0.6058025141191474,0.6058025141191474,0.6673802149754053,0.6728456913827655,0.4846511204226635,0.5071506649662962,0.50022772818364,0.4966751685188559,0.4935325195846238,0.5123428675532884,0.4897977773729277,0.5034159227546001,0.5092002186190563,0.4968118054290399,0.620373744121239,0.6728912370194935
6,0.42903989797777375,0.5813900528329387,0.5506012024048096,0.6077609764984514,0.5765622153397705,0.6299872472217162,0.6305793404991802,0.6166879212971398,0.6208781198761159,0.6429677536891966,0.6431043905993806,0.6431043905993806,0.6431043905993806,0.42903989797777375,0.42903989797777375,0.42903989797777375,0.42903989797777375,0.42903989797777375,0.596010202222627,0.592867553288395,0.6338130807068683,0.6389597376571324,0.6357715430861723,0.6327199854253962,0.592639825104755,0.42903989797777375,0.6431043905993806,0.6535798870468209,0.6535798870468209,0.6282109673893241,0.6282109673893241,0.6124977227181636,0.6124977227181636,0.5903625432683549,0.6431043905993806,0.4914374202951357,0.5062852978684642,0.5043723811258881,0.499362361085808,0.500501002004008,0.5024594643833121,0.4970395336126799,0.4909819639278557,0.5013208234651121,0.5039624703953361,0.5959073028211306,0.6535798870468209
7,0.44265804335944614,0.4877026780834396,0.49230278739296773,0.561896520313354,0.562579704864274,0.6042995081071233,0.5999271269812352,0.5999271269812352,0.5672709054472581,0.5707323738385862,0.5707323738385862,0.5707323738385862,0.5707323738385862,0.44265804335944614,0.44265804335944614,0.44265804335944614,0.44265804335944614,0.44265804335944614,0.46925669520859903,0.4885680451812716,0.5885862634359629,0.5743760247768264,0.6091728912370195,0.5993350337037712,0.6079431590453634,0.44265804335944614,0.5707323738385862,0.5707323738385862,0.6070777919475314,0.6070777919475314,0.6063035161231554,0.6063035161231554,0.5999271269812352,0.4793678265622153,0.5707323738385862,0.4904809619238477,0.5042357442157042,0.49795044634723995,0.49795044634723995,0.500273273820368,0.5035981053015122,0.5050100200400801,0.5056021133175442,0.4969939879759519,0.500091091273456,0.5540508626680972,0.6091728912370195
8,0.4464383312078703,0.6640098378575332,0.6699763162689014,0.6463836764437967,0.6470668609947167,0.6441063946073966,0.6461104026234287,0.6133630898159956,0.6273911459282201,0.6745764255784296,0.6741665148478776,0.6741665148478776,0.6741665148478776,0.4464383312078703,0.4464383312078703,0.4464383312078703,0.4464383312078703,0.4464383312078703,0.6720714155583895,0.6719803242849335,0.6135452723629077,0.657132446711605,0.6442430315175807,0.6435598469666606,0.6030697759154673,0.4464383312078703,0.6741665148478776,0.6152304609218436,0.6152304609218436,0.6755784295864457,0.6755784295864457,0.6041173255602114,0.6041173255602114,0.6677901257059574,0.6741665148478776,0.48906904718527966,0.5073783931499363,0.4964474403352159,0.5046456549462561,0.48957004918928765,0.5127527782838404,0.5091546729823283,0.4969939879759519,0.5038713791218801,0.5029604663873201,0.6225666821859207,0.6755784295864457
9,0.45071962106030244,0.6636454727637092,0.6473401348150847,0.6438786664237566,0.6429222080524686,0.6433776644197486,0.6203771178721078,0.6203771178721078,0.593687374749499,0.6792676261614138,0.6792676261614138,0.6792676261614138,0.6792676261614138,0.45071962106030244,0.45071962106030244,0.45071962106030244,0.45071962106030244,0.45071962106030244,0.6666970304244854,0.6634632902167973,0.6507105119329568,0.5804335944616505,0.6398706503916924,0.624977227181636,0.6398251047549645,0.45071962106030244,0.6792676261614138,0.6792676261614138,0.626343596283476,0.626343596283476,0.6483876844598288,0.6483876844598288,0.6096283476042995,0.6670613955183093,0.6792676261614138,0.5092002186190563,0.501548551648752,0.49180178538895974,0.5051922025869922,0.48966114046274367,0.4904354162871197,0.49266715248679177,0.4867917653488796,0.5054199307706322,0.5061486609582801,0.620655452318779,0.6792676261614138
