,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,average_model,optimal_clustering
0,0.4309415798777501,0.5584307711967287,0.594892765105531,0.6014525163461334,0.6009413668988137,0.6014099205588568,0.5971077460439163,0.5928055715289758,0.5625625625625625,0.4309415798777501,0.4309415798777501,0.4309415798777501,0.4309415798777501,0.4309415798777501,0.4309415798777501,0.4309415798777501,0.4309415798777501,0.4309415798777501,0.5332140651289587,0.584882755095521,0.6016654952825166,0.5899090579941644,0.594083445147275,0.5884608012267587,0.5923796136562094,0.4309415798777501,0.5893979085468447,0.6096309075032479,0.5867995655229697,0.5568547270674931,0.5506783379123804,0.5882478222903755,0.5935722956999553,0.4309415798777501,0.4309415798777501,0.5300619768704875,0.5275062296338892,0.5315954252124465,0.5275914212084425,0.5247800992481844,0.5275914212084425,0.5295934232104444,0.5298489979341043,0.5249078866100143,0.5309564884032969,0.5264413349519732,0.5310842757651268,0.5327455114689157,0.5168919904932513,0.6096309075032479
1,0.4358400954145635,0.5520414031052329,0.5410090942005835,0.5870551402466296,0.5875236939066726,0.5620088173279663,0.5717632526143165,0.5620514131152429,0.5439482035226716,0.4358400954145635,0.4358400954145635,0.4358400954145635,0.4358400954145635,0.4358400954145635,0.4358400954145635,0.4358400954145635,0.4358400954145635,0.4358400954145635,0.5624773709880093,0.5343215555981513,0.5862458202883735,0.5269950801865696,0.5712521031669968,0.5611569015824335,0.5629459246480523,0.4358400954145635,0.5101271484250207,0.5873107149702894,0.5866291823738632,0.5836474772644985,0.5651609055864375,0.5697186548250378,0.5542563840436181,0.4358400954145635,0.4358400954145635,0.5284433369539753,0.5249504823972909,0.522224352011586,0.5241837582263115,0.52635614337742,0.5263987391646966,0.5216706067769897,0.522224352011586,0.5234596298426085,0.5306583178923604,0.5200945626477541,0.5260153770792069,0.5220965646497562,0.5071975048334387,0.5875236939066726
2,0.43458351968990266,0.590952654782442,0.6282665644367772,0.6314186526952484,0.6205567269397056,0.6205567269397056,0.6201733648542159,0.5984495133431303,0.5528294251698507,0.43458351968990266,0.43458351968990266,0.43458351968990266,0.43458351968990266,0.43458351968990266,0.43458351968990266,0.43458351968990266,0.43458351968990266,0.43458351968990266,0.5819223478797947,0.6292888633314165,0.6308223116733755,0.6223883457926012,0.6210252805997487,0.5785998764722169,0.5981939386194706,0.43458351968990266,0.5872042255020978,0.6234958362617937,0.6332076757608672,0.6330372926117607,0.6071816497348412,0.5783443017485571,0.5883117159712904,0.43458351968990266,0.43458351968990266,0.5182416459012203,0.5210529678614785,0.5291461674440398,0.5234809277362469,0.5349817903009393,0.5284220390603369,0.5234383319489703,0.5231827572253104,0.5226716077779907,0.5212659467978616,0.5314463399569782,0.5225012246288842,0.5294017421676996,0.5307032801122636,0.6332076757608672
3,0.4323898366451558,0.557323280727536,0.5787915575149618,0.631056588503397,0.6313973548016101,0.6208761953442804,0.6206632164078972,0.6194279385768747,0.5482077822503354,0.4323898366451558,0.4323898366451558,0.4323898366451558,0.4323898366451558,0.4323898366451558,0.4323898366451558,0.4323898366451558,0.4323898366451558,0.4323898366451558,0.5657998423955871,0.5737652546163184,0.6305028432688007,0.6308862053542904,0.6221114731753029,0.6197687048750878,0.6184908312567887,0.4323898366451558,0.553915617745405,0.6309288011415671,0.6310991842906737,0.629054586501395,0.6174685323621494,0.6171703618512129,0.613975677805465,0.4323898366451558,0.4323898366451558,0.5219687772879262,0.5282729538048687,0.5255468234191638,0.5256746107809938,0.5261857602283134,0.5273358464847826,0.5305305305305306,0.5305731263178072,0.5276766127829957,0.5251208655463975,0.5199241794986476,0.5194556258386046,0.5261857602283134,0.5292605450209863,0.6313973548016101
4,0.44510467914723234,0.5760015334483419,0.5921453368261879,0.6200029817051094,0.6204289395778757,0.5912934210806551,0.5995995995995996,0.5733179988499137,0.5513385726151684,0.44510467914723234,0.44510467914723234,0.44510467914723234,0.44510467914723234,0.44510467914723234,0.44510467914723234,0.44510467914723234,0.44510467914723234,0.44510467914723234,0.556918620748408,0.5980661512576406,0.6217068131961749,0.6185973207249803,0.601431218452495,0.5733605946371904,0.5717419547206781,0.44510467914723234,0.5751496177028091,0.5765552786829382,0.6194918322577897,0.6162119566374885,0.5995144080250463,0.6115264200370584,0.5733605946371904,0.44510467914723234,0.44510467914723234,0.5153025365791323,0.5214789257342449,0.5267182075692713,0.5193491363704129,0.5196047110940728,0.5184972206248802,0.517219347006581,0.5176027090920708,0.5181564543266671,0.5256533128873554,0.5259088876110153,0.5210955636487551,0.5154729197282388,0.5273035052388874,0.6204289395778757
5,0.4310906651332183,0.5192213490085831,0.5737865525099568,0.5821353268161779,0.5878857580985241,0.5876727791621409,0.5883543117585671,0.5862671181820118,0.5494217621877197,0.4310906651332183,0.4310906651332183,0.4310906651332183,0.4310906651332183,0.4310906651332183,0.4310906651332183,0.4310906651332183,0.4310906651332183,0.4310906651332183,0.5435435435435435,0.5865226929056716,0.5807722616233254,0.5797925585159628,0.5937213809554235,0.5945307009136797,0.5840947330309032,0.4310906651332183,0.5550870018955125,0.5411581794560518,0.5932528272953805,0.597555001810321,0.585542989798309,0.5950844461482759,0.5952548292973825,0.4310906651332183,0.4310906651332183,0.5256959086746321,0.5267182075692713,0.520414031052329,0.5252699508018657,0.5271867612293144,0.5193065405831363,0.5265052286328882,0.5308074031478287,0.5236513108853534,0.5252273550145891,0.524758801354546,0.5315741273188082,0.5282516559112304,0.5115099338897606,0.597555001810321
6,0.4307286009413669,0.5748301492982344,0.5197963921368177,0.6233893467936021,0.6236023257299853,0.6161906587438503,0.6153813387855941,0.613166357847209,0.5557898323855771,0.4307286009413669,0.4307286009413669,0.4307286009413669,0.4307286009413669,0.4307286009413669,0.4307286009413669,0.4307286009413669,0.4307286009413669,0.4307286009413669,0.5789619406640684,0.5245245245245245,0.6233467510063255,0.6232615594317722,0.6144442314655081,0.6127829957617191,0.6123570378889528,0.4307286009413669,0.527293250697506,0.6221114731753029,0.6230059847081124,0.6223244521116862,0.6118458884416331,0.6114199305688668,0.6084808212467787,0.4307286009413669,0.4307286009413669,0.5303175515941473,0.5267821012501863,0.5231188635443954,0.5260153770792069,0.5231614593316721,0.5256746107809938,0.5260153770792069,0.5224799267352459,0.5234596298426085,0.5265691223138032,0.5251208655463975,0.5336826187890018,0.5266117181010798,0.5236063486654503,0.6236023257299853
7,0.43743743743743746,0.5846910740527762,0.6209400890251954,0.6128468894426341,0.6138691883372734,0.6138691883372734,0.5899729516750793,0.5961919366174685,0.5641599045854365,0.43743743743743746,0.43743743743743746,0.43743743743743746,0.43743743743743746,0.43743743743743746,0.43743743743743746,0.43743743743743746,0.43743743743743746,0.43743743743743746,0.5885672906949503,0.6157434029774456,0.6153174451046791,0.6102485464187591,0.6107596958660788,0.6096522053968862,0.5944455093391263,0.43743743743743746,0.5051221434200157,0.5931676357208272,0.6070964581602879,0.5970012565757247,0.5965752987029582,0.5961919366174685,0.5978105765339808,0.43743743743743746,0.43743743743743746,0.5183268374757737,0.521351138372415,0.5243754392690563,0.5176027090920708,0.5193917321576896,0.5188379869230934,0.5169211764956446,0.5156433028773454,0.5225012246288842,0.5244180350563329,0.519689902668626,0.5139394713862799,0.5207547973505421,0.5236576213723574,0.6209400890251954
8,0.4319425808787511,0.5761293208101719,0.6234958362617937,0.628181372862224,0.6248163056673695,0.6248163056673695,0.6083743317785871,0.602496113134411,0.5532127872553404,0.4319425808787511,0.4319425808787511,0.4319425808787511,0.4319425808787511,0.4319425808787511,0.4319425808787511,0.4319425808787511,0.4319425808787511,0.4319425808787511,0.5848614572018828,0.625114476178306,0.6290332886077566,0.6246885183055396,0.620641918514259,0.6182991502140438,0.6041573488381999,0.4319425808787511,0.5281238685494004,0.5821353268161779,0.6245181351564331,0.6014738142397716,0.6013034310906651,0.5952974250846591,0.5939769556790834,0.4319425808787511,0.4319425808787511,0.5248439929290993,0.5325538304261709,0.5249291845036526,0.5271867612293144,0.5347262155772794,0.5277405064639107,0.5212659467978616,0.5291887632313165,0.52876280535855,0.5186250079867101,0.5240346729708432,0.5225864162034375,0.5289331885076566,0.5241356407629063,0.628181372862224
9,0.4360317764573084,0.5836687751581369,0.5450769918855025,0.6056482013928822,0.6050092645837327,0.5986624922795135,0.5725086788916576,0.5885672906949503,0.5504014652950823,0.4360317764573084,0.4360317764573084,0.4360317764573084,0.4360317764573084,0.4360317764573084,0.4360317764573084,0.4360317764573084,0.4360317764573084,0.4360317764573084,0.5794091964304731,0.5542776819372564,0.6039869656890934,0.6038591783272634,0.6009200690051754,0.5958511703192554,0.5890358443549933,0.4360317764573084,0.5596447511341128,0.5938065725299768,0.6043277319873065,0.5734457862117437,0.5733605946371904,0.5740421272336166,0.562924626754414,0.4360317764573084,0.4360317764573084,0.5279108896130172,0.5194769237322429,0.5241624603326731,0.5216067130960748,0.531829702042468,0.5222030541179478,0.526420037058335,0.5202436479032224,0.5240772687581198,0.5171341554320278,0.5264626328456116,0.5307222115732754,0.5217770962451813,0.5156843210428712,0.6056482013928822
