,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,average_model,optimal_clustering
0,0.48233078542151325,0.5565525645286363,0.582031682729589,0.576271186440678,0.57892987703556,0.5609837155201064,0.580259222333001,0.5581034673756509,0.48233078542151325,0.48233078542151325,0.48233078542151325,0.48233078542151325,0.48233078542151325,0.48233078542151325,0.48233078542151325,0.48233078542151325,0.48233078542151325,0.48233078542151325,0.48609726376426277,0.511354824415642,0.5040434252797165,0.49185776005317383,0.4971751412429379,0.49562423839592334,0.5000553893873934,0.48233078542151325,0.5492411653927107,0.5840257006757505,0.5818101251800155,0.5716184778996344,0.5716184778996344,0.5481333776448433,0.5481333776448433,0.4796720948266312,0.5078099036224659,0.4996122742882464,0.49894760163952584,0.5042649828292899,0.5042649828292899,0.5062590007754514,0.5040434252797165,0.5230973745430375,0.4996122742882464,0.49606735349507036,0.4991691591890994,0.507366788523319,0.5033787526309959,0.51312728481223,0.49385177799933533,0.49385177799933533,0.49318710535061483,0.5016062922344079,0.5274382613476443,0.5840257006757505
1,0.49019607843137253,0.5524537498615265,0.5830286917026698,0.5774897529633323,0.5779328680624792,0.5613160518444666,0.5788190982607733,0.5562202282042761,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.5183338872272073,0.5136811786861637,0.5247590561648389,0.4720283593663454,0.4932978841254016,0.49241165392710756,0.49994461061260664,0.49019607843137253,0.5484657139692035,0.5841364794505373,0.5839149219009637,0.5706214689265536,0.5706214689265536,0.545585465824748,0.545585465824748,0.48798050293563755,0.5150105239836047,0.4979505926664451,0.4884236180347845,0.48000443115099145,0.5006092832613271,0.5057051069015177,0.5061482220006647,0.4839924670433145,0.5099147003434142,0.5070344521989587,0.4935194416749751,0.5012739559100476,0.5014955134596212,0.4941841143236956,0.49130386617924005,0.49750747756729813,0.490860751080093,0.4915254237288136,0.5307903450143397,0.5841364794505373
2,0.47823197075440343,0.5520106347623795,0.5876814002437133,0.5845795945496843,0.5852442671984048,0.5619807244931871,0.5850227096488313,0.5271961892101473,0.47823197075440343,0.47823197075440343,0.47823197075440343,0.47823197075440343,0.47823197075440343,0.47823197075440343,0.47823197075440343,0.47823197075440343,0.47823197075440343,0.47823197075440343,0.5163398692810458,0.5267530741110004,0.5041542040545032,0.5577711310512906,0.486429600088623,0.5121302758391493,0.5063697795502382,0.47823197075440343,0.5458070233743215,0.5863520549462723,0.5876814002437133,0.5677412207820981,0.5677412207820981,0.5314057826520439,0.5314057826520439,0.47933975850227095,0.5048188767032237,0.5034895314057827,0.5045973191536501,0.5076991248476792,0.5008308408109007,0.5045973191536501,0.4941841143236956,0.5054835493519442,0.5108009305417082,0.5032679738562091,0.5026033012074886,0.5130165060374432,0.5088069125955467,0.5176692145784868,0.49750747756729813,0.4970643624681511,0.4928547690262546,0.4986152653151656,0.5239466784830693,0.5876814002437133
3,0.4822200066467265,0.5502381743657915,0.5816993464052288,0.5797053284590672,0.5808131162069348,0.5604298216461726,0.5821424615043758,0.5575495735017171,0.4822200066467265,0.4822200066467265,0.4822200066467265,0.4822200066467265,0.4822200066467265,0.4822200066467265,0.4822200066467265,0.4822200066467265,0.4822200066467265,0.4822200066467265,0.4952919020715631,0.5176692145784868,0.5090284701451202,0.48798050293563755,0.48930984823307855,0.5026033012074886,0.5123518333887227,0.4822200066467265,0.5438130054281599,0.5816993464052288,0.5816993464052288,0.5650825301872161,0.5650825301872161,0.5287470920571619,0.5287470920571619,0.4822200066467265,0.5081422399468262,0.5008308408109007,0.5076991248476792,0.4915254237288136,0.4981721502160186,0.49307632657582806,0.5136811786861637,0.5143458513348842,0.5136811786861637,0.4950703445219896,0.5072560097485321,0.5065913370998116,0.4970643624681511,0.4932978841254016,0.5156751966323252,0.5123518333887227,0.4979505926664451,0.5006092832613271,0.5252678179453409,0.5821424615043758
4,0.477124183006536,0.5369447213913814,0.554004652708541,0.5076991248476792,0.5083637974963997,0.5411543148332779,0.5489088290683505,0.5411543148332779,0.477124183006536,0.477124183006536,0.477124183006536,0.477124183006536,0.477124183006536,0.477124183006536,0.477124183006536,0.477124183006536,0.477124183006536,0.477124183006536,0.5116871607400022,0.5247590561648389,0.5227650382186773,0.49440567187326906,0.5021601861083417,0.5039326465049296,0.5079206823972526,0.477124183006536,0.5322920128503379,0.551789077212806,0.5548908829068351,0.5384956242383959,0.5384956242383959,0.5333998005982054,0.5322920128503379,0.47668106790738896,0.4977290351168716,0.5043757616040767,0.5170045419297663,0.49374099922454856,0.5012739559100476,0.49927993796388614,0.49927993796388614,0.4961781322698571,0.4915254237288136,0.5050404342527972,0.4995014955134596,0.5065913370998116,0.49927993796388614,0.5068128946493852,0.4957350171707101,0.4970643624681511,0.5079206823972526,0.5059266644510911,0.5089874409692732,0.5548908829068351
5,0.49019607843137253,0.5568849008529966,0.5865736124958458,0.5843580370001108,0.5836933643513903,0.5648609726376427,0.5854658247479783,0.5588789187991581,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.49019607843137253,0.5178907721280602,0.5258668439127063,0.5252021712639858,0.5520106347623795,0.48066910379971195,0.4968428049185776,0.4988368228647391,0.49019607843137253,0.5511244045640855,0.5870167275949928,0.5861304973966988,0.5701783538274067,0.5701783538274067,0.5252021712639858,0.5252021712639858,0.48953140578265203,0.5150105239836047,0.5034895314057827,0.4990583804143126,0.4857649274399025,0.4884236180347845,0.5057051069015177,0.4988368228647391,0.4955134596211366,0.48864517558435805,0.5030464163066356,0.4986152653151656,0.5059266644510911,0.49440567187326906,0.5099147003434142,0.4921900963775341,0.4995014955134596,0.5112440456408552,0.4950703445219896,0.5308313741901866,0.5870167275949928
6,0.4914146449540268,0.5631992910158413,0.5888999667663676,0.582474797828736,0.582031682729589,0.5636424061149884,0.5831394704774565,0.5572172371773568,0.4914146449540268,0.4914146449540268,0.4914146449540268,0.4914146449540268,0.4914146449540268,0.4914146449540268,0.4914146449540268,0.4914146449540268,0.4914146449540268,0.4914146449540268,0.523762047191758,0.5104685942173479,0.5306303312285366,0.5521214135371663,0.5423728813559322,0.49562423839592334,0.5013847346848344,0.4914146449540268,0.5572172371773568,0.5893430818655145,0.590007754514235,0.5747202835936635,0.5747202835936635,0.5547801041320483,0.5547801041320483,0.4894206270078653,0.5182231084524205,0.4907499723053063,0.5002769469369669,0.5067021158745985,0.5051512130275839,0.4872050515121303,0.48299545807023375,0.510911709316495,0.49495956574720285,0.4996122742882464,0.5007200620361139,0.4821092278719397,0.5024925224327019,0.4905284147557328,0.4889775119087183,0.5004985044865404,0.4878697241608508,0.4929655478010413,0.5344214270767943,0.590007754514235
7,0.4739115985377202,0.5448100144012408,0.5813670100808686,0.5709538052509139,0.5698460175030464,0.5503489531405783,0.5758280713415309,0.5501273955910048,0.4739115985377202,0.4739115985377202,0.4739115985377202,0.4739115985377202,0.4739115985377202,0.4739115985377202,0.4739115985377202,0.4739115985377202,0.4739115985377202,0.4739115985377202,0.5195524537498615,0.5253129500387725,0.5306303312285366,0.5541154314833278,0.5016062922344079,0.514013515010524,0.5160075329566854,0.4739115985377202,0.5401573058601972,0.57892987703556,0.582474797828736,0.5456962445995347,0.5456962445995347,0.5406004209593442,0.5394926332114767,0.4759056164838817,0.5004985044865404,0.5098039215686274,0.4878697241608508,0.5117979395147889,0.5036003101805694,0.4947380081976293,0.512684169713083,0.4920793176027473,0.49385177799933533,0.5033787526309959,0.5031571950814224,0.5089176913703335,0.5111332668660684,0.5024925224327019,0.4945164506480558,0.507366788523319,0.5160075329566854,0.4996122742882464,0.5187318702329227,0.582474797828736
8,0.4790074221779107,0.5530076437354603,0.583804143126177,0.579816107233854,0.5800376647834274,0.5645286363132824,0.5809238949817215,0.5587681400243714,0.4790074221779107,0.4790074221779107,0.4790074221779107,0.4790074221779107,0.4790074221779107,0.4790074221779107,0.4790074221779107,0.4790074221779107,0.4790074221779107,0.4790074221779107,0.513570399911377,0.50869613382076,0.5058158856763044,0.4934086629001883,0.5042649828292899,0.5000553893873934,0.5089176913703335,0.4790074221779107,0.5483549351944168,0.5849119308740446,0.584247258225324,0.5733909382962225,0.5733909382962225,0.5523429710867398,0.5523429710867398,0.4778996344300432,0.506037443225878,0.5020494073335549,0.49185776005317383,0.5098039215686274,0.5055943281267309,0.5022709648831284,0.5055943281267309,0.4991691591890994,0.510025479118201,0.4934086629001883,0.5078099036224659,0.5055943281267309,0.4958457959454968,0.49872604408995236,0.49540268084634986,0.5009416195856874,0.4971751412429379,0.5002769469369669,0.5267735886989238,0.5849119308740446
9,0.48864517558435805,0.5633100697906281,0.5985377201728149,0.5929987814334774,0.5925556663343303,0.5690705660795392,0.5941065691813449,0.5617591669436136,0.48864517558435805,0.48864517558435805,0.48864517558435805,0.48864517558435805,0.48864517558435805,0.48864517558435805,0.48864517558435805,0.48864517558435805,0.48864517558435805,0.48864517558435805,0.5278608618588678,0.5147889664340313,0.5400465270854105,0.5644178575384956,0.5449207931760275,0.485100254791182,0.5037110889553561,0.48864517558435805,0.5564417857538496,0.5985377201728149,0.5983161626232414,0.5774897529633323,0.5774897529633323,0.5522321923119531,0.5522321923119531,0.48731583028691705,0.5214356929212363,0.5030464163066356,0.49994461061260664,0.5079206823972526,0.485100254791182,0.4928547690262546,0.5041542040545032,0.49374099922454856,0.5145674088844577,0.5001661681621802,0.4988368228647391,0.5068128946493852,0.5006092832613271,0.5112440456408552,0.5134596211365903,0.5039326465049296,0.5088069125955467,0.5014955134596212,0.5358861686545302,0.5985377201728149
