,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,average_model,optimal_clustering
0,0.325794446034927,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7501533679604107,0.7501533679604107,0.7501533679604107,0.7501533679604107,0.7759191853093943,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.325794446034927,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.7780458876937548,0.325794446034927,0.5581775796490941,0.7140812236718335,0.7280683816612817,0.7280683816612817,0.7280683816612817,0.7280683816612817,0.7280683816612817,0.7780458876937548,0.7780458876937548,0.5535969898981636,0.5674205553965073,0.5554783035458672,0.5639851130833095,0.5499161588483089,0.5614494294711873,0.5395280356631631,0.5571142284569138,0.5734734775673797,0.5620220031900536,0.5549875260725533,0.5693018690442109,0.5475440677272914,0.5349474459122326,0.5501615475849658,0.7205673629950756,0.7780458876937548
1,0.3753220727168623,0.6051695227189072,0.7201750439654819,0.6949818003353646,0.6942456341253936,0.6942456341253936,0.6917099505132714,0.6504846427548976,0.7160034354423132,0.7201750439654819,0.7201750439654819,0.7201750439654819,0.6051695227189072,0.6051695227189072,0.6051695227189072,0.6051695227189072,0.6051695227189072,0.3753220727168623,0.6051695227189072,0.7201750439654819,0.6939184491431843,0.6970267064741729,0.653838288822543,0.6723242403173695,0.6941638378798413,0.3753220727168623,0.7201750439654819,0.7201750439654819,0.5475849658500674,0.6724878328084741,0.6724878328084741,0.6724878328084741,0.6708519078974275,0.7201750439654819,0.7201750439654819,0.544231319782422,0.5547012392131201,0.5259907570242526,0.5394053412948345,0.5346611590527994,0.529589791828555,0.5515111856365793,0.5178111324690197,0.5344157703161425,0.5409594699603288,0.5401415075048055,0.5351519365261135,0.5437405423091081,0.5610813463662018,0.523373277166578,0.6489123371459473,0.7201750439654819
2,0.3636661077256554,0.5932681689910433,0.7197251646149442,0.70377489673224,0.703529507995583,0.703529507995583,0.7012392131201178,0.677191116927733,0.7148991861273567,0.7197251646149442,0.7197251646149442,0.7197251646149442,0.5932681689910433,0.5932681689910433,0.5932681689910433,0.5932681689910433,0.5932681689910433,0.3636661077256554,0.5932681689910433,0.7197251646149442,0.7028751380311644,0.7055744141343913,0.6465175248456095,0.6722015459490409,0.6978855670524723,0.3636661077256554,0.7197251646149442,0.7197251646149442,0.6776000981554947,0.6866794814118032,0.6866794814118032,0.6866794814118032,0.6850435565007567,0.7197251646149442,0.7197251646149442,0.54574455032514,0.5320845773179012,0.5419001267841806,0.5239049527626682,0.5411639605742097,0.5527790274426404,0.5296306899513312,0.5225144165882786,0.541000368083105,0.5287309312502556,0.5296306899513312,0.5375649257699071,0.5416547380475236,0.5137622183141793,0.5438632366774365,0.6545032620039776,0.7197251646149442
3,0.3963028097010347,0.6001390536174389,0.722424440718171,0.722424440718171,0.722424440718171,0.6708110097746514,0.6591959429062206,0.6591959429062206,0.7207067195615722,0.7218518669993047,0.722424440718171,0.722424440718171,0.6001390536174389,0.6001390536174389,0.6001390536174389,0.6001390536174389,0.6001390536174389,0.3963028097010347,0.6001390536174389,0.722424440718171,0.722424440718171,0.6275407958774692,0.6464357286000573,0.6632039589382848,0.7204613308249151,0.3963028097010347,0.5185881968017668,0.5819802871048219,0.6452087849167724,0.722424440718171,0.6749826182978201,0.6417733426035745,0.6417733426035745,0.722424440718171,0.722424440718171,0.5511431025315938,0.50746390740665,0.5198151404850517,0.5376467220154595,0.5249683039548485,0.5215328616416507,0.5189971780295285,0.5239867490082205,0.5434542554496749,0.5398552206453724,0.5346202609300233,0.514416588278598,0.5153163469796737,0.5360107971044129,0.5189153817839761,0.6410705007899397,0.722424440718171
4,0.4007198069608605,0.6073371232260439,0.7165351110384033,0.7165351110384033,0.7165351110384033,0.6811991329597972,0.639401251482557,0.639401251482557,0.7159625373195371,0.7162897223017464,0.7165351110384033,0.7165351110384033,0.6073371232260439,0.6073371232260439,0.6073371232260439,0.6073371232260439,0.6073371232260439,0.4007198069608605,0.6073371232260439,0.7165351110384033,0.7165351110384033,0.688887980041716,0.5698744427630772,0.6678663449347675,0.7130178724796532,0.4007198069608605,0.5099177947732199,0.5753547912150833,0.6455359698989817,0.7165351110384033,0.650361948386569,0.6337573105394463,0.6337573105394463,0.7165351110384033,0.7165351110384033,0.5478712527095007,0.5077910923888593,0.5187517892928715,0.526113451392581,0.5393644431720584,0.5269314138481044,0.5332297247556337,0.528812727495808,0.5167886793996156,0.5119627009120281,0.5420637192752853,0.5279947650402846,0.5282401537769417,0.5228416015704879,0.5314302073534825,0.6377289726845982,0.7165351110384033
5,0.39491227352664515,0.6007116273363052,0.7146537973906998,0.7146537973906998,0.7146537973906998,0.6501165596499121,0.6337573105394463,0.6337573105394463,0.7127724837429962,0.7135904461985195,0.7146537973906998,0.7146537973906998,0.6007116273363052,0.6007116273363052,0.6007116273363052,0.6007116273363052,0.6007116273363052,0.39491227352664515,0.6007116273363052,0.7146537973906998,0.7146537973906998,0.637438141589301,0.5444358103963028,0.6274589996319169,0.7130178724796532,0.39491227352664515,0.5088544435810396,0.572328330129647,0.6427548975502024,0.7146537973906998,0.6767821356999714,0.6542881681730809,0.6542881681730809,0.7146537973906998,0.7146537973906998,0.5157253282074353,0.5409185718375527,0.5169522718907202,0.5222690278516217,0.5233323790438019,0.5167068831540632,0.541245756819762,0.5349474459122326,0.5321663735634534,0.5425544967485992,0.5321663735634534,0.5350292421577849,0.5256226739192671,0.5301214674246452,0.5376467220154595,0.6357264794138542,0.7146537973906998
6,0.3586356386241871,0.5882376998895751,0.7219745613676333,0.7104412907447548,0.7101141057625455,0.7101141057625455,0.7080691996237373,0.6833667334669339,0.7161670279334179,0.7219745613676333,0.7219745613676333,0.7219745613676333,0.5882376998895751,0.5882376998895751,0.5882376998895751,0.5882376998895751,0.5882376998895751,0.3586356386241871,0.5882376998895751,0.7219745613676333,0.7088871620792606,0.7115864381824875,0.6437773506196066,0.628972230174635,0.7018526849617602,0.3586356386241871,0.7219745613676333,0.7219745613676333,0.6840211034313525,0.6941638378798413,0.6941638378798413,0.6941638378798413,0.6920371354954807,0.7219745613676333,0.7219745613676333,0.550447834444399,0.5329434378962006,0.544967485992393,0.5482393358144861,0.5436587460635557,0.5514293893910269,0.537033250173817,0.5484029283055908,0.5426771911169277,0.5482393358144861,0.5520837593554456,0.5465216146578872,0.5443949122735267,0.5654983436260276,0.5321254754406772,0.6562709697550809,0.7219745613676333
7,0.3984704102081714,0.6085231687865527,0.7234468937875751,0.7234468937875751,0.7234468937875751,0.6826305672569629,0.6546562512780664,0.6546562512780664,0.7227107275776042,0.7232015050509182,0.7234468937875751,0.7234468937875751,0.6085231687865527,0.6085231687865527,0.6085231687865527,0.6085231687865527,0.6085231687865527,0.3984704102081714,0.6085231687865527,0.7234468937875751,0.7234468937875751,0.6904830068299865,0.5579730890352133,0.674205553965073,0.721401987648767,0.3984704102081714,0.5133941352091939,0.5794037053699235,0.6490941065805079,0.7234468937875751,0.6413234632530367,0.6392785571142284,0.6392785571142284,0.7234468937875751,0.7234468937875751,0.5524927405832072,0.538014805120445,0.5266451269886713,0.5339249928428285,0.5376876201382357,0.516911373767944,0.5279538669175085,0.538260193857102,0.5401415075048055,0.5145392826469265,0.544231319782422,0.5381783976115496,0.5422682098891661,0.5218191485010838,0.5407958774692242,0.6420475115007036,0.7234468937875751
8,0.36436137581285016,0.5953539732526277,0.7227925238231565,0.7075784221504233,0.7073330334137663,0.7073330334137663,0.7055335160116151,0.6790315324526605,0.7183755265633307,0.7227925238231565,0.7227925238231565,0.7227925238231565,0.5953539732526277,0.5953539732526277,0.5953539732526277,0.5953539732526277,0.5953539732526277,0.36436137581285016,0.5953539732526277,0.7227925238231565,0.7071694409226617,0.7092961433070222,0.6459858492495194,0.6720788515807125,0.7019344812073126,0.36436137581285016,0.7227925238231565,0.7227925238231565,0.6792769211893174,0.6897468406200156,0.6897468406200156,0.6897468406200156,0.6880291194634166,0.7227925238231565,0.7227925238231565,0.5458672446934686,0.5558463866508527,0.5503660381988467,0.543495153572451,0.5395689337859392,0.5331070303873052,0.5268905157253282,0.5201014273444848,0.5450492822379452,0.5316346979673633,0.5272994969530899,0.5418592286614045,0.5452128747290499,0.5661527135904462,0.5259089607787003,0.6572192003053726,0.7227925238231565
9,0.36959633552819926,0.5989530080569302,0.7142857142857143,0.6865567870434747,0.6877837307267597,0.6877837307267597,0.6917917467588238,0.6528567338759151,0.7092143470614699,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5989530080569302,0.5989530080569302,0.5989530080569302,0.5989530080569302,0.5989530080569302,0.36959633552819926,0.5989530080569302,0.7142857142857143,0.6879473232178643,0.6819761972925442,0.6481943478794323,0.70078933376958,0.6790315324526605,0.36959633552819926,0.7142857142857143,0.7142857142857143,0.589710032309517,0.7018526849617602,0.7018526849617602,0.7018526849617602,0.6731422027728927,0.7142857142857143,0.7142857142857143,0.5322890679317819,0.5399779150137008,0.5367878614371601,0.542513598625823,0.5334342153695145,0.5257453682875955,0.5261543495153572,0.5271359044619852,0.5408776737147765,0.5412048586969858,0.5463580221667825,0.5354791215083228,0.5481575395689338,0.538260193857102,0.5322072716862296,0.6493182888831329,0.7142857142857143
