,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,average_model,optimal_clustering
0,0.5743383883437407,0.607790663098424,0.5850431162652394,0.5756764793339281,0.5776092774308653,0.5731489741302409,0.5724055902468035,0.5162057686589355,0.5743383883437407,0.5743383883437407,0.5743383883437407,0.5743383883437407,0.5743383883437407,0.5743383883437407,0.5743383883437407,0.5743383883437407,0.5743383883437407,0.5743383883437407,0.47546833184656556,0.47308950341956585,0.4536128456735058,0.41897115670532264,0.4174843889384478,0.42179601546238477,0.4255129348795718,0.5743383883437407,0.5741897115670532,0.6074933095450491,0.6074933095450491,0.5886113589057389,0.5886113589057389,0.5886113589057389,0.5886113589057389,0.5740410347903657,0.5865298840321141,0.47145405887600356,0.4620874219446922,0.46015462384775496,0.4696699375557538,0.578881289853636,0.607790663098424
1,0.5871245911388641,0.6089800773119238,0.5856378233719893,0.5724055902468035,0.5761225096639905,0.5734463276836158,0.5694320547130538,0.5138269402319358,0.5871245911388641,0.5871245911388641,0.5871245911388641,0.5871245911388641,0.5871245911388641,0.5871245911388641,0.5871245911388641,0.5871245911388641,0.5871245911388641,0.5871245911388641,0.5370205173951829,0.49182277728218854,0.5066904549509367,0.4048468629200119,0.4118346714243235,0.41659232827832293,0.4311626523936961,0.5871245911388641,0.5890573892358014,0.6134403806125484,0.6134403806125484,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.588016651798989,0.5921796015462385,0.46996729110912877,0.4452869461790068,0.46193874516800476,0.4711567053226286,0.5856873822975518,0.6134403806125484
2,0.5777579542075528,0.6082366934284865,0.5947071067499257,0.5814748736247398,0.5851917930419268,0.5822182575081772,0.5787986916443651,0.47427891763306573,0.5777579542075528,0.5777579542075528,0.5777579542075528,0.5777579542075528,0.5777579542075528,0.5777579542075528,0.5777579542075528,0.5777579542075528,0.5777579542075528,0.5777579542075528,0.5347903657448706,0.5005947071067499,0.4445435622955694,0.5324115373178709,0.4085637823371989,0.44038061254831995,0.4232827832292596,0.5777579542075528,0.5796907523044901,0.6106155218554862,0.6106155218554862,0.6012488849241748,0.6012488849241748,0.6012488849241748,0.6012488849241748,0.5795420755278026,0.5896520963425513,0.4701159678858162,0.46580434136187926,0.4683318465655665,0.45955991674100505,0.5827909384257883,0.6106155218554862
3,0.5831103181683022,0.6064525721082367,0.5831103181683022,0.5746357418971156,0.5753791257805531,0.5703241153731787,0.571364852809991,0.507731192387749,0.5831103181683022,0.5831103181683022,0.5831103181683022,0.5831103181683022,0.5831103181683022,0.5831103181683022,0.5831103181683022,0.5831103181683022,0.5831103181683022,0.5831103181683022,0.47561700862325307,0.4904846862920012,0.4507879869164437,0.41555159084151055,0.41941718703538505,0.43398751115075823,0.4329467737139459,0.5831103181683022,0.5832589949449896,0.6067499256616117,0.6067499256616117,0.5881653285756765,0.5881653285756765,0.5881653285756765,0.5881653285756765,0.5828129646149272,0.591733571216176,0.4695212607790663,0.4848349687778769,0.47368421052631576,0.4568837347606304,0.5824880783251286,0.6067499256616117
4,0.5860838537020517,0.6011002081474873,0.5703241153731787,0.5579839429081177,0.56021409455843,0.41897115670532264,0.555605114481118,0.4620874219446922,0.5860838537020517,0.5860838537020517,0.5860838537020517,0.5860838537020517,0.5860838537020517,0.5860838537020517,0.5860838537020517,0.5860838537020517,0.5860838537020517,0.5860838537020517,0.5371691941718704,0.491971454058876,0.5047576568539994,0.4158489443948855,0.42030924769551,0.4327980969372584,0.43027059173357124,0.5860838537020517,0.5877192982456141,0.6079393398751115,0.6079393398751115,0.5765685399940529,0.5765685399940529,0.5765685399940529,0.5765685399940529,0.5863812072554268,0.591733571216176,0.47546833184656556,0.483942908117752,0.46981861433244126,0.4592625631876301,0.5726368652327617,0.6079393398751115
5,0.5915848944394886,0.6125483199524234,0.5930716622063633,0.5810288432946774,0.5841510556051145,0.5787986916443651,0.5771632471008028,0.5135295866785609,0.5915848944394886,0.5915848944394886,0.5915848944394886,0.5915848944394886,0.5915848944394886,0.5915848944394886,0.5915848944394886,0.5915848944394886,0.5915848944394886,0.5915848944394886,0.5405887600356825,0.4965804341361879,0.5108534046981862,0.5272078501338091,0.41153731787094855,0.4287838239666964,0.4271483794231341,0.5915848944394886,0.5926256318763009,0.615819209039548,0.615819209039548,0.5978293190603627,0.5978293190603627,0.5978293190603627,0.5978293190603627,0.5918822479928635,0.5984240261671127,0.4655069878085043,0.46179006839131725,0.46283080582812963,0.4552482902170681,0.5908745498397595,0.615819209039548
6,0.5898007731192387,0.6220636336604223,0.6011002081474873,0.5869759143621767,0.5892060660124888,0.5862325304787392,0.5822182575081772,0.5227475468331847,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.5898007731192387,0.5414808206958073,0.4701159678858162,0.5138269402319358,0.5313707998810586,0.5087719298245614,0.4158489443948855,0.42863514719000895,0.5898007731192387,0.5908415105560512,0.6244424620874219,0.6244424620874219,0.6058578650014868,0.6058578650014868,0.6058578650014868,0.6058578650014868,0.5900981266726137,0.6025869759143622,0.4616413916146298,0.4751709782931906,0.4643175735950045,0.4717514124293785,0.5938590984680785,0.6244424620874219
7,0.584002378828427,0.6109128754088612,0.5950044603033007,0.5820695807314897,0.5854891465953018,0.5819209039548022,0.5796907523044901,0.4683318465655665,0.584002378828427,0.584002378828427,0.584002378828427,0.584002378828427,0.584002378828427,0.584002378828427,0.584002378828427,0.584002378828427,0.584002378828427,0.584002378828427,0.5446030330062445,0.4943502824858757,0.5148676776687482,0.5312221231043711,0.41793041926851027,0.43487957181088316,0.4372584002378828,0.584002378828427,0.5865298840321141,0.6141837644959858,0.6141837644959858,0.6006541778174249,0.6006541778174249,0.6006541778174249,0.6006541778174249,0.5860838537020517,0.5947071067499257,0.48111804936068986,0.4433541480820696,0.46684507879869164,0.45896520963425513,0.5861389191748989,0.6141837644959858
8,0.5768658935474279,0.6073446327683616,0.5866785608088017,0.5740410347903657,0.5765685399940529,0.5744870651204282,0.571364852809991,0.5187332738626227,0.5768658935474279,0.5768658935474279,0.5768658935474279,0.5768658935474279,0.5768658935474279,0.5768658935474279,0.5768658935474279,0.5768658935474279,0.5768658935474279,0.5768658935474279,0.5336009515313708,0.47472494796312814,0.44989592625631875,0.41733571216176035,0.4214986619090098,0.4214986619090098,0.4338388343740708,0.5768658935474279,0.5782039845376152,0.6109128754088612,0.6109128754088612,0.592030924769551,0.592030924769551,0.592030924769551,0.592030924769551,0.5777579542075528,0.5857865001486767,0.4745762711864407,0.455842997323818,0.4626821290514422,0.4713053820993161,0.5809792843691148,0.6109128754088612
9,0.5892060660124888,0.6190900981266726,0.5996134403806126,0.5860838537020517,0.5886113589057389,0.5847457627118644,0.5819209039548022,0.5209634255129348,0.5892060660124888,0.5892060660124888,0.5892060660124888,0.5892060660124888,0.5892060660124888,0.5892060660124888,0.5892060660124888,0.5892060660124888,0.5892060660124888,0.5892060660124888,0.5471305382099316,0.4739815640796908,0.5194766577460601,0.5328575676479334,0.5072851620576866,0.4073743681236991,0.4304192685102587,0.5892060660124888,0.5914362176628011,0.6223609872137972,0.6223609872137972,0.603776390127862,0.603776390127862,0.603776390127862,0.603776390127862,0.5906928337793637,0.6034790365744871,0.4791852512637526,0.47249479631281593,0.46342551293487955,0.4513826940231936,0.5928789330513982,0.6223609872137972
