,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,average_model,optimal_clustering
10,0.5025606769093743,0.5050842425591925,0.503006012024048,0.49929488606843314,0.49766199064796257,0.5065686929414385,0.49974022118310696,0.49543531507459365,0.49974022118310696,0.5016700066800267,0.49959177614488237,0.5013731166035775,0.49899799599198397,0.5031544570622727,0.5033029021004973,0.49766199064796257,0.5031544570622727,0.5046389074445187,0.5040451272916203,0.4958806501892674,0.4957322051510428,0.5033029021004973,0.5046389074445187,0.495286870036369,0.5033029021004973,0.5001855562977807,0.503748237215171,0.4945446448452461,0.5008323525357594,0.5065686929414385
11,0.49484153492169525,0.5009277814889037,0.5012246715653529,0.5006308914124545,0.5024122318711497,0.5050842425591925,0.5013731166035775,0.5084984784383582,0.4902397387367327,0.5047873524827433,0.5038966822533957,0.4894975135456097,0.4972166555332888,0.5043420173680695,0.5033029021004973,0.5076078082090106,0.5004824463742299,0.496771320418615,0.498255770800861,0.5046389074445187,0.5013731166035775,0.49855266087731015,0.5010762265271284,0.49840421583908556,0.4987011059155348,0.5012246715653529,0.5018184517182513,0.506717137979663,0.5008535589697914,0.5084984784383582
12,0.5028575669858235,0.5035997921769465,0.5000371112595562,0.5022637868329252,0.4970682104950642,0.4911304089660803,0.5018184517182513,0.5001855562977807,0.49974022118310696,0.49959177614488237,0.5007793364506792,0.4972166555332888,0.49929488606843314,0.503748237215171,0.5041935723298449,0.48370815705485043,0.5013731166035775,0.5007793364506792,0.49899799599198397,0.5003340013360054,0.4972166555332888,0.49350552957767385,0.5064202479032138,0.4979588807244118,0.49469308988347066,0.4969197654568396,0.496029095227492,0.5007793364506792,0.499008599209,0.5064202479032138
13,0.498255770800861,0.49988866622133155,0.4951384249981444,0.5012246715653529,0.4987011059155348,0.4918726341572033,0.5058264677503155,0.4938024196541231,0.4981073257626364,0.49766199064796257,0.5038966822533957,0.49974022118310696,0.5107251540117271,0.5041935723298449,0.496029095227492,0.5022637868329252,0.5009277814889037,0.5024122318711497,0.5000371112595562,0.49543531507459365,0.5080531433236845,0.49335708453944926,0.49439619980702143,0.5001855562977807,0.49632598530394123,0.49766199064796257,0.5033029021004973,0.5000371112595562,0.4996235857959305,0.5107251540117271
14,0.5006308914124545,0.5022637868329252,0.5007793364506792,0.4929117494247755,0.497513545609738,0.5025606769093743,0.5007793364506792,0.48905217843093596,0.496029095227492,0.507459363170786,0.5041935723298449,0.5065686929414385,0.5131002746233208,0.4938024196541231,0.4987011059155348,0.49365397461589844,0.49469308988347066,0.50597491278854,0.5038966822533957,0.49959177614488237,0.5053811326356417,0.5034513471387219,0.5056780227120908,0.4981073257626364,0.4945446448452461,0.4979588807244118,0.496771320418615,0.5113189341646256,0.5006202881954385,0.5131002746233208
15,0.49484153492169525,0.5024122318711497,0.5038966822533957,0.49617754026571664,0.49914644103020855,0.5027091219475989,0.5028575669858235,0.4978104356861872,0.4970682104950642,0.4979588807244118,0.49202107919542787,0.4921695242336525,0.5007793364506792,0.49959177614488237,0.5035997921769465,0.5046389074445187,0.5031544570622727,0.4929117494247755,0.5071624730943368,0.4951384249981444,0.4978104356861872,0.49617754026571664,0.5022637868329252,0.4930601944630001,0.5025606769093743,0.5003340013360054,0.5021153417947005,0.5007793364506792,0.49932669571948135,0.5071624730943368
16,0.5071624730943368,0.4969197654568396,0.4981073257626364,0.5016700066800267,0.49899799599198397,0.505232687597417,0.49914644103020855,0.5027091219475989,0.49899799599198397,0.49929488606843314,0.49959177614488237,0.4979588807244118,0.4926148593483263,0.5015215616418022,0.5025606769093743,0.49974022118310696,0.5003340013360054,0.49632598530394123,0.4966228753803904,0.49974022118310696,0.5027091219475989,0.5031544570622727,0.5024122318711497,0.49974022118310696,0.5053811326356417,0.5105767089735026,0.5031544570622727,0.4938024196541231,0.5005778753273743,0.5105767089735026
17,0.504490462406294,0.4972166555332888,0.508201588361909,0.4923179692718771,0.5004824463742299,0.5016700066800267,0.4972166555332888,0.5050842425591925,0.4987011059155348,0.4973651005715134,0.5021153417947005,0.49974022118310696,0.49617754026571664,0.5021153417947005,0.497513545609738,0.4930601944630001,0.4964744303421658,0.4964744303421658,0.5015215616418022,0.49632598530394123,0.49469308988347066,0.5022637868329252,0.49914644103020855,0.5064202479032138,0.49543531507459365,0.5012246715653529,0.4929117494247755,0.48934906850738513,0.49877532843464717,0.508201588361909
18,0.497513545609738,0.49202107919542787,0.5033029021004973,0.503006012024048,0.5021153417947005,0.5015215616418022,0.49899799599198397,0.506717137979663,0.4938024196541231,0.503006012024048,0.4988495509537594,0.49929488606843314,0.4969197654568396,0.5049357975209678,0.5000371112595562,0.4981073257626364,0.496029095227492,0.5021153417947005,0.5006308914124545,0.5013731166035775,0.5013731166035775,0.4958806501892674,0.496029095227492,0.5010762265271284,0.5034513471387219,0.498255770800861,0.4979588807244118,0.48920062346916054,0.49941152145560963,0.506717137979663
19,0.49988866622133155,0.49766199064796257,0.4979588807244118,0.49914644103020855,0.4923179692718771,0.5047873524827433,0.4847472723224226,0.4987011059155348,0.5006308914124545,0.4994433311066578,0.5003340013360054,0.49543531507459365,0.5016700066800267,0.49632598530394123,0.495286870036369,0.5004824463742299,0.49543531507459365,0.498255770800861,0.5021153417947005,0.5022637868329252,0.49543531507459365,0.503006012024048,0.4951384249981444,0.49365397461589844,0.4945446448452461,0.5003340013360054,0.49350552957767385,0.4921695242336525,0.49752414882675405,0.5047873524827433
20,0.5007793364506792,0.49558376011281824,0.49766199064796257,0.5022637868329252,0.4923179692718771,0.4958806501892674,0.4973651005715134,0.5031544570622727,0.4970682104950642,0.5004824463742299,0.4966228753803904,0.5034513471387219,0.4978104356861872,0.5049357975209678,0.5050842425591925,0.5012246715653529,0.4966228753803904,0.5025606769093743,0.49988866622133155,0.5056780227120908,0.4957322051510428,0.4964744303421658,0.5058264677503155,0.49558376011281824,0.503006012024048,0.5016700066800267,0.4981073257626364,0.5025606769093743,0.49983565013625125,0.5058264677503155
21,0.5071624730943368,0.5022637868329252,0.509686038744155,0.497513545609738,0.5055295776738663,0.49632598530394123,0.49855266087731015,0.5047873524827433,0.5013731166035775,0.5025606769093743,0.4978104356861872,0.5080531433236845,0.4958806501892674,0.5003340013360054,0.5031544570622727,0.4926148593483263,0.4958806501892674,0.505232687597417,0.5046389074445187,0.5024122318711497,0.4970682104950642,0.49543531507459365,0.5012246715653529,0.49766199064796257,0.5038966822533957,0.5055295776738663,0.5031544570622727,0.503006012024048,0.5013837198205937,0.509686038744155
22,0.4951384249981444,0.4964744303421658,0.4988495509537594,0.5021153417947005,0.5009277814889037,0.49766199064796257,0.49959177614488237,0.49899799599198397,0.5035997921769465,0.49855266087731015,0.5047873524827433,0.505232687597417,0.49899799599198397,0.5058264677503155,0.49617754026571664,0.5004824463742299,0.5049357975209678,0.49766199064796257,0.5015215616418022,0.5019668967564759,0.49543531507459365,0.503006012024048,0.49484153492169525,0.5049357975209678,0.5010762265271284,0.4958806501892674,0.49855266087731015,0.4981073257626364,0.5000477144765721,0.5058264677503155
23,0.4987011059155348,0.5033029021004973,0.5006308914124545,0.5000371112595562,0.49914644103020855,0.5047873524827433,0.5016700066800267,0.5070140280561122,0.49855266087731015,0.5027091219475989,0.503006012024048,0.5001855562977807,0.5105767089735026,0.5031544570622727,0.5053811326356417,0.4918726341572033,0.49395086469234767,0.504490462406294,0.49498997995991983,0.4969197654568396,0.4915757440807541,0.4994433311066578,0.5079046982854598,0.5010762265271284,0.5004824463742299,0.49974022118310696,0.5027091219475989,0.5046389074445187,0.5010232104420481,0.5105767089735026
24,0.49974022118310696,0.5040451272916203,0.5076078082090106,0.49766199064796257,0.5019668967564759,0.49899799599198397,0.5070140280561122,0.5095375937059303,0.49632598530394123,0.498255770800861,0.49498997995991983,0.5062718028649892,0.4994433311066578,0.4964744303421658,0.5022637868329252,0.5084984784383582,0.5003340013360054,0.5021153417947005,0.5050842425591925,0.49632598530394123,0.5021153417947005,0.5055295776738663,0.498255770800861,0.49632598530394123,0.4969197654568396,0.49469308988347066,0.498255770800861,0.5113189341646256,0.5012988940844653,0.5113189341646256
25,0.5053811326356417,0.5043420173680695,0.5013731166035775,0.5040451272916203,0.5007793364506792,0.5028575669858235,0.4938024196541231,0.4914272990425295,0.5031544570622727,0.5025606769093743,0.4987011059155348,0.49439619980702143,0.5021153417947005,0.4988495509537594,0.4918726341572033,0.5035997921769465,0.5003340013360054,0.49365397461589844,0.4945446448452461,0.49617754026571664,0.5027091219475989,0.5004824463742299,0.4994433311066578,0.484598827284198,0.4979588807244118,0.5022637868329252,0.5013731166035775,0.5000371112595562,0.49902980564303207,0.5053811326356417
26,0.4978104356861872,0.504490462406294,0.5035997921769465,0.497513545609738,0.5065686929414385,0.504490462406294,0.5027091219475989,0.5040451272916203,0.5065686929414385,0.5028575669858235,0.49929488606843314,0.4903881837749573,0.49543531507459365,0.5090922585912566,0.5006308914124545,0.4973651005715134,0.5058264677503155,0.5031544570622727,0.5034513471387219,0.5018184517182513,0.5013731166035775,0.5000371112595562,0.5016700066800267,0.5024122318711497,0.508943813553032,0.5046389074445187,0.4966228753803904,0.5001855562977807,0.5018926742373636,0.5090922585912566
27,0.49988866622133155,0.5000371112595562,0.5021153417947005,0.49914644103020855,0.49766199064796257,0.5018184517182513,0.505232687597417,0.5049357975209678,0.504490462406294,0.5006308914124545,0.4994433311066578,0.5028575669858235,0.5040451272916203,0.49840421583908556,0.5056780227120908,0.48830995323981297,0.4957322051510428,0.5041935723298449,0.48994284866028354,0.49929488606843314,0.49840421583908556,0.5024122318711497,0.5007793364506792,0.4987011059155348,0.4969197654568396,0.5012246715653529,0.5009277814889037,0.5058264677503155,0.5003233981189894,0.5058264677503155
28,0.49409930973057226,0.4966228753803904,0.496029095227492,0.49914644103020855,0.49929488606843314,0.5040451272916203,0.506717137979663,0.5000371112595562,0.5004824463742299,0.5000371112595562,0.4932086395012247,0.5000371112595562,0.49855266087731015,0.49498997995991983,0.5034513471387219,0.5049357975209678,0.5012246715653529,0.496771320418615,0.4911304089660803,0.496029095227492,0.4929117494247755,0.4945446448452461,0.49914644103020855,0.5049357975209678,0.4951384249981444,0.49855266087731015,0.49914644103020855,0.4938024196541231,0.4983936126220696,0.506717137979663
29,0.5001855562977807,0.5050842425591925,0.5009277814889037,0.5015215616418022,0.5047873524827433,0.50597491278854,0.5004824463742299,0.5016700066800267,0.5009277814889037,0.5062718028649892,0.5012246715653529,0.5064202479032138,0.4978104356861872,0.4981073257626364,0.5062718028649892,0.5102798188970533,0.49988866622133155,0.49202107919542787,0.4914272990425295,0.49276330438655086,0.5013731166035775,0.4938024196541231,0.5016700066800267,0.49840421583908556,0.496029095227492,0.5021153417947005,0.4988495509537594,0.5016700066800267,0.5006414946294705,0.5102798188970533
30,0.5028575669858235,0.5062718028649892,0.5035997921769465,0.4988495509537594,0.4988495509537594,0.5018184517182513,0.5058264677503155,0.5061233578267647,0.4994433311066578,0.49914644103020855,0.5053811326356417,0.5010762265271284,0.49929488606843314,0.5034513471387219,0.5021153417947005,0.5070140280561122,0.5043420173680695,0.5009277814889037,0.503006012024048,0.5058264677503155,0.5013731166035775,0.49914644103020855,0.49127885400430493,0.4972166555332888,0.5046389074445187,0.5056780227120908,0.5015215616418022,0.4987011059155348,0.5019562935394599,0.5070140280561122
31,0.49974022118310696,0.4981073257626364,0.4987011059155348,0.496771320418615,0.4987011059155348,0.49365397461589844,0.497513545609738,0.49974022118310696,0.5028575669858235,0.49855266087731015,0.5018184517182513,0.49558376011281824,0.5012246715653529,0.4979588807244118,0.5010762265271284,0.496029095227492,0.49617754026571664,0.5021153417947005,0.5041935723298449,0.5004824463742299,0.4964744303421658,0.5019668967564759,0.5027091219475989,0.5016700066800267,0.49840421583908556,0.49974022118310696,0.5071624730943368,0.5033029021004973,0.49972961796609094,0.5071624730943368
32,0.4994433311066578,0.49988866622133155,0.4978104356861872,0.4964744303421658,0.5079046982854598,0.5084984784383582,0.49929488606843314,0.496771320418615,0.4951384249981444,0.5047873524827433,0.49202107919542787,0.5021153417947005,0.5047873524827433,0.4929117494247755,0.5064202479032138,0.505232687597417,0.49409930973057226,0.5018184517182513,0.4994433311066578,0.5076078082090106,0.50597491278854,0.4987011059155348,0.5035997921769465,0.5007793364506792,0.5010762265271284,0.49855266087731015,0.4964744303421658,0.49617754026571664,0.5004930495912461,0.5084984784383582
33,0.49469308988347066,0.5010762265271284,0.5004824463742299,0.498255770800861,0.5040451272916203,0.5019668967564759,0.5004824463742299,0.49202107919542787,0.5028575669858235,0.5038966822533957,0.50597491278854,0.4958806501892674,0.5033029021004973,0.5110220440881763,0.5034513471387219,0.5070140280561122,0.49974022118310696,0.5035997921769465,0.5021153417947005,0.4981073257626364,0.4958806501892674,0.5028575669858235,0.5009277814889037,0.49632598530394123,0.49929488606843314,0.5012246715653529,0.5053811326356417,0.49855266087731015,0.5010868297441443,0.5110220440881763
34,0.5009277814889037,0.5028575669858235,0.5090922585912566,0.495286870036369,0.5055295776738663,0.49988866622133155,0.49929488606843314,0.5006308914124545,0.49127885400430493,0.5018184517182513,0.5006308914124545,0.5071624730943368,0.5024122318711497,0.5056780227120908,0.5007793364506792,0.5019668967564759,0.5116158242410748,0.4887552883544867,0.49617754026571664,0.497513545609738,0.4979588807244118,0.5034513471387219,0.503006012024048,0.5028575669858235,0.505232687597417,0.5009277814889037,0.49498997995991983,0.5050842425591925,0.5011716554802726,0.5116158242410748
35,0.4964744303421658,0.5019668967564759,0.5031544570622727,0.5018184517182513,0.5022637868329252,0.4945446448452461,0.4987011059155348,0.5000371112595562,0.5049357975209678,0.5053811326356417,0.5095375937059303,0.5006308914124545,0.498255770800861,0.5083500334001336,0.5001855562977807,0.4969197654568396,0.49617754026571664,0.496771320418615,0.496771320418615,0.49929488606843314,0.496771320418615,0.4930601944630001,0.5018184517182513,0.49899799599198397,0.497513545609738,0.5027091219475989,0.5071624730943368,0.5006308914124545,0.5003870174210856,0.5095375937059303
36,0.5028575669858235,0.5024122318711497,0.495286870036369,0.5055295776738663,0.49558376011281824,0.49498997995991983,0.495286870036369,0.4957322051510428,0.4964744303421658,0.49335708453944926,0.5034513471387219,0.5019668967564759,0.5070140280561122,0.5007793364506792,0.498255770800861,0.4973651005715134,0.5001855562977807,0.49543531507459365,0.4945446448452461,0.503006012024048,0.497513545609738,0.5024122318711497,0.5076078082090106,0.49766199064796257,0.503006012024048,0.4987011059155348,0.49988866622133155,0.496029095227492,0.4993691085875454,0.5076078082090106
37,0.4957322051510428,0.4926148593483263,0.4994433311066578,0.5056780227120908,0.5092407036294812,0.5056780227120908,0.5034513471387219,0.4981073257626364,0.5006308914124545,0.5041935723298449,0.49558376011281824,0.4951384249981444,0.4978104356861872,0.5001855562977807,0.5000371112595562,0.49929488606843314,0.5022637868329252,0.49409930973057226,0.496771320418615,0.497513545609738,0.5010762265271284,0.5024122318711497,0.49632598530394123,0.505232687597417,0.48920062346916054,0.49350552957767385,0.4988495509537594,0.5034513471387219,0.4994115214556096,0.5092407036294812
38,0.5004824463742299,0.5012246715653529,0.503006012024048,0.4973651005715134,0.4973651005715134,0.4994433311066578,0.49840421583908556,0.5019668967564759,0.5047873524827433,0.5012246715653529,0.5062718028649892,0.4981073257626364,0.505232687597417,0.4972166555332888,0.5047873524827433,0.4987011059155348,0.5004824463742299,0.5000371112595562,0.5024122318711497,0.4966228753803904,0.5058264677503155,0.5038966822533957,0.49395086469234767,0.49484153492169525,0.5031544570622727,0.503006012024048,0.5018184517182513,0.49988866622133155,0.5007687332336631,0.5062718028649892
39,0.5007793364506792,0.5024122318711497,0.4970682104950642,0.5033029021004973,0.4973651005715134,0.5038966822533957,0.503748237215171,0.5016700066800267,0.4994433311066578,0.4970682104950642,0.49469308988347066,0.4921695242336525,0.5007793364506792,0.5055295776738663,0.5027091219475989,0.5022637868329252,0.4924664143101017,0.5092407036294812,0.49439619980702143,0.496029095227492,0.4981073257626364,0.5012246715653529,0.49632598530394123,0.49365397461589844,0.49840421583908556,0.4964744303421658,0.4988495509537594,0.49988866622133155,0.4992842828514171,0.5092407036294812
40,0.49855266087731015,0.4981073257626364,0.5034513471387219,0.4994433311066578,0.496029095227492,0.49424775476879684,0.5025606769093743,0.49766199064796257,0.5001855562977807,0.5015215616418022,0.5000371112595562,0.5035997921769465,0.5006308914124545,0.5062718028649892,0.4966228753803904,0.5093891486677058,0.49498997995991983,0.4958806501892674,0.5006308914124545,0.49988866622133155,0.5012246715653529,0.5004824463742299,0.49914644103020855,0.5055295776738663,0.5019668967564759,0.5015215616418022,0.4973651005715134,0.4932086395012247,0.5000053016085081,0.5093891486677058
41,0.5010762265271284,0.503006012024048,0.50597491278854,0.5038966822533957,0.49855266087731015,0.49766199064796257,0.49632598530394123,0.5004824463742299,0.5027091219475989,0.4958806501892674,0.49617754026571664,0.508201588361909,0.5004824463742299,0.5019668967564759,0.4958806501892674,0.5079046982854598,0.4915757440807541,0.49766199064796257,0.5018184517182513,0.49899799599198397,0.503748237215171,0.5003340013360054,0.5061233578267647,0.4951384249981444,0.49840421583908556,0.5009277814889037,0.5035997921769465,0.4951384249981444,0.5003446045530214,0.508201588361909
42,0.5035997921769465,0.5001855562977807,0.4951384249981444,0.5001855562977807,0.5028575669858235,0.4987011059155348,0.49855266087731015,0.5065686929414385,0.5019668967564759,0.49632598530394123,0.49543531507459365,0.4970682104950642,0.5050842425591925,0.504490462406294,0.5019668967564759,0.5027091219475989,0.5033029021004973,0.49127885400430493,0.5013731166035775,0.4970682104950642,0.49558376011281824,0.49365397461589844,0.5083500334001336,0.504490462406294,0.496771320418615,0.4969197654568396,0.5031544570622727,0.5027091219475989,0.5001961595147967,0.5083500334001336
43,0.5012246715653529,0.5049357975209678,0.505232687597417,0.5007793364506792,0.49840421583908556,0.4978104356861872,0.5018184517182513,0.5041935723298449,0.5010762265271284,0.5004824463742299,0.5058264677503155,0.5000371112595562,0.49855266087731015,0.49469308988347066,0.4918726341572033,0.49914644103020855,0.49350552957767385,0.5043420173680695,0.4951384249981444,0.4973651005715134,0.5024122318711497,0.4969197654568396,0.4923179692718771,0.49409930973057226,0.503006012024048,0.5013731166035775,0.5040451272916203,0.4964744303421658,0.4995387600598022,0.5058264677503155
44,0.49632598530394123,0.49914644103020855,0.49350552957767385,0.5047873524827433,0.49914644103020855,0.5027091219475989,0.5043420173680695,0.5073109181325615,0.5041935723298449,0.5012246715653529,0.49766199064796257,0.4972166555332888,0.5073109181325615,0.5034513471387219,0.5000371112595562,0.5013731166035775,0.503748237215171,0.5125064944704223,0.5015215616418022,0.49959177614488237,0.5076078082090106,0.5080531433236845,0.5090922585912566,0.49929488606843314,0.49988866622133155,0.5033029021004973,0.49439619980702143,0.4924664143101017,0.5018290549352672,0.5125064944704223
45,0.5010762265271284,0.49439619980702143,0.49469308988347066,0.5031544570622727,0.49498997995991983,0.49766199064796257,0.5000371112595562,0.4951384249981444,0.49409930973057226,0.4978104356861872,0.4945446448452461,0.4969197654568396,0.49395086469234767,0.5034513471387219,0.49855266087731015,0.5035997921769465,0.4930601944630001,0.4951384249981444,0.4966228753803904,0.49974022118310696,0.4987011059155348,0.49409930973057226,0.49840421583908556,0.49350552957767385,0.4988495509537594,0.5022637868329252,0.5016700066800267,0.49276330438655086,0.4974605295246578,0.5035997921769465
46,0.5021153417947005,0.503748237215171,0.5084984784383582,0.5027091219475989,0.5076078082090106,0.506717137979663,0.49632598530394123,0.49617754026571664,0.5064202479032138,0.5015215616418022,0.4926148593483263,0.5050842425591925,0.5050842425591925,0.49974022118310696,0.5084984784383582,0.497513545609738,0.510428263935278,0.4881615082015884,0.49409930973057226,0.4972166555332888,0.5068655830178876,0.5064202479032138,0.49498997995991983,0.5049357975209678,0.5004824463742299,0.5024122318711497,0.496771320418615,0.5033029021004973,0.5016594034630107,0.510428263935278
47,0.5022637868329252,0.5062718028649892,0.5065686929414385,0.5028575669858235,0.50597491278854,0.5047873524827433,0.5047873524827433,0.5123580494321978,0.49974022118310696,0.5013731166035775,0.496029095227492,0.5025606769093743,0.5046389074445187,0.5001855562977807,0.5024122318711497,0.50597491278854,0.49988866622133155,0.5034513471387219,0.5073109181325615,0.5003340013360054,0.49899799599198397,0.4938024196541231,0.5025606769093743,0.5006308914124545,0.5000371112595562,0.4987011059155348,0.5025606769093743,0.5090922585912566,0.5027197251646149,0.5123580494321978
48,0.4945446448452461,0.50597491278854,0.5077562532472352,0.496771320418615,0.4926148593483263,0.49558376011281824,0.5049357975209678,0.4924664143101017,0.49766199064796257,0.5038966822533957,0.4994433311066578,0.4981073257626364,0.49899799599198397,0.49899799599198397,0.5065686929414385,0.5016700066800267,0.49365397461589844,0.4994433311066578,0.5047873524827433,0.4930601944630001,0.503748237215171,0.5033029021004973,0.5046389074445187,0.505232687597417,0.49899799599198397,0.49914644103020855,0.49974022118310696,0.5031544570622727,0.5001749530807647,0.5077562532472352
49,0.4981073257626364,0.49974022118310696,0.5021153417947005,0.49365397461589844,0.4994433311066578,0.5035997921769465,0.4958806501892674,0.4966228753803904,0.4908335188896311,0.496029095227492,0.49276330438655086,0.5040451272916203,0.49988866622133155,0.4874192830104654,0.4908335188896311,0.49974022118310696,0.497513545609738,0.5043420173680695,0.49424775476879684,0.496771320418615,0.5010762265271284,0.4958806501892674,0.4945446448452461,0.4917241891189787,0.5056780227120908,0.49959177614488237,0.4966228753803904,0.4900912936985081,0.4971000201461124,0.5056780227120908
