,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,average_model,optimal_clustering
0,0.5116574612639914,0.6843931765970966,0.7427538002834938,0.7441223911237108,0.7441223911237108,0.7435358521921892,0.7371816804340388,0.7382570018084951,0.72154064226013,0.7296544308128452,0.5206510582139889,0.5165452856933379,0.5133193215699692,0.5133193215699692,0.5116574612639914,0.5116574612639914,0.5116574612639914,0.5116574612639914,0.6809716994965541,0.7432425827264285,0.7443179041008847,0.7443179041008847,0.7417762353976245,0.739723349137299,0.731316291118823,0.5116574612639914,0.679700865144924,0.7415807224204507,0.742460530817733,0.7442201476122977,0.7428515567720807,0.7422650178405592,0.7416784789090376,0.7403098880688206,0.6660149567427538,0.48682731316291117,0.5090180360721442,0.506574123857471,0.5040324551542109,0.4939635368297571,0.5068673933232318,0.4943545627841048,0.6573616971974664,0.7442201476122977
1,0.5134170780585562,0.6798963781220978,0.7389412972286036,0.7396255926487121,0.7396255926487121,0.7388435407400166,0.7328803949362139,0.7339557163106701,0.7171416002737182,0.7254509018036072,0.5227039444743145,0.5181093895107288,0.515078938364534,0.515078938364534,0.5134170780585562,0.5134170780585562,0.5134170780585562,0.5134170780585562,0.67696368346449,0.7388435407400166,0.7398211056258859,0.7398211056258859,0.7373771934112127,0.7357153331052348,0.7273082750867589,0.5134170780585562,0.675595092624273,0.7377682193655604,0.7381592453199081,0.7396255926487121,0.738354758297082,0.7373771934112127,0.7374749498997996,0.7359108460824088,0.6634732880394936,0.48477442690258565,0.48604526125421577,0.4897600078205191,0.5039346986656239,0.4826237841536732,0.463365755902048,0.4952343711813872,0.6551169185706553,0.7396255926487121
2,0.3981621780145657,0.5495869788357203,0.6525245613177575,0.609804975805269,0.6220245368786353,0.6365902536780879,0.6134219658829855,0.6044283689329879,0.5856591231242974,0.649103084217215,0.4065692360330417,0.4020724375580429,0.3993352558776089,0.3993352558776089,0.3981621780145657,0.3981621780145657,0.3981621780145657,0.3981621780145657,0.5533994818906105,0.6501784055916712,0.6181142773351581,0.635026149860697,0.636296984212327,0.6134219658829855,0.6261303093992864,0.3981621780145657,0.5532039689134366,0.649103084217215,0.6431399384134122,0.635123906349284,0.6282809521481988,0.618309790312332,0.6060902292389657,0.654577447578083,0.6511559704775405,0.5315997849357251,0.5213353536340974,0.5264186910406178,0.5214331101226843,0.5311110024927904,0.5366831223422455,0.5290581162324649,0.5466760078422428,0.654577447578083
3,0.5166919204262183,0.6783811525490004,0.7298988220343126,0.7309741434087688,0.7309741434087688,0.7303876044772472,0.7237401632533359,0.7248154846277922,0.7065350212620363,0.7158218876777946,0.5239259005816511,0.5208954494354563,0.5181582677550223,0.5181582677550223,0.5166919204262183,0.5166919204262183,0.5166919204262183,0.5166919204262183,0.6757417273571533,0.7308763869201819,0.7314629258517034,0.7314629258517034,0.7287257441712693,0.72647734493377,0.718070286915294,0.5166919204262183,0.6745686494941102,0.7289212571484432,0.730485360965834,0.7311696563859427,0.730485360965834,0.7287257441712693,0.7285302311940955,0.7279436922625739,0.47710054254851164,0.48697394789579157,0.47123515323329584,0.48980888606481254,0.4834547143066621,0.489222347133291,0.5067207585903515,0.4932303631653551,0.6442243113145895,0.7311696563859427
4,0.46116623490884207,0.7158218876777946,0.7201231731756196,0.7243267021848575,0.646903563224009,0.6446551639865096,0.6446551639865096,0.641429199863141,0.7004741189696466,0.7182657998924679,0.4661518158267755,0.4622415562832983,0.46361014712351534,0.46361014712351534,0.46116623490884207,0.46116623490884207,0.46116623490884207,0.46116623490884207,0.7192433647783372,0.7237401632533359,0.7244244586734444,0.6864949411017156,0.7228603548560536,0.6585365853658537,0.7029180311843198,0.46116623490884207,0.7199276601984457,0.7207097121071411,0.7242289456962706,0.7242289456962706,0.7226648418788797,0.7217850334815974,0.6521824136077032,0.7237401632533359,0.6659660784984603,0.5023217166039395,0.49753164866318,0.49274158072242047,0.5025172295811134,0.5022239601153526,0.5275428906593675,0.5201133975267609,0.6182790151214805,0.7243267021848575
5,0.39982403832054353,0.5418642162373527,0.6428466689476514,0.6328755071117845,0.6377633315411311,0.6337553155090669,0.610000488782443,0.6025709956498363,0.5788161689232123,0.644704042230803,0.40871987878195415,0.4036365413754338,0.4009971161835867,0.4009971161835867,0.39982403832054353,0.39982403832054353,0.39982403832054353,0.39982403832054353,0.5465565276895253,0.646170389559607,0.6355149323036317,0.644704042230803,0.6389364094041742,0.610000488782443,0.6131286964172247,0.39982403832054353,0.547143066621047,0.6387408964270004,0.6493963536829757,0.6463659025367808,0.6056014467960311,0.6125421574857031,0.6179187643579842,0.6494941101715627,0.6478322498655849,0.5349235055476808,0.522019649054206,0.5282760643237695,0.5336526711960506,0.5135148345471431,0.5245613177574662,0.5269074734835525,0.5464334269261196,0.6494941101715627
6,0.5116574612639914,0.6834156117112273,0.7388435407400166,0.7406031575345814,0.7406031575345814,0.739723349137299,0.7342489857764309,0.735422063639474,0.7178258956938267,0.7263307102008896,0.5206510582139889,0.5165452856933379,0.5134170780585562,0.5134170780585562,0.5116574612639914,0.5116574612639914,0.5116574612639914,0.5116574612639914,0.6800918910992717,0.7398211056258859,0.7406031575345814,0.7407986705117552,0.7384525147856689,0.736986167456865,0.7289701353927367,0.5116574612639914,0.6787233002590547,0.736986167456865,0.7400166186030598,0.7407009140231683,0.7395278361601251,0.7373771934112127,0.7379637323427343,0.7374749498997996,0.6648418788797107,0.48536096583410726,0.47587858644117503,0.47343467422650176,0.5049122635514932,0.4922039200351923,0.4990468742362774,0.49269270247812696,0.6552943284943871,0.7407009140231683
7,0.3693240138814214,0.6576078987242778,0.6615181582677551,0.6569236033041693,0.6385453834498265,0.6042328559558141,0.6100982452710298,0.6121511315313554,0.5802825162520162,0.6013001612982062,0.6077520895449435,0.6085341414536389,0.37157241311892075,0.37157241311892075,0.3693240138814214,0.3693240138814214,0.3693240138814214,0.3693240138814214,0.6612248888019943,0.6590742460530817,0.6568258468155824,0.6481255193313457,0.6117601055770077,0.6120533750427685,0.6511559704775405,0.3693240138814214,0.6605405933818858,0.661615914756342,0.6567280903269954,0.6567280903269954,0.5927953467911432,0.5962168238916858,0.5817488635808202,0.6599540544503641,0.5623930788406081,0.5418642162373527,0.5474363360868078,0.5558433941052837,0.5382472261596364,0.5392247910455057,0.5259299085976832,0.5441126154748521,0.5576826643349935,0.661615914756342
8,0.4587712009384623,0.7146976880590449,0.7193899995112175,0.7235935285204556,0.6442152597878684,0.6413803216188475,0.6413803216188475,0.6388386529155873,0.69925216286231,0.7165550613421966,0.46287697345911333,0.4594554963585708,0.4611173566645486,0.4611173566645486,0.4587712009384623,0.4587712009384623,0.4587712009384623,0.4587712009384623,0.7185101911139352,0.7228114766117602,0.7237890414976295,0.6829268292682927,0.7213451292829561,0.5845838017498411,0.7013050491226355,0.4587712009384623,0.7193899995112175,0.720074294931326,0.723006989588934,0.723006989588934,0.72154064226013,0.7206608338628476,0.6502761620802581,0.7228114766117602,0.6669925216286231,0.5018818124052984,0.5121462437069261,0.5053032895058409,0.5033481597341023,0.49621193606725644,0.526223178063444,0.5162520162275771,0.6164994849681297,0.7235935285204556
9,0.4519282467373772,0.7023803704970918,0.7064861430177428,0.7052153086661127,0.6427489124590645,0.6440197468106945,0.6430421819248252,0.6454860941394985,0.6730534239210128,0.6961239552275282,0.454958697883572,0.45349235055476805,0.4542744024634635,0.4542744024634635,0.4519282467373772,0.4519282467373772,0.4519282467373772,0.4519282467373772,0.7058996040862212,0.7088322987438291,0.7069749254606774,0.5932841292340779,0.7004252407253532,0.6242729361161347,0.5709956498362578,0.4519282467373772,0.7065838995063297,0.7070726819492644,0.7030646659172003,0.7030646659172003,0.7035534483601349,0.7056063346204604,0.6338530719976538,0.7088322987438291,0.5314042719585512,0.5127327826384477,0.5032504032455154,0.5293513856982257,0.5032504032455154,0.5073561757661664,0.5286670902781172,0.5139058605014908,0.6014160208402352,0.7088322987438291
