,abilities
kmeans_n_clusters_1,0.5196698
kmeans_n_clusters_2,0.5445207
kmeans_n_clusters_3,0.54032296
kmeans_n_clusters_4,0.53919303
kmeans_n_clusters_5,0.5067768
kmeans_n_clusters_6,0.50621134
kmeans_n_clusters_7,0.48208883
kmeans_n_clusters_8,0.49111348
dbscan_eps_0_1_min_samples_2,0.5196698
dbscan_eps_0_2_min_samples_2,0.5196698
dbscan_eps_0_3_min_samples_2,0.5196698
dbscan_eps_0_4_min_samples_2,0.5196698
dbscan_eps_0_5_min_samples_2,0.5196698
dbscan_eps_0_6_min_samples_2,0.5196698
dbscan_eps_0_7_min_samples_2,0.5196698
dbscan_eps_0_8_min_samples_2,0.5196698
dbscan_eps_0_9_min_samples_2,0.5196698
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5196698
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4993607
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.46609282
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.474222
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.4600129
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.45161083
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.45034122
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.45568904
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5196698
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5453241
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.53416425
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.50610316
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.49334225
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.48328912
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.47627446
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.46517712
mean_shift_,0.52662885
optics_,0.520574
random_model_n1,0.47639802
random_model_n2,0.4762793
random_model_n3,0.47732583
random_model_n4,0.47630134
random_model_n5,0.47651207
random_model_n6,0.4761733
random_model_n7,0.47643438
random_model_n8,0.47655132
random_model_n9,0.47635356
random_model_n10,0.4761947
random_model_n11,0.47633234
random_model_n12,0.47617862
average_model,0.5041888
optimal_clustering,0.54690117
