,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,average_model,optimal_clustering
0,0.4250723669561345,0.708249832999332,0.7154308617234469,0.6918837675350702,0.6918837675350702,0.6918837675350702,0.6909374304163883,0.6909374304163883,0.6865954130483188,0.7137051881540859,0.42635270541082165,0.42635270541082165,0.42635270541082165,0.4250723669561345,0.4250723669561345,0.4250723669561345,0.4250723669561345,0.4250723669561345,0.7137608550434201,0.716933867735471,0.6934981073257627,0.715709196170118,0.6909374304163883,0.6909374304163883,0.6061567579603652,0.4250723669561345,0.716933867735471,0.7161545312847918,0.6948897795591182,0.6843130705856156,0.6784123803161879,0.6061567579603652,0.6061567579603652,0.711478512580717,0.7128145179247384,0.5242707637497217,0.5252727677577377,0.6591949330760286,0.716933867735471
1,0.43024938766421733,0.7009574704965487,0.703796481852594,0.6762413716321531,0.6768537074148296,0.6768537074148296,0.6769093743041639,0.6769093743041639,0.6865397461589846,0.7075261634379871,0.43141839234023605,0.43141839234023605,0.43141839234023605,0.43024938766421733,0.43024938766421733,0.43024938766421733,0.43024938766421733,0.43024938766421733,0.7073591627699845,0.7069694945446449,0.6722333556000891,0.690603429080383,0.6769093743041639,0.6769093743041639,0.6616566466265865,0.43024938766421733,0.7069694945446449,0.7079714985526608,0.609608105099087,0.6803607214428857,0.6825317301269205,0.6713983522600757,0.6680583389000223,0.7034068136272545,0.7077488309953239,0.5090737029614785,0.5185370741482966,0.6554260784944375,0.7079714985526608
2,0.4784569138276553,0.6298151859274104,0.6724560231574259,0.6726230238254286,0.6269205076820308,0.6376085504342017,0.6028167446003118,0.6004787352482743,0.6369962146515252,0.6660543308839902,0.4778445780449789,0.4778445780449789,0.4778445780449789,0.4784569138276553,0.4784569138276553,0.4784569138276553,0.4784569138276553,0.4784569138276553,0.6253061678913382,0.6731796927187709,0.660042306835894,0.5883990202627477,0.6320418615007793,0.616288131819194,0.6189601425072367,0.4784569138276553,0.6202404809619239,0.6662213315519929,0.6631596526386105,0.6658316633266533,0.6152304609218436,0.6152304609218436,0.6152304609218436,0.6275885103540414,0.6595969717212202,0.5071810287241149,0.48224226230238254,0.6176901127357596,0.6731796927187709
3,0.42056334892006236,0.6987307949231797,0.7056891560899577,0.6892674237363616,0.6892674237363616,0.6892674237363616,0.6885437541750167,0.6885437541750167,0.5465375194834112,0.7037408149632598,0.4216210198174126,0.4216210198174126,0.4216210198174126,0.42056334892006236,0.42056334892006236,0.42056334892006236,0.42056334892006236,0.42056334892006236,0.703796481852594,0.7068581607659764,0.6906590959697172,0.7056334892006235,0.6885437541750167,0.6885437541750167,0.6096637719884213,0.42056334892006236,0.7068581607659764,0.7060788243152972,0.6917167668670675,0.6823647294589178,0.676686706746827,0.6096637719884213,0.6096637719884213,0.7017368069472278,0.7025161433979069,0.526330438655088,0.5067356936094412,0.6495748699044179,0.7068581607659764
4,0.480126920507682,0.611333778668448,0.6567579603651748,0.6581496325985304,0.6169561344912047,0.581774660431975,0.581774660431975,0.6000890670229347,0.6401692273435761,0.669728345580049,0.4808505900690269,0.4808505900690269,0.4808505900690269,0.480126920507682,0.480126920507682,0.480126920507682,0.480126920507682,0.480126920507682,0.6198508127365843,0.6602093075038967,0.6560899576931641,0.6447339122689824,0.5942997105321755,0.581774660431975,0.6293141839234023,0.480126920507682,0.6221331551992875,0.6709530171454019,0.6214651525272767,0.6280895123580494,0.6265865063460254,0.6280895123580494,0.6153417947005121,0.614562458249833,0.6696726786907148,0.4904809619238477,0.49359830772656427,0.6100204524274887,0.6709530171454019
5,0.4824092629703852,0.6330995323981295,0.6486862614117123,0.6487419283010465,0.5735916276998442,0.5910153640614563,0.5883990202627477,0.5868403473613895,0.6368292139835225,0.6658873302159876,0.482353596081051,0.482353596081051,0.482353596081051,0.4824092629703852,0.4824092629703852,0.4824092629703852,0.4824092629703852,0.4824092629703852,0.6290358494767312,0.6510799376530839,0.6243598307726564,0.5864506791360499,0.5720329547984858,0.5938543754175016,0.596415052326876,0.4824092629703852,0.6241928301046538,0.6663883322199955,0.6428412380316187,0.6657759964373191,0.5852816744600312,0.5852816744600312,0.5852816744600312,0.6315408594967713,0.662769984413271,0.5082386996214652,0.4887552883544867,0.6021116306687448,0.6663883322199955
6,0.43253173012692053,0.7103651747940325,0.7178802048541527,0.6922177688710754,0.6922177688710754,0.6922177688710754,0.6909374304163883,0.6909374304163883,0.6920507682030728,0.7163771988421287,0.43358940102427074,0.43358940102427074,0.43358940102427074,0.43253173012692053,0.43253173012692053,0.43253173012692053,0.43253173012692053,0.43253173012692053,0.7157648630594522,0.7190492095301715,0.6951681140057894,0.71771320418615,0.6909374304163883,0.6909374304163883,0.648352260075707,0.43253173012692053,0.7190492095301715,0.7181585393008239,0.6974504564684926,0.6825317301269205,0.6754063682921398,0.64562458249833,0.6470719216210198,0.7132598530394122,0.715709196170118,0.5046760187040749,0.5024493431307059,0.665503847200574,0.7190492095301715
7,0.4457247828991316,0.42451569806279227,0.6249164996659987,0.6245268314406591,0.6133934535738143,0.5996993987975952,0.5990870630149188,0.576541972834558,0.5283344466711201,0.5283344466711201,0.44655978623914494,0.44655978623914494,0.44655978623914494,0.4457247828991316,0.4457247828991316,0.4457247828991316,0.4457247828991316,0.4457247828991316,0.5583945669116009,0.6279225116900468,0.6213538187486083,0.6124471164551325,0.6037630817189935,0.5973057225562236,0.6109441104431085,0.4457247828991316,0.5620129147183255,0.5962480516588733,0.546481852594077,0.6117234468937875,0.5361278111779114,0.5361278111779114,0.5361278111779114,0.5519928746381653,0.5246604319750612,0.5050656869294143,0.52187708750835,0.5615490239738736,0.6279225116900468
8,0.47856824760632377,0.5946337118681808,0.6618793141839234,0.6614896459585838,0.6377755511022044,0.6097194388777555,0.6093297706524159,0.566855934090403,0.6180138053885549,0.6553662881318192,0.47929191716766867,0.47929191716766867,0.47929191716766867,0.47856824760632377,0.47856824760632377,0.47856824760632377,0.47856824760632377,0.47856824760632377,0.6078267646403919,0.6667780004453351,0.6578712981518593,0.6527499443331106,0.6202404809619239,0.6068804275217101,0.6430082386996214,0.47856824760632377,0.6131151191271432,0.6577042974838566,0.5210977510576709,0.6430082386996214,0.6398352260075707,0.6406702293475841,0.6067690937430417,0.6002004008016032,0.6556446225784903,0.5048430193720775,0.5097417056334892,0.6084741499459825,0.6667780004453351
9,0.46966154531284793,0.6165664662658651,0.5773769761745714,0.5757626363838789,0.5809953239812959,0.5989200623469161,0.5989200623469161,0.5760966377198842,0.5879536851480739,0.6150634602538411,0.4698285459808506,0.4698285459808506,0.4698285459808506,0.46966154531284793,0.46966154531284793,0.46966154531284793,0.46966154531284793,0.46966154531284793,0.6149521264751726,0.5766533066132264,0.5645179247383656,0.5870630149187264,0.5955243820975283,0.5875640169227344,0.5955243820975283,0.46966154531284793,0.6118904475617902,0.6142841238031619,0.6199064796259185,0.6009240703629481,0.6010910710309508,0.600144733912269,0.5861723446893787,0.6153417947005121,0.6141171231351592,0.5018370073480294,0.5020596749053663,0.581749919592271,0.6199064796259185
