,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,average_model,optimal_clustering
0,0.4469564128256513,0.609500250501002,0.6730335671342685,0.6754446392785571,0.6754446392785571,0.6751628256513026,0.6725638777555111,0.6729709418837675,0.6649235971943888,0.6686811122244489,0.45578657314629256,0.45112099198396793,0.44852204408817636,0.44852204408817636,0.4469564128256513,0.4469564128256513,0.4469564128256513,0.4469564128256513,0.6062124248496994,0.6724699398797596,0.6753193887775552,0.6751941382765531,0.6739729458917836,0.6733466933867736,0.6690881763527055,0.4469564128256513,0.6050225450901804,0.670058867735471,0.67250125250501,0.6751941382765531,0.6739416332665331,0.671624498997996,0.6739103206412825,0.6725325651302605,0.638934118236473,0.5138401803607214,0.529308617234469,0.5284318637274549,0.5265217935871743,0.514622995991984,0.5259894789579158,0.5138714929859719,0.5114604208416834,0.5383266533066132,0.513683617234469,0.5082665330661322,0.5194451402805611,0.5191633266533067,0.5264904809619239,0.5196956412825652,0.5120866733466933,0.499311122244489,0.5159068136272545,0.5148421843687375,0.5239228456913828,0.5101139779559118,0.5140280561122245,0.5258016032064128,0.5120240480961924,0.515812875751503,0.5176916332665331,0.5197582665330661,0.5164078156312625,0.5160946893787575,0.5170653807615231,0.5918584854894975,0.6754446392785571
1,0.4470503507014028,0.6025801603206413,0.6672407314629258,0.6686497995991983,0.6686497995991983,0.6684306112224448,0.6662074148296593,0.6665518537074149,0.6590055110220441,0.6630135270541082,0.45475325651302606,0.4506513026052104,0.44842810621242485,0.44842810621242485,0.4470503507014028,0.4470503507014028,0.4470503507014028,0.4470503507014028,0.5996054609218436,0.6670528557114228,0.6684619238476954,0.6686497995991983,0.6681174849699398,0.6673659819639278,0.6620428356713427,0.4470503507014028,0.5979145791583166,0.6652054108216433,0.6667084168336673,0.6686497995991983,0.6680861723446894,0.6655811623246493,0.6677417334669339,0.6658629759519038,0.6326402805611222,0.5067322144288577,0.5170653807615231,0.5053857715430862,0.5241107214428857,0.5068574649298597,0.49567885771543085,0.5222006513026052,0.5021605711422845,0.5109281062124249,0.5108341683366734,0.5163138777555111,0.5075776553106213,0.5064190881763527,0.5278995490981964,0.5132452404809619,0.5227329659318637,0.5142159318637275,0.5122745490981964,0.5112725450901804,0.5102705410821643,0.5116796092184369,0.5138401803607214,0.5053231462925851,0.5092685370741483,0.5059807114228457,0.5076715931863728,0.5184118236472945,0.517315881763527,0.5083917835671342,0.5176603206412825,0.5876382394418466,0.6686497995991983
2,0.37437374749499,0.5223259018036072,0.6308241482965932,0.6208354208416834,0.6203031062124249,0.6310746492985972,0.624436372745491,0.6196455410821643,0.6134456412825652,0.6303857715430862,0.38188877755511025,0.3777868236472946,0.375375751503006,0.375375751503006,0.37437374749499,0.37437374749499,0.37437374749499,0.37437374749499,0.5229208416833667,0.6262838176352705,0.6125062625250501,0.6238727454909819,0.6279433867735471,0.6241858717434869,0.6242798096192385,0.37437374749499,0.5223572144288577,0.6303231462925851,0.6209919839679359,0.6186122244488977,0.6295403306613226,0.6258141282565131,0.6215556112224448,0.6277555110220441,0.6291019539078156,0.5346317635270541,0.5351327655310621,0.5408003507014028,0.5323772545090181,0.5364792084168337,0.546123496993988,0.5381074649298597,0.5377630260521042,0.5408942885771543,0.5399549098196392,0.5429609218436874,0.5339115731462926,0.5350075150300602,0.5367297094188377,0.5420528557114228,0.532878256513026,0.5367923346693386,0.5341620741482966,0.5242359719438878,0.5264278557114228,0.5437124248496994,0.5419902304609219,0.5312186873747495,0.5397357214428857,0.532940881763527,0.5403932865731463,0.545935621242485,0.5392660320641283,0.5462174348697395,0.5354145791583166,0.5341342407036295,0.6310746492985972
3,0.4480210420841683,0.6014842184368737,0.6602580160320641,0.6630448396793587,0.6630448396793587,0.6629509018036072,0.6599762024048096,0.6604458917835672,0.6526490480961924,0.6571580661322646,0.4562875751503006,0.45212299599198397,0.4496492985971944,0.4496492985971944,0.4480210420841683,0.4480210420841683,0.4480210420841683,0.4480210420841683,0.5981963927855711,0.6604458917835672,0.6627943386773547,0.6629195891783567,0.6618236472945892,0.6608216432865731,0.65625,0.4480210420841683,0.5970691382765531,0.6582853206412825,0.6613539579158316,0.6629195891783567,0.6616670841683366,0.6594752004008017,0.6616983967935872,0.6597570140280561,0.5118987975951904,0.5151553106212425,0.49793336673346694,0.5070453406813628,0.5074524048096193,0.5128694889779559,0.5247995991983968,0.5134331162324649,0.5031938877755511,0.48954158316633267,0.5205410821643287,0.5080786573146293,0.516814879759519,0.5035696392785571,0.5184431362725451,0.5150300601202404,0.5154058116232465,0.4963051102204409,0.5146543086172345,0.5131826152304609,0.5067322144288577,0.5112099198396793,0.515123997995992,0.5279308617234469,0.5127442384769539,0.5123684869739479,0.515186623246493,0.5185683867735471,0.5162825651302605,0.515750250501002,0.5190067635270541,0.5801092926593928,0.6630448396793587
4,0.4154559118236473,0.6487036573146293,0.6533066132264529,0.6610721442885772,0.6311998997995992,0.6306362725450901,0.6298221442885772,0.6287575150300602,0.6526490480961924,0.6596317635270541,0.4216558116232465,0.41673972945891785,0.4168336673346693,0.4168336673346693,0.4154559118236473,0.4154559118236473,0.4154559118236473,0.4154559118236473,0.6523672344689379,0.6580348196392786,0.6601640781563126,0.6480460921843687,0.6611660821643287,0.6367735470941884,0.654120741482966,0.4154559118236473,0.6533066132264529,0.6539015531062125,0.6611034569138277,0.6611034569138277,0.6611660821643287,0.6592246993987976,0.6316382765531062,0.6576903807615231,0.6367735470941884,0.5249248496993988,0.5134018036072144,0.5089867234468938,0.5212612725450901,0.5265844188376754,0.5358529559118237,0.5374498997995992,0.5140280561122245,0.5116482965931863,0.5268975450901804,0.5196643286573146,0.5222319639278558,0.5127755511022044,0.5317823146292585,0.5160007515030061,0.53062374749499,0.5242046593186372,0.5267096693386774,0.5236410320641283,0.5318449398797596,0.531813627254509,0.5233279058116233,0.5193825150300602,0.5285884268537074,0.5272419839679359,0.515875501002004,0.5270854208416834,0.5175350701402806,0.5252066633266533,0.5287449899799599,0.571149242930305,0.6611660821643287
5,0.3775676352705411,0.51625125250501,0.624874749498998,0.624123246492986,0.6279746993987976,0.6310120240480962,0.6203657314629258,0.6175789078156313,0.608623496993988,0.6308867735470942,0.3873997995991984,0.3812938376753507,0.3788201402805611,0.3788201402805611,0.3775676352705411,0.3775676352705411,0.3775676352705411,0.3775676352705411,0.5179734468937875,0.6242798096192385,0.6272231963927856,0.6343937875751503,0.6332039078156313,0.6205536072144289,0.6181738476953907,0.3775676352705411,0.5177229458917836,0.623496993987976,0.6290706412825652,0.6298847695390781,0.6143223947895792,0.6211798597194389,0.6188001002004008,0.625939378757515,0.6299160821643287,0.5383266533066132,0.5383892785571143,0.5306550601202404,0.5402367234468938,0.5245490981963928,0.5346317635270541,0.5378569639278558,0.5388276553106213,0.5382640280561122,0.5417084168336673,0.5385145290581163,0.5348822645290581,0.532252004008016,0.5380448396793587,0.5399235971943888,0.5369175851703407,0.5437750501002004,0.5400801603206413,0.5426791082164328,0.5274298597194389,0.5437124248496994,0.5406124749498998,0.5289015531062125,0.5285258016032064,0.5418649799599199,0.5366357715430862,0.5411134769539078,0.5180360721442886,0.5358529559118237,0.529934869739479,0.5343035608253545,0.6310120240480962
6,0.44795841683366733,0.6066194889779559,0.6681487975951904,0.670058867735471,0.670058867735471,0.6697144288577155,0.6685558617234469,0.6688376753507014,0.6612287074148296,0.6647983466933868,0.4567259519038076,0.452060370741483,0.4492109218436874,0.4492109218436874,0.44795841683366733,0.44795841683366733,0.44795841683366733,0.44795841683366733,0.6031437875751503,0.6679609218436874,0.6698709919839679,0.6696831162324649,0.6696518036072144,0.6691508016032064,0.6650801603206413,0.44795841683366733,0.6017660320641283,0.6649862224448898,0.6676791082164328,0.6696831162324649,0.6687437374749499,0.6667397294589178,0.6687750501002004,0.6684619238476954,0.6371179859719439,0.5083291583166333,0.499561623246493,0.5069827154308617,0.5266470440881763,0.5225137775551102,0.5201966432865731,0.5109907314629258,0.5083291583166333,0.5382640280561122,0.5101139779559118,0.5174098196392786,0.5225764028056112,0.5014403807615231,0.5279308617234469,0.5191007014028056,0.5132765531062125,0.5116796092184369,0.5145290581162325,0.5110533567134269,0.5214804609218436,0.5115856713426854,0.5118674849699398,0.5054797094188377,0.5099261022044088,0.5086422845691383,0.516501753507014,0.5071079659318637,0.5089554108216433,0.5178481963927856,0.5104897294589178,0.5892212666072887,0.670058867735471
7,0.3538013527054108,0.6142910821643287,0.6188314128256514,0.6200212925851704,0.6292272044088176,0.6218374248496994,0.6292272044088176,0.6300726452905812,0.595127755511022,0.6217747995991983,0.6314190881763527,0.6315756513026052,0.3556801102204409,0.3556801102204409,0.3538013527054108,0.3538013527054108,0.3538013527054108,0.3538013527054108,0.6179546593186372,0.6190506012024048,0.6187374749498998,0.6248434368737475,0.6272231963927856,0.6292898296593187,0.6233404308617234,0.3538013527054108,0.6182051603206413,0.6189879759519038,0.6200526052104208,0.6200526052104208,0.6037700400801603,0.6121305110220441,0.5999185871743486,0.6190192885771543,0.5676665831663327,0.5518223947895792,0.5550162825651302,0.560683867735471,0.5413639779559118,0.5504759519038076,0.5369802104208417,0.5495052605210421,0.5573334168336673,0.5530122745490982,0.5464679358717435,0.5488790080160321,0.5546718436873748,0.5511335170340681,0.5454659318637275,0.5598697394789579,0.5415831663326653,0.5487850701402806,0.5336610721442886,0.5569889779559118,0.5527304609218436,0.5378882765531062,0.5541708416833667,0.5526991482965932,0.5403619739478958,0.5514779559118237,0.547877004008016,0.5485345691382766,0.5312813126252505,0.547000250501002,0.5449023046092184,0.5482805889556892,0.6315756513026052
8,0.4154559118236473,0.6496430360721442,0.654746993987976,0.6608842685370742,0.6300726452905812,0.6293211422845691,0.6293837675350702,0.628006012024048,0.6521480460921844,0.6587550100200401,0.4212800601202405,0.41717810621242485,0.4175225450901804,0.4175225450901804,0.4154559118236473,0.4154559118236473,0.4154559118236473,0.4154559118236473,0.6534944889779559,0.6580348196392786,0.6601640781563126,0.6459168336673347,0.6611660821643287,0.5942196893787575,0.6533692384769539,0.4154559118236473,0.654120741482966,0.6554045591182365,0.6611034569138277,0.6611034569138277,0.6613539579158316,0.6592873246492986,0.6308867735470942,0.6582540080160321,0.6374624248496994,0.5173471943887775,0.5294964929859719,0.5245490981963928,0.5248935370741483,0.5127442384769539,0.5366670841683366,0.5323459418837675,0.5245490981963928,0.5430235470941884,0.5187875751503006,0.5290581162324649,0.5211673346693386,0.5292459919839679,0.5184118236472945,0.5173471943887775,0.5289328657314629,0.5240167835671342,0.5304045591182365,0.5248309118236473,0.5102079158316634,0.5252692885771543,0.5245177855711423,0.5244551603206413,0.5284631763527055,0.5187562625250501,0.5319075651302605,0.5290894288577155,0.5200400801603207,0.5273985470941884,0.5192572645290581,0.5712118681808059,0.6613539579158316
9,0.40778431863727455,0.6409694388777555,0.6453845190380761,0.6476390280561122,0.6299160821643287,0.6305110220440882,0.6301352705410822,0.6311998997995992,0.6335796593186372,0.6434431362725451,0.4117297094188377,0.4091307615230461,0.4095378256513026,0.4095378256513026,0.40778431863727455,0.40778431863727455,0.40778431863727455,0.40778431863727455,0.6445703907815631,0.6484218436873748,0.6482339679358717,0.6059932364729459,0.6456037074148296,0.6215556112224448,0.5965368236472945,0.40778431863727455,0.6450713927855711,0.6460420841683366,0.6469814629258517,0.6469814629258517,0.6468562124248497,0.6477329659318637,0.6287888276553106,0.6483279058116233,0.548565881763527,0.5329721943887775,0.5191946392785571,0.5435871743486974,0.5196017034068137,0.5305611222444889,0.5373246492985972,0.5332540080160321,0.5270227955911824,0.5173785070140281,0.531688376753507,0.5242046593186372,0.5332540080160321,0.5206350200400801,0.5288702404809619,0.5200713927855711,0.5278056112224448,0.530936873747495,0.5382640280561122,0.530060120240481,0.534256012024048,0.5222319639278558,0.529746993987976,0.5285884268537074,0.5163138777555111,0.5238602204408818,0.530060120240481,0.5283379258517034,0.5255197895791583,0.5286510521042084,0.5284944889779559,0.559888295108736,0.6483279058116233
