,abilities
kmeans_n_clusters_1,0.52097404
kmeans_n_clusters_2,0.54053646
kmeans_n_clusters_3,0.5377216
kmeans_n_clusters_4,0.5375245
kmeans_n_clusters_5,0.5112207
kmeans_n_clusters_6,0.5123916
kmeans_n_clusters_7,0.4975831
kmeans_n_clusters_8,0.4910895
dbscan_eps_0_1_min_samples_2,0.52097404
dbscan_eps_0_2_min_samples_2,0.52097404
dbscan_eps_0_3_min_samples_2,0.52097404
dbscan_eps_0_4_min_samples_2,0.52097404
dbscan_eps_0_5_min_samples_2,0.52097404
dbscan_eps_0_6_min_samples_2,0.52097404
dbscan_eps_0_7_min_samples_2,0.52097404
dbscan_eps_0_8_min_samples_2,0.52097404
dbscan_eps_0_9_min_samples_2,0.52097404
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.52097404
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5072585
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.48273814
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.48954475
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.47894847
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.47245198
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4718343
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4761221
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.52097404
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5413325
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.53386617
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5128858
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5043839
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49595016
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4910213
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.48441318
mean_shift_,0.52615553
optics_,0.5216389
random_model_n1,0.49044198
random_model_n2,0.490464
random_model_n3,0.49124506
random_model_n4,0.49045065
random_model_n5,0.49059245
random_model_n6,0.4904942
random_model_n7,0.49054736
random_model_n8,0.49061155
random_model_n9,0.49051479
random_model_n10,0.490335
random_model_n11,0.49052665
random_model_n12,0.49032503
random_model_n13,0.49026874
random_model_n14,0.49034435
random_model_n15,0.4904697
random_model_n16,0.4902853
random_model_n17,0.49051264
random_model_n18,0.49060032
random_model_n19,0.49055934
random_model_n20,0.4902817
random_model_n21,0.49071833
random_model_n22,0.4908365
random_model_n23,0.49063075
random_model_n24,0.49023506
random_model_n25,0.49116367
random_model_n26,0.49041083
random_model_n27,0.4903843
random_model_n28,0.49041536
random_model_n29,0.4904968
average_model,0.5105162
optimal_clustering,0.5427319
