,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,average_model,optimal_clustering
0,0.5520106347623795,0.6076769690927218,0.6021934197407777,0.5925556663343303,0.5923894981721503,0.5923894981721503,0.5845795945496843,0.5352276503821868,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.4760717846460618,0.4873712196743104,0.46493851777999334,0.431538717181788,0.4361914257228315,0.43702226653373216,0.44017946161515453,0.5520106347623795,0.5958790295779328,0.6060152874709206,0.6045197740112994,0.5646394150880691,0.5646394150880691,0.5176138251910933,0.5176138251910933,0.5456962445995347,0.5729478231970755,0.5655071821572321,0.6076769690927218
1,0.559322033898305,0.6123296776337653,0.6068461282818212,0.5942173479561316,0.5940511797939515,0.5940511797939515,0.5832502492522432,0.4865403788634098,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.559322033898305,0.5448654037886341,0.49900299102691925,0.5252575606513792,0.4180790960451977,0.4292123629112662,0.43253572615486874,0.4518112329677634,0.559322033898305,0.6011964107676969,0.6080093054170821,0.6088401462279828,0.559322033898305,0.559322033898305,0.5206048521103357,0.5206048521103357,0.5550016616816218,0.5772681954137587,0.5679258520734094,0.6123296776337653
2,0.5541708208707211,0.6128281821203058,0.6116650049850448,0.6036889332003988,0.6035227650382187,0.6035227650382187,0.5950481887670322,0.5430375540046527,0.5541708208707211,0.5541708208707211,0.5541708208707211,0.5541708208707211,0.5541708208707211,0.5541708208707211,0.5541708208707211,0.5541708208707211,0.5541708208707211,0.5541708208707211,0.5324027916251246,0.5101362578929877,0.4567962778331672,0.5496842804918578,0.4235626453971419,0.4561316051844467,0.43768693918245266,0.5541708208707211,0.5957128614157527,0.6124958457959455,0.6136590229312063,0.5654702558989697,0.5654702558989697,0.47939514788966436,0.47939514788966436,0.5515121302758391,0.5757726819541376,0.5669657693585909,0.6136590229312063
3,0.5520106347623795,0.6010302426055167,0.6005317381189764,0.5925556663343303,0.5917248255234298,0.5917248255234298,0.5852442671984048,0.5398803589232303,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.5520106347623795,0.4830508474576271,0.505317381189764,0.4689265536723164,0.42954469923562644,0.43386507145230974,0.4514788966434031,0.4576271186440678,0.5520106347623795,0.5892323030907278,0.6023595879029577,0.6018610834164174,0.556663343303423,0.556663343303423,0.480225988700565,0.480225988700565,0.5483549351944168,0.5719508142239946,0.5615683812759253,0.6023595879029577
4,0.5295779328680624,0.5696244599534729,0.5525091392489199,0.4787304752409438,0.47889664340312393,0.452642073778664,0.47507477567298106,0.5023263542705217,0.5295779328680624,0.5295779328680624,0.5295779328680624,0.5295779328680624,0.5295779328680624,0.5295779328680624,0.5295779328680624,0.5295779328680624,0.5295779328680624,0.5295779328680624,0.5274177467597209,0.5024925224327019,0.5108009305417082,0.453971419076105,0.46061814556331004,0.46626786307743434,0.4654370222665337,0.5295779328680624,0.5648055832502492,0.5516782984380193,0.5571618477899635,0.4988368228647391,0.4988368228647391,0.48820206048521103,0.4910269192422732,0.5242605516782984,0.5458624127617149,0.5205863889812045,0.5696244599534729
5,0.561814556331007,0.6141575274177468,0.6126620139581256,0.6040212695247591,0.6035227650382187,0.6035227650382187,0.5940511797939515,0.538052509139249,0.561814556331007,0.561814556331007,0.561814556331007,0.561814556331007,0.561814556331007,0.561814556331007,0.561814556331007,0.561814556331007,0.561814556331007,0.561814556331007,0.5390495181123297,0.5081422399468262,0.5194416749750748,0.5496842804918578,0.4267198404785643,0.4463276836158192,0.4461615154536391,0.561814556331007,0.6010302426055167,0.6134928547690263,0.6143236955799268,0.563143901628448,0.563143901628448,0.471086739780658,0.471086739780658,0.5584911930874045,0.5810900631439017,0.5698829437613087,0.6143236955799268
6,0.5669657693585909,0.6256231306081754,0.6204719175805915,0.6088401462279828,0.6090063143901628,0.6090063143901628,0.5968760385510137,0.5319042871385843,0.5669657693585909,0.5669657693585909,0.5669657693585909,0.5669657693585909,0.5669657693585909,0.5669657693585909,0.5669657693585909,0.5669657693585909,0.5669657693585909,0.5669657693585909,0.5468594217347956,0.48903290129611166,0.5275839149219009,0.5545031571950815,0.5299102691924227,0.42971086739780656,0.4449983383183782,0.5669657693585909,0.6121635094715853,0.6226321036889332,0.6231306081754736,0.5722831505483549,0.5722831505483549,0.5275839149219009,0.5275839149219009,0.5613160518444666,0.5888999667663676,0.5794899252858707,0.6256231306081754
7,0.5526753074111,0.6066799601196411,0.6045197740112994,0.5892323030907278,0.5887337986041874,0.5887337986041874,0.5785975407111997,0.4991691591890994,0.5526753074111,0.5526753074111,0.5526753074111,0.5526753074111,0.5526753074111,0.5526753074111,0.5526753074111,0.5526753074111,0.5526753074111,0.5526753074111,0.5365569956796278,0.5119641076769691,0.5225988700564972,0.5495181123296776,0.44084413426387503,0.4541375872382851,0.4561316051844467,0.5526753074111,0.5938850116317713,0.6023595879029577,0.6068461282818212,0.49268860086407446,0.49268860086407446,0.4803921568627451,0.4822200066467265,0.5516782984380193,0.5722831505483549,0.5559309725145551,0.6068461282818212
8,0.5550016616816218,0.6096709870388833,0.6055167829843802,0.5945496842804918,0.594715852442672,0.594715852442672,0.5855766035227651,0.5305749418411433,0.5550016616816218,0.5550016616816218,0.5550016616816218,0.5550016616816218,0.5550016616816218,0.5550016616816218,0.5550016616816218,0.5550016616816218,0.5550016616816218,0.5550016616816218,0.5372216683283483,0.4910269192422732,0.4582917912927883,0.4285476902625457,0.43519441674975073,0.4322033898305085,0.44798936523762045,0.5550016616816218,0.5998670654702559,0.6086739780658026,0.609172482552343,0.5666334330342306,0.5666334330342306,0.5229312063808574,0.5229312063808574,0.5493519441674976,0.574941841143237,0.5682027990103763,0.6096709870388833
9,0.5674642738451313,0.6241276171485544,0.6193087404453307,0.6083416417414423,0.6081754735792622,0.6081754735792622,0.596045197740113,0.5320704553007644,0.5674642738451313,0.5674642738451313,0.5674642738451313,0.5674642738451313,0.5674642738451313,0.5674642738451313,0.5674642738451313,0.5674642738451313,0.5674642738451313,0.5674642738451313,0.5473579262213359,0.48820206048521103,0.5287470920571619,0.554004652708541,0.5297441010302426,0.4204054503157195,0.4448321701561981,0.5674642738451313,0.6106679960119641,0.6208042539049519,0.6216350947158524,0.5707876370887338,0.5707876370887338,0.5257560651379196,0.5257560651379196,0.5621468926553672,0.5897308075772681,0.5791268170796253,0.6241276171485544
