,abilities,v_measure,mutual_info,adjusted_rand_score,calinski_harabasz,davies_bouldin,silhouette
optimal_clustering,0.6880626678466797,,,,,,
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.6852440237998962,0.5611064611493488,0.6767012492973643,0.41028468040595933,175.0554878729753,0.6354619011348912,0.4903791384627617
kmeans_n_clusters_3,0.6832015514373779,0.617803075655596,0.6767012492973643,0.5533024451558578,165.5679884804215,0.6740621241827166,0.5022579476977552
dbscan_eps_0_4_min_samples_2,0.6830776333808899,0.5589218649927211,0.6767012492973645,0.401402912105431,179.02427203223405,0.6481403207803009,0.4944089618263001
kmeans_n_clusters_5,0.6829749345779419,0.5326313371125965,0.6767012492973645,0.35709417235971147,159.18945645651758,0.6142950708087485,0.49191810685236703
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.6813506484031677,0.5873236484098772,0.6430227669965445,0.5321456497905562,169.0855239391275,0.6745907422537791,0.5041526950186085
dbscan_eps_0_3_min_samples_2,0.6813506484031677,0.5873236484098772,0.6430227669965445,0.5321456497905562,169.08552393912754,0.6745907422537791,0.5041526950186085
dbscan_eps_0_5_min_samples_2,0.6769987940788269,0.49882112157081565,0.6575731009013478,0.34967102239538395,186.02871153036105,0.7022643002144566,0.4627644282597663
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.6765626072883606,0.5251508014228524,0.701268332512653,0.38779121380071496,169.02850105026712,0.7336804417145788,0.38986182637229644
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.6729719042778015,0.4983010682235163,0.7012683325126531,0.32115650810820723,164.53346880530415,0.7326145098050766,0.3707400207087221
dbscan_eps_0_6_min_samples_2,0.6724202036857605,0.4778394244562407,0.6645562815482999,0.3185068804031848,190.68015684927397,0.7466640689880225,0.445481438006269
dbscan_eps_0_7_min_samples_2,0.6690416932106018,0.4605913942188306,0.6696085014541739,0.2745919904757939,199.73415019878803,0.718364290334014,0.4420417909651684
kmeans_n_clusters_8,0.6672067642211914,0.471078464765002,0.7084280397103127,0.2549976645694814,181.7824912900452,0.7107972385802536,0.4242355970585462
kmeans_n_clusters_6,0.667033314704895,0.45998241808459156,0.6339628830820639,0.3623382297141838,132.55577891900376,0.8167778277770427,0.41400903024153524
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.6665146946907043,0.49086559223688353,0.7293306095104997,0.2837535763281102,155.89612290096605,0.7545128994323541,0.3524887653584324
kmeans_n_clusters_4,0.6615192890167236,0.593812905211559,0.7237806242069991,0.5390505272307234,138.57669376282385,0.7725311375741102,0.42118367906530835
kmeans_n_clusters_7,0.6594538688659668,0.5071624935030158,0.7237806242069992,0.31305408764745807,161.1310298222539,0.6718344275307188,0.42682290458665517
dbscan_eps_0_8_min_samples_2,0.6586731672286987,0.4533241193505398,0.6900602736858232,0.2587557006141799,205.93917926454148,0.7279364316593071,0.41531615690359186
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.6581987142562866,0.48606572501722717,0.7680660161519802,0.2600092239726194,169.58464974271962,0.821285175153637,0.3540642330288472
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.6408461332321167,0.5743549487630202,0.6431584278555939,0.4908115907668501,24.05604031872627,2.645288984442198,0.10676282875127333
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.6388885378837585,0.6586240628475124,0.6422678097438486,0.5431676110202268,52.88366641565978,1.401706237172787,0.36330104019350795
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.6386091113090515,0.6272833766731811,0.6341943505663061,0.5118223517309797,39.424375897624,37.608185325197255,0.34620436404363186
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.6361284852027893,0.43301480934506437,0.7836756922494751,0.20815715908825871,19.223918214925916,1.791382858480033,0.2557368759855823
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.6352922320365906,0.7046741495198529,0.6458921945699091,0.553879094828854,55.15229691874162,0.5702781982350671,0.3857023417745624
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.6352922320365906,0.7046741495198529,0.6458921945699091,0.553879094828854,55.15229691874162,0.5702781982350671,0.3857023417745624
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.6343820691108704,0.7174643320814477,0.6458921945699091,0.5637510205230709,77.46249078435288,0.6623107142780793,0.46592330468771254
dbscan_eps_0_2_min_samples_2,0.6293724179267883,0.7336804366512104,0.6365141682948121,0.5681159420289855,122.76515840721838,0.834387880395111,0.49127434785141316
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.6293724179267883,0.7336804366512104,0.6365141682948121,0.5681159420289855,122.76515840721838,0.834387880395111,0.49127434785141316
optics_,0.6293724179267883,0.7336804366512104,0.6365141682948121,0.5681159420289855,122.76515840721838,0.834387880395111,0.49127434785141316
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.6293724179267883,0.7336804366512104,0.6365141682948121,0.5681159420289855,122.76515840721838,0.834387880395111,0.49127434785141316
kmeans_n_clusters_2,0.6291214227676392,0.6759026770280977,0.5893773363451955,0.5489713200964548,110.24664757715533,0.9076199321856678,0.484187971013468
average_model,0.6184530258178711,,,,,,
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5724152326583862,0.36412884891755165,0.5295875247554109,0.09683506467120659,9.853146066272728,1.8310636733541341,0.024671918817074024
