,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_08_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,average_model,optimal_clustering
0,0.439624346732681,0.5720460528900939,0.6091398483240992,0.6125977445086251,0.6129120987072184,0.6054461864906283,0.5992376910684113,0.6001807536641911,0.559393296396715,0.551927384180125,0.5520059727297733,0.5520059727297733,0.5520059727297733,0.439624346732681,0.439624346732681,0.439624346732681,0.439624346732681,0.439624346732681,0.5761326574718063,0.5887854139651852,0.6174702345868207,0.6179417658847106,0.5918503674014696,0.5939722582419742,0.5845416322841762,0.439624346732681,0.5780973712130143,0.5825769185429683,0.6166057605406893,0.6141695155015914,0.59790168572439,0.5878423513694054,0.583755746787693,0.5477621910487642,0.5520059727297733,0.5156194742426029,0.4960509253801721,0.5026523635506307,0.5071319108805847,0.507446265079178,0.5098039215686274,0.49675822232700695,0.4837911116350348,0.4988801131675115,0.49770128492278676,0.5017878895044992,0.4962081024794687,0.5063460253841016,0.49966599866399464,0.5050100200400801,0.4959723368305238,0.5046170772918386,0.5510134284545853,0.6166057605406893
1,0.46803410743054735,0.5615544815120437,0.5676843883846123,0.5863884632009116,0.5542457463947503,0.5711422845691383,0.5650909662462179,0.5720067586152697,0.5277614051632677,0.5715352273173798,0.5715352273173798,0.5715352273173798,0.5715352273173798,0.46803410743054735,0.46803410743054735,0.46803410743054735,0.46803410743054735,0.46803410743054735,0.5590396479232975,0.5916538960273489,0.5864670517505599,0.575071712051554,0.5852096349561868,0.5722425242642147,0.5794726708318598,0.46803410743054735,0.45522417383787184,0.5865456403002083,0.5837950410625172,0.5364061456245826,0.5715352273173798,0.5715352273173798,0.5714566387677316,0.5692561593775787,0.5715352273173798,0.49074619827891075,0.5046563715666628,0.4978191677472592,0.48830995323981297,0.49506856850956815,0.5095288616448583,0.4947542143109749,0.49373256316554676,0.4874454791936815,0.49852646469409406,0.5055994341624426,0.5016700066800267,0.4962473967542929,0.4960902196549963,0.4982906990451491,0.4953043341585131,0.4871311249950882,0.5413892418096906,0.5865456403002083
2,0.46972376124798615,0.5831270383905065,0.5594718849463634,0.5936579040433809,0.5610436559393296,0.5720460528900939,0.5736964124327085,0.5663876773154152,0.5534991551730912,0.5790404338087941,0.5790404338087941,0.5790404338087941,0.5790404338087941,0.46972376124798615,0.46972376124798615,0.46972376124798615,0.46972376124798615,0.46972376124798615,0.5815552673975402,0.6059177177885182,0.5993162796180597,0.5921647216000628,0.5918503674014696,0.5756611261739165,0.5805336162521121,0.46972376124798615,0.5553852803646508,0.6025384101536406,0.5974301544265,0.5766827773193446,0.5790404338087941,0.5790404338087941,0.5789618452591457,0.5875279971708122,0.5790404338087941,0.5061102597351566,0.49730834217454517,0.501002004008016,0.5110613383630005,0.5039097803450038,0.5103540414161657,0.49628669102911704,0.5010805925576644,0.49133561240127316,0.5015521238555543,0.4931431490431844,0.4960509253801721,0.49510786278439234,0.49337891469212936,0.4994302330150497,0.502730952100279,0.4855200597272977,0.5530771055546095,0.6025384101536406
3,0.4679162246060749,0.5879209399190538,0.5677236826594365,0.5903571849581516,0.5817910330464852,0.5713387559432591,0.5736178238830603,0.5821839757947267,0.5371527368462415,0.5816338559471885,0.5816338559471885,0.5816338559471885,0.5816338559471885,0.4679162246060749,0.4679162246060749,0.4679162246060749,0.4679162246060749,0.4679162246060749,0.5880781170183504,0.5957012063342371,0.570081339148886,0.5517702070808284,0.5846202208338245,0.585484694879956,0.568823922354513,0.4679162246060749,0.5791976109080907,0.5986089826712248,0.5707886360957208,0.5802192620535188,0.5816338559471885,0.5816338559471885,0.5819482101457818,0.5769971315179379,0.5816338559471885,0.5205705528704467,0.5091752131714409,0.5010805925576644,0.5081535620260128,0.4922000864474046,0.49550080553263387,0.5039097803450038,0.5138905261503399,0.499508821564698,0.5049314314904318,0.4979370505717317,0.5022594208023891,0.49416480018861253,0.5007662383590711,0.4936146803410743,0.4983299933199733,0.5066603795826948,0.5540289002114615,0.5986089826712248
4,0.47066682384376596,0.585484694879956,0.5615151872372195,0.5921647216000628,0.5801406735038704,0.5679594483083815,0.571574521592204,0.5781759597626626,0.5111399269126489,0.5747180635781367,0.5747180635781367,0.5747180635781367,0.5747180635781367,0.47066682384376596,0.47066682384376596,0.47066682384376596,0.47066682384376596,0.47066682384376596,0.5856418719792527,0.5951510864866989,0.5729105269362254,0.5487838421941923,0.5835985696883964,0.582734095642265,0.5679594483083815,0.47066682384376596,0.5817124444968368,0.5986089826712248,0.5739321780816535,0.5777044284647727,0.5747180635781367,0.5747180635781367,0.574796652127785,0.5725175841879838,0.5747180635781367,0.4790757986561358,0.5096467444693308,0.4969939879759519,0.5046956658414868,0.5033596604974655,0.4970725765256002,0.4991158788164564,0.5127116979056151,0.4988801131675115,0.4936932688907226,0.49762269637313844,0.5043027230932453,0.4930645604935361,0.49809422767102834,0.49243585209634955,0.495029274234744,0.5026523635506307,0.5509057330346969,0.5986089826712248
5,0.44316083146685525,0.577547251365476,0.5813980902982435,0.6079610200793745,0.571574521592204,0.5935007269440843,0.5900428307595583,0.5797477307556289,0.5350308460057369,0.5516130299815317,0.551927384180125,0.551927384180125,0.551927384180125,0.44316083146685525,0.44316083146685525,0.44316083146685525,0.44316083146685525,0.44316083146685525,0.5751110063263782,0.6014381704585642,0.6059177177885182,0.594679555188809,0.586977877323274,0.600888050611026,0.5745608864788401,0.44316083146685525,0.5381743879916696,0.6043459467955519,0.6049746551927384,0.5507485559354002,0.5597076505953082,0.5816338559471885,0.5714959330425557,0.5850131635820661,0.551927384180125,0.5090180360721442,0.5063460253841016,0.4979370505717317,0.5053243742386734,0.4973869307241935,0.5126331093559668,0.5004518841604778,0.5032810719478172,0.4956579826319305,0.5002947070611812,0.49982317576329127,0.5036740146960588,0.49762269637313844,0.4969939879759519,0.49935164446540137,0.5017093009548509,0.49801563912138,0.5426364711994796,0.6079610200793745
6,0.46551927384180125,0.5874101143463397,0.5813587960234193,0.5734999410585878,0.5606114189162639,0.5643050807497347,0.561633070061692,0.572556878462808,0.5602970647176706,0.576800660143817,0.576800660143817,0.576800660143817,0.576800660143817,0.46551927384180125,0.46551927384180125,0.46551927384180125,0.46551927384180125,0.46551927384180125,0.5885889425910645,0.5547958662422885,0.5629690754057134,0.5599827105190773,0.5706707532712484,0.5754646547997957,0.5690203937286338,0.46551927384180125,0.580022790679398,0.5570749341820896,0.5627333097567684,0.558646705175056,0.576800660143817,0.576800660143817,0.5760933631969822,0.5767220715941688,0.576800660143817,0.4933396204173052,0.49412550591378834,0.5028488349247514,0.5092930959959134,0.4909819639278557,0.49498997995991983,0.4960902196549963,0.49939093874022555,0.5080356792015404,0.4919250265236355,0.5115721639357146,0.5092145074462651,0.4934967975166018,0.49648316240323787,0.49931235019057724,0.49632598530394123,0.508192856300837,0.5482846593695743,0.5874101143463397
7,0.4687414043773822,0.5221816181382373,0.5507878502102244,0.5516523242563558,0.5470155998271052,0.5502377303626862,0.5525953868521356,0.5349915517309128,0.5416715784510197,0.5766434830445204,0.5766434830445204,0.5766434830445204,0.5766434830445204,0.4687414043773822,0.4687414043773822,0.4687414043773822,0.4687414043773822,0.4687414043773822,0.5265825769185429,0.5093716845455617,0.5547958662422885,0.5598255334197807,0.5492946677669064,0.561397304412747,0.5534598608982672,0.4687414043773822,0.5423788753978546,0.5471727769264019,0.5580965853275178,0.5544815120436952,0.5766434830445204,0.5766434830445204,0.5764863059452238,0.48060827537427797,0.5766434830445204,0.4851664112538803,0.4914534952257456,0.4982121104955008,0.492789500569767,0.49939093874022555,0.49766199064796257,0.49939093874022555,0.5065424967582223,0.49074619827891075,0.50198436087862,0.49687610515147945,0.5008841211835435,0.503241777672993,0.4953829227081614,0.4918464379739872,0.4962473967542929,0.4938111517151951,0.535530028830355,0.5766434830445204
8,0.43758104444182483,0.5740107666313018,0.5942080238909191,0.6063892490864081,0.6048960666430901,0.6012024048096193,0.5785689025109042,0.5911430704546348,0.553420566623443,0.554442217768871,0.5539706864709811,0.5539706864709811,0.5539706864709811,0.43758104444182483,0.43758104444182483,0.43758104444182483,0.43758104444182483,0.43758104444182483,0.5709458131950175,0.5465833628040394,0.6035600612990687,0.5853275177806594,0.5938150811426776,0.585248929231011,0.5896498880113168,0.43758104444182483,0.5458760658572046,0.5527918582262564,0.60536759794098,0.6011238162599709,0.5909858933553381,0.5890997681637785,0.5818696215961334,0.5707100475460726,0.5539706864709811,0.5060316711855083,0.5019450666037958,0.5026523635506307,0.5079177963770679,0.5037526032457071,0.5017878895044992,0.4944005658375575,0.498251404770325,0.5014735353059059,0.5048528429407835,0.48913513301112027,0.5022594208023891,0.4969153994263036,0.5046956658414868,0.49636527957876536,0.4900781956069001,0.4914927895005698,0.5458324055518444,0.6063892490864081
9,0.4388384612361979,0.5764470116703996,0.5955440292349404,0.6067821918346497,0.6054461864906283,0.6012024048096193,0.5779401941137177,0.5905929506070966,0.5522417383787183,0.5510629101339934,0.5506699673857519,0.5506699673857519,0.5506699673857519,0.4388384612361979,0.4388384612361979,0.4388384612361979,0.4388384612361979,0.4388384612361979,0.5720460528900939,0.5445400605131833,0.6044245353452002,0.5844630437345278,0.5938150811426776,0.5857990490785493,0.5899642422099101,0.4388384612361979,0.5489410192934889,0.5509057330346968,0.6067036032850014,0.6002593422138395,0.5911430704546348,0.5894141223623718,0.582734095642265,0.5729105269362254,0.5506699673857519,0.4914927895005698,0.49243585209634955,0.5028095406499273,0.4901567841565484,0.5075248536288263,0.5037526032457071,0.5006090612597744,0.49856575896891825,0.5007662383590711,0.5046956658414868,0.48779912766709893,0.49974458721364295,0.4988015246178632,0.5013949467562576,0.49856575896891825,0.5102754528665173,0.5082321505756612,0.5457771024983882,0.6067821918346497
