,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,average_model,optimal_clustering
0,0.46506506506506506,0.5614614614614615,0.5918418418418419,0.5960210210210211,0.5828578578578578,0.5831581581581582,0.583958958958959,0.5725725725725725,0.5294794794794795,0.46506506506506506,0.46506506506506506,0.46506506506506506,0.46506506506506506,0.46506506506506506,0.46506506506506506,0.46506506506506506,0.46506506506506506,0.46506506506506506,0.5336086086086086,0.5786286286286286,0.5965215215215215,0.5731731731731732,0.576051051051051,0.5691691691691692,0.571996996996997,0.46506506506506506,0.5984734734734735,0.6088588588588588,0.575950950950951,0.538963963963964,0.5287537537537538,0.5693693693693693,0.5765765765765766,0.46506506506506506,0.46506506506506506,0.5051551551551552,0.5042792792792793,0.507007007007007,0.5063813813813813,0.5073823823823824,0.5067817817817818,0.5526952878804731,0.6088588588588588
1,0.46661661661661663,0.5604604604604605,0.5404654654654655,0.5802552552552552,0.5801051051051052,0.5536036036036036,0.5471221221221221,0.5403653653653654,0.5097347347347347,0.46661661661661663,0.46661661661661663,0.46661661661661663,0.46661661661661663,0.46661661661661663,0.46661661661661663,0.46661661661661663,0.46661661661661663,0.46661661661661663,0.5737987987987988,0.522922922922923,0.578978978978979,0.5043543543543544,0.5549049049049048,0.5406656656656657,0.5419419419419419,0.46661661661661663,0.5162912912912913,0.5812812812812813,0.5800550550550551,0.5734484484484484,0.5571821821821822,0.557032032032032,0.5373123123123124,0.46661661661661663,0.46661661661661663,0.5110860860860861,0.5109109109109109,0.5048048048048048,0.5073073073073073,0.5111111111111111,0.5123373373373373,0.5357542727913099,0.5812812812812813
2,0.4671921921921922,0.6072822822822823,0.636011011011011,0.635035035035035,0.6157407407407407,0.6131631631631632,0.611011011011011,0.5814814814814815,0.5204704704704705,0.4671921921921922,0.4671921921921922,0.4671921921921922,0.4671921921921922,0.4671921921921922,0.4671921921921922,0.4671921921921922,0.4671921921921922,0.4671921921921922,0.5977977977977978,0.6362612612612613,0.6344344344344345,0.6154154154154154,0.6132382382382382,0.5605605605605606,0.5811811811811812,0.4671921921921922,0.5992992992992993,0.6287037037037037,0.6342842842842843,0.6339339339339339,0.5942942942942943,0.5667667667667667,0.5718468468468468,0.4671921921921922,0.4671921921921922,0.5063063063063064,0.5055555555555555,0.5109359359359359,0.5088838838838838,0.503003003003003,0.513013013013013,0.5786731175620065,0.6362612612612613
3,0.4646896896896897,0.5695945945945946,0.5846346346346346,0.631931931931932,0.6315815815815816,0.6091591591591592,0.610935935935936,0.6078578578578578,0.5127877877877878,0.4646896896896897,0.4646896896896897,0.4646896896896897,0.4646896896896897,0.4646896896896897,0.4646896896896897,0.4646896896896897,0.4646896896896897,0.4646896896896897,0.5800300300300301,0.577977977977978,0.6311061061061061,0.6301551551551552,0.6134634634634635,0.6085585585585586,0.6065315315315315,0.4646896896896897,0.5675675675675675,0.6318068068068068,0.6315815815815816,0.6263763763763763,0.6051301301301302,0.6045045045045045,0.600950950950951,0.4646896896896897,0.4646896896896897,0.5052302302302303,0.5132882882882883,0.5170920920920921,0.5072822822822823,0.5097347347347347,0.5123623623623623,0.5776915804693583,0.631931931931932
4,0.4779529529529529,0.589014014014014,0.594994994994995,0.6174174174174174,0.6193193193193193,0.5852102102102102,0.5762512512512512,0.5521021021021021,0.5205205205205206,0.4779529529529529,0.4779529529529529,0.4779529529529529,0.4779529529529529,0.4779529529529529,0.4779529529529529,0.4779529529529529,0.4779529529529529,0.4779529529529529,0.5667167167167168,0.6055055055055055,0.6195695695695695,0.6152902902902903,0.5918668668668668,0.5535285285285285,0.5508508508508508,0.4779529529529529,0.591091091091091,0.5854104104104104,0.6165165165165165,0.6102352352352353,0.586986986986987,0.604004004004004,0.5551051051051051,0.4779529529529529,0.4779529529529529,0.5016016016016016,0.49446946946946946,0.5038288288288288,0.5043293293293293,0.5067067067067067,0.4974974974974975,0.5665656397137878,0.6195695695695695
5,0.4616366366366366,0.5263513513513514,0.5711211211211211,0.5764764764764765,0.5778278278278278,0.5748248248248248,0.565915915915916,0.5671421421421421,0.5156906906906907,0.4616366366366366,0.4616366366366366,0.4616366366366366,0.4616366366366366,0.4616366366366366,0.4616366366366366,0.4616366366366366,0.4616366366366366,0.4616366366366366,0.5519519519519519,0.5853853853853854,0.575,0.5661411411411411,0.5784784784784784,0.5785035035035035,0.5643643643643643,0.4616366366366366,0.5612612612612613,0.5313563563563564,0.5923923923923924,0.5888388388388388,0.5725225225225226,0.5800550550550551,0.5812562562562562,0.4616366366366366,0.4616366366366366,0.5085335335335336,0.5053303303303304,0.5107357357357357,0.5100850850850851,0.5144644644644645,0.5056556556556556,0.547816334853372,0.5923923923923924
6,0.4640640640640641,0.5875875875875876,0.5060560560560561,0.6204454454454454,0.6205955955955956,0.6021771771771772,0.6047047047047047,0.600025025025025,0.521021021021021,0.4640640640640641,0.4640640640640641,0.4640640640640641,0.4640640640640641,0.4640640640640641,0.4640640640640641,0.4640640640640641,0.4640640640640641,0.4640640640640641,0.5928178178178178,0.5113113113113114,0.6202702702702703,0.6191191191191191,0.6033283283283283,0.5998248248248248,0.5987487487487487,0.4640640640640641,0.5362612612612613,0.6195695695695695,0.6199449449449449,0.6168418418418419,0.5974974974974975,0.5968718718718719,0.5940690690690691,0.4640640640640641,0.4640640640640641,0.5117367367367367,0.4991241241241241,0.5048548548548548,0.5113613613613613,0.5007757757757758,0.5108858858858859,0.5670151633114597,0.6205955955955956
7,0.47007007007007007,0.6039039039039039,0.6284534534534535,0.6134884884884885,0.6107357357357357,0.6113363363363363,0.5824574574574575,0.5831581581581582,0.5357357357357357,0.47007007007007007,0.47007007007007007,0.47007007007007007,0.47007007007007007,0.47007007007007007,0.47007007007007007,0.47007007007007007,0.47007007007007007,0.47007007007007007,0.6075825825825826,0.6218468468468469,0.6178678678678678,0.6074824824824825,0.6074074074074074,0.6052552552552553,0.5807807807807808,0.47007007007007007,0.5100850850850851,0.6086586586586586,0.6108358358358358,0.5850600600600601,0.5840840840840841,0.5836086086086086,0.5857857857857858,0.47007007007007007,0.47007007007007007,0.5075075075075075,0.5087837837837837,0.5063563563563563,0.4997497497497497,0.5126876876876877,0.5059309309309309,0.5717022578133689,0.6284534534534535
8,0.466016016016016,0.5885885885885885,0.623998998998999,0.625950950950951,0.6135385385385386,0.6151401401401402,0.5871871871871872,0.5838088088088088,0.5174674674674674,0.466016016016016,0.466016016016016,0.466016016016016,0.466016016016016,0.466016016016016,0.466016016016016,0.466016016016016,0.466016016016016,0.466016016016016,0.5971221221221221,0.6262012012012012,0.6272772772772772,0.6173923923923924,0.6115115115115115,0.6079579579579579,0.5864864864864865,0.466016016016016,0.530005005005005,0.5888888888888889,0.6256506506506506,0.5917167167167167,0.5886136136136136,0.5737237237237237,0.5718468468468468,0.466016016016016,0.466016016016016,0.5012762762762762,0.504054054054054,0.509059059059059,0.5059309309309309,0.5039539539539539,0.5044294294294295,0.5714872279687095,0.6272772772772772
9,0.4697197197197197,0.5992492492492493,0.5297547547547548,0.6061311311311312,0.6046296296296296,0.5932432432432433,0.5820820820820821,0.5772272272272272,0.5151651651651652,0.4697197197197197,0.4697197197197197,0.4697197197197197,0.4697197197197197,0.4697197197197197,0.4697197197197197,0.4697197197197197,0.4697197197197197,0.4697197197197197,0.5929179179179179,0.5606856856856857,0.604029029029029,0.6029029029029029,0.5960960960960962,0.58501001001001,0.5771521521521521,0.4697197197197197,0.5745995995995996,0.6057557557557558,0.6041791791791792,0.5478728728728729,0.5476476476476476,0.548923923923924,0.5341341341341341,0.4697197197197197,0.4697197197197197,0.5042542542542543,0.5126376376376376,0.5034034034034034,0.5064564564564564,0.49844844844844843,0.5003753753753754,0.5569625180736293,0.6061311311311312
