,abilities,v_measure,mutual_info,adjusted_rand_score,calinski_harabasz,davies_bouldin,silhouette
optimal_clustering,0.521342396736145,,,,,,
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5183891654014587,0.806181714708994,1.0717829433101058,0.7136066420199114,904.2883446597068,0.8719823947561736,0.413851990509791
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5183309316635132,0.6555749542895023,0.9457897780288063,0.4938689115729345,1230.9155513410917,0.6868001135445106,0.4713745947956012
kmeans_n_clusters_6,0.5182937979698181,0.6691836026378698,0.9647340427281249,0.501352657308041,1242.183577622179,0.6860867196009587,0.4741994775964521
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5180179476737976,0.7464991721108079,1.076901050760525,0.5671326393352374,1128.304567876826,0.725855400795021,0.4648632051091536
kmeans_n_clusters_7,0.5166441798210144,0.6429246960616491,0.9748509283778293,0.46380878892699745,1249.6750929625707,0.738773386092835,0.4666003791526142
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5165888071060181,0.7171723258391798,1.0769010507605252,0.5226153496096454,1077.9333668958882,0.7043030744899409,0.4562673581156206
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5165635943412781,0.6206840655826813,0.9348776272727787,0.4474234998324229,1228.7049159537048,0.7537838186179613,0.46007266931443425
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5164638161659241,0.9580052486153884,1.0524609964105394,0.9760724840361541,902.0451514367674,0.8834213799333742,0.4627288686439212
kmeans_n_clusters_8,0.5163377523422241,0.6501138993866132,1.0165514306955394,0.4575355248051139,1279.2697262483064,0.6746602841182104,0.4779109364712824
dbscan_eps_0_2_min_samples_2,0.516261100769043,0.9711329099998115,1.0920166122614183,0.984961018524102,424.88924372245754,4.614135058778084,0.2773124539320556
kmeans_n_clusters_4,0.5161381363868713,0.5517063576773993,0.6709758514725617,0.4484920321149498,1137.7533423180075,0.7391375534787934,0.45898530524052955
kmeans_n_clusters_5,0.5155360102653503,0.5540288279087091,0.7446267666855908,0.40353155638512533,1193.832189506038,0.7976564670017545,0.4301830658972087
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5154463648796082,0.6582157874762639,1.025394601581241,0.46439333512469305,1197.8323136626486,0.6817013515522572,0.464037013072906
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5151427388191223,0.691312578604581,1.076901050760525,0.4788138718464117,1140.185201873195,0.6825619288671823,0.45320110197038116
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5151268839836121,0.6316891751118056,0.6939409292848457,0.605685017288417,1226.7381862269099,0.7038206894163963,0.5055198811056094
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5148513913154602,0.5549349191120738,0.6717322994084238,0.426968540666853,1121.6334121630425,0.7290184215260818,0.4562402801800339
kmeans_n_clusters_3,0.5144426822662354,0.5865055909910202,0.6442908353944743,0.5720828592151161,1232.4414451243435,0.7118372550705955,0.5028667705074241
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5138732194900513,0.6086333355309655,0.8064317622163156,0.5553314077838798,925.7532796938058,0.8645103016997162,0.45280449175260085
dbscan_eps_0_1_min_samples_2,0.5118456482887268,0.6521808224817147,1.0349585739660252,0.6428681512141111,78.96454167423524,3.4315006140389377,-0.14574452207437133
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5097708702087402,0.6147330888113852,0.7594047656657171,0.5200246042063801,755.5312300433812,0.8247117770014691,0.3616539695424712
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4986899793148041,0.6712675422995464,0.5838831969264114,0.5474339132241787,1200.8108158765106,0.5102165832926675,0.6204098822670171
mean_shift_,0.49827173352241516,0.6185248456912666,0.5392124998118504,0.5199388904593825,1220.1018162580556,0.5149713525055786,0.6200415346688614
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49810782074928284,0.6951589125205114,0.6012839313623368,0.5471373593736648,1155.3614078347744,0.5012019358742483,0.6186319655531244
kmeans_n_clusters_2,0.4979574978351593,0.585504646693597,0.511876260004778,0.5084488779971362,1223.6651196077444,0.5226923562505194,0.6178442642287579
average_model,0.4821155369281769,,,,,,
optics_,0.4812900424003601,0.30942491510945475,0.5231124696877144,0.025122162274128317,15.536726955521878,1.193480895892177,-0.17331453973331387
random_model_n6,0.4759865403175354,0.007329265527268533,0.00804882104348531,0.00378096447760534,2.6109764981052965,14.52943967133364,-0.03653087678811433
random_model_n8,0.47594064474105835,0.004597664409666728,0.005048505271982112,0.0011202942907473632,2.013988070919348,27.439062220482032,-0.02809892157327189
random_model_n4,0.4758942127227783,0.0031433504672155796,0.0034530478985509705,-0.0005815914383032392,1.14888315534082,26.50778801113273,-0.029285362755786977
random_model_n1,0.4758843183517456,0.0011579943642800222,0.001271782819217443,-0.0027593451281414613,1.073889131401136,22.41421714521383,-0.021280762089556135
random_model_n7,0.47585824131965637,0.005501680708948906,0.006041226677829414,0.0019149245770859016,1.0684889566062727,23.696606796506927,-0.03290902303113925
random_model_n12,0.47583577036857605,0.005965442312272383,0.006551661798534059,0.0024918373213666557,0.754454585010594,29.637813781058615,-0.024702347840793754
random_model_n16,0.47583508491516113,0.005267888814908954,0.005786403789372285,0.001864583452288043,1.9301329368638052,18.77181948335064,-0.03324346379201018
