,abilities
kmeans_n_clusters_1,0.52013034
kmeans_n_clusters_2,0.5518042
kmeans_n_clusters_3,0.5470949
kmeans_n_clusters_4,0.5142235
kmeans_n_clusters_5,0.5128526
kmeans_n_clusters_6,0.50407994
kmeans_n_clusters_7,0.4813103
kmeans_n_clusters_8,0.48145753
dbscan_eps_0_1_min_samples_2,0.52013034
dbscan_eps_0_2_min_samples_2,0.52013034
dbscan_eps_0_3_min_samples_2,0.52013034
dbscan_eps_0_4_min_samples_2,0.52013034
dbscan_eps_0_5_min_samples_2,0.52013034
dbscan_eps_0_6_min_samples_2,0.52013034
dbscan_eps_0_7_min_samples_2,0.52013034
dbscan_eps_0_8_min_samples_2,0.52013034
dbscan_eps_0_9_min_samples_2,0.52013034
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.52013034
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4943766
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.4544857
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4649889
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.44794104
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4369174
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4361924
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.443059
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.52013034
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.55258965
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.53941727
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5052771
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.48940808
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.47577608
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4662774
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.45570862
mean_shift_,0.5286806
optics_,0.52113926
random_model_n1,0.46765122
random_model_n2,0.46740472
random_model_n3,0.468815
random_model_n4,0.46764183
average_model,0.501006
optimal_clustering,0.5549354
