,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,average_model,optimal_clustering
0,0.3034866590276641,0.7886724504828941,0.7886724504828941,0.7644458994925519,0.76084465542642,0.7529873956457686,0.7529873956457686,0.7565886397119005,0.3136356195776723,0.6888197741037813,0.7415288917989851,0.7755770175151416,0.7850712064167622,0.7912915370764446,0.7912915370764446,0.7912915370764446,0.7912915370764446,0.3034866590276641,0.7886724504828941,0.7886724504828941,0.7886724504828941,0.7886724504828941,0.7628089703715829,0.7565886397119005,0.7680471435586839,0.3034866590276641,0.7886724504828941,0.7912915370764446,0.7824521198232116,0.7824521198232116,0.7565886397119005,0.7565886397119005,0.7565886397119005,0.7886724504828941,0.6930757898183009,0.5883123260762809,0.5627762317891636,0.6128662628908168,0.5441152398101162,0.5614666884923882,0.5771812080536913,0.591586184318219,0.7166849846830204,0.7912915370764446
1,0.2957930921591095,0.769520379767556,0.769520379767556,0.7662465215256179,0.7675560648223931,0.7705025372401375,0.7705025372401375,0.7570797184481912,0.3065968243575053,0.6948764118513668,0.7354722540513996,0.7708299230643313,0.7701751514159437,0.7672286789981994,0.7672286789981994,0.7672286789981994,0.7672286789981994,0.2957930921591095,0.769520379767556,0.769520379767556,0.769520379767556,0.769520379767556,0.7727942380094942,0.7570797184481912,0.7600261908659355,0.2957930921591095,0.769520379767556,0.7672286789981994,0.7570797184481912,0.7570797184481912,0.7570797184481912,0.7570797184481912,0.7570797184481912,0.769520379767556,0.7403830414143068,0.5472254051399574,0.5613029955802914,0.4774922245866754,0.5485349484367327,0.6005892944835488,0.5763627434932067,0.5423146177770503,0.7087201552744196,0.7727942380094942
2,0.28875429693894256,0.7739400883941725,0.7739400883941725,0.769684072679653,0.7709936159764282,0.7726305450973973,0.7726305450973973,0.7611720412506139,0.29955802913733837,0.6976591913570143,0.741856277623179,0.774922245866754,0.7739400883941725,0.7716483876248158,0.7716483876248158,0.7716483876248158,0.7716483876248158,0.28875429693894256,0.7739400883941725,0.7739400883941725,0.7739400883941725,0.7739400883941725,0.7742674742183664,0.7611720412506139,0.7624815845473891,0.28875429693894256,0.7739400883941725,0.7716483876248158,0.7611720412506139,0.7611720412506139,0.7611720412506139,0.7611720412506139,0.7611720412506139,0.7739400883941725,0.7467670649860861,0.5457521689310852,0.5876575544278932,0.5870027827795057,0.586348011131118,0.5670322475036831,0.5398592240955966,0.5791455229988541,0.7114748731379931,0.774922245866754
3,0.3147814699623506,0.7629726632836799,0.7629726632836799,0.7456212146014077,0.7472581437223769,0.7505320019643149,0.7505320019643149,0.7357996398755934,0.3249304305123588,0.3095432967752496,0.7158291045997708,0.7593714192175479,0.7606809625143232,0.7603535766901293,0.7603535766901293,0.7603535766901293,0.7603535766901293,0.3147814699623506,0.7629726632836799,0.7629726632836799,0.7629726632836799,0.7629726632836799,0.7610083483385169,0.7357996398755934,0.7384187264691439,0.3147814699623506,0.7629726632836799,0.7603535766901293,0.7357996398755934,0.7357996398755934,0.7357996398755934,0.7357996398755934,0.7357996398755934,0.7629726632836799,0.7200851203142904,0.5662137829431986,0.526927484039941,0.47945653953183826,0.5783270584383696,0.5537731216238337,0.5609756097560976,0.5593386806351285,0.6881229099922831,0.7629726632836799
4,0.3247667376002619,0.7693566868554591,0.7693566868554591,0.7444753642167294,0.7402193485022098,0.7307251596005893,0.7307251596005893,0.7336716320183336,0.3336061548534948,0.6570633491569815,0.722540513995744,0.7523326239973809,0.7628089703715829,0.7703388443280406,0.7703388443280406,0.7703388443280406,0.7703388443280406,0.3247667376002619,0.7693566868554591,0.7693566868554591,0.7693566868554591,0.7693566868554591,0.7408741201505975,0.7336716320183336,0.7444753642167294,0.3247667376002619,0.7693566868554591,0.7703388443280406,0.7621541987231952,0.7621541987231952,0.7336716320183336,0.7336716320183336,0.7336716320183336,0.7693566868554591,0.40759535112129647,0.5775085938778851,0.5457521689310852,0.4704534293665084,0.5349484367326894,0.5159600589294484,0.5398592240955966,0.5117040432149288,0.692598741903047,0.7703388443280406
5,0.3164183990833197,0.7413651988868882,0.7413651988868882,0.7390734981175315,0.7384187264691439,0.7357996398755934,0.7357996398755934,0.7128826321820265,0.32558520216074643,0.34260926501882466,0.6644295302013423,0.6644295302013423,0.7249959076771976,0.7426747421836635,0.7426747421836635,0.7426747421836635,0.7426747421836635,0.3164183990833197,0.7413651988868882,0.7413651988868882,0.7413651988868882,0.7413651988868882,0.7128826321820265,0.7128826321820265,0.6870191520707153,0.3164183990833197,0.7413651988868882,0.7426747421836635,0.7423473563594697,0.7423473563594697,0.7128826321820265,0.7128826321820265,0.7128826321820265,0.7413651988868882,0.41332460304468815,0.5357669012931741,0.5626125388770666,0.4850220985431331,0.5465706334915699,0.5884760189883778,0.5616303814044852,0.5613029955802914,0.660772162851063,0.7426747421836635
6,0.3398264855131773,0.7611720412506139,0.7611720412506139,0.6848911442134555,0.6894745457521689,0.6989687346537895,0.6989687346537895,0.7123915534457358,0.34932067441479786,0.3280405958422,0.7048616794892781,0.7493861515796366,0.7562612538877067,0.76084465542642,0.76084465542642,0.76084465542642,0.76084465542642,0.3398264855131773,0.7611720412506139,0.7611720412506139,0.7611720412506139,0.7611720412506139,0.7425110492715665,0.7123915534457358,0.7179571124570306,0.3398264855131773,0.7611720412506139,0.76084465542642,0.7310525454247832,0.7310525454247832,0.7123915534457358,0.7123915534457358,0.7123915534457358,0.7611720412506139,0.39941070551645114,0.513013586511704,0.5303650351939762,0.5608119168440007,0.5359305942052709,0.5084301849729906,0.5251268620068751,0.5624488459649697,0.6702055515281903,0.7611720412506139
7,0.31690947781961043,0.7739400883941725,0.7739400883941725,0.729415616303814,0.703224750368309,0.7123915534457358,0.7123915534457358,0.7379276477328531,0.3257488950728433,0.6668849238827959,0.7274513013586512,0.7664102144377148,0.7723031592732035,0.7745948600425602,0.7745948600425602,0.7745948600425602,0.7745948600425602,0.31690947781961043,0.7739400883941725,0.7739400883941725,0.7739400883941725,0.7739400883941725,0.7598624979538386,0.7379276477328531,0.7428384350957603,0.31690947781961043,0.7739400883941725,0.7745948600425602,0.7520052381731871,0.7520052381731871,0.7379276477328531,0.7379276477328531,0.7379276477328531,0.7739400883941725,0.39155344573579964,0.5804550662956294,0.5539368145359306,0.5716156490423965,0.5791455229988541,0.5156326731052545,0.5676870191520708,0.5202160746439679,0.6919813857774244,0.7745948600425602
8,0.32378458012768047,0.7526600098215748,0.7526600098215748,0.7366181044360779,0.7379276477328531,0.7402193485022098,0.7402193485022098,0.7245048289409068,0.3342609265018825,0.32116549353413,0.6623015223440825,0.7487313799312489,0.7503683090522181,0.7497135374038304,0.7497135374038304,0.7497135374038304,0.7497135374038304,0.32378458012768047,0.7526600098215748,0.7526600098215748,0.7526600098215748,0.7526600098215748,0.7490587657554428,0.7245048289409068,0.7271239155344573,0.32378458012768047,0.7526600098215748,0.7497135374038304,0.7245048289409068,0.7245048289409068,0.7245048289409068,0.7245048289409068,0.7245048289409068,0.7526600098215748,0.36601735144868225,0.5372401375020461,0.5526272712391553,0.6030446881650025,0.5395318382714028,0.5545915861843183,0.5699787199214275,0.560157145195613,0.6693356406239038,0.7526600098215748
9,0.2928466197413652,0.7727942380094942,0.7727942380094942,0.7649369782288427,0.7665739073498118,0.7688656081191685,0.7688656081191685,0.7570797184481912,0.30234080864298574,0.6929120969062039,0.7367817973481748,0.7721394663611065,0.771484694712719,0.7701751514159437,0.7701751514159437,0.7701751514159437,0.7701751514159437,0.2928466197413652,0.7727942380094942,0.7727942380094942,0.7727942380094942,0.7727942380094942,0.7750859387788509,0.7570797184481912,0.7587166475691602,0.2928466197413652,0.7727942380094942,0.7701751514159437,0.7570797184481912,0.7570797184481912,0.7570797184481912,0.7570797184481912,0.7570797184481912,0.7727942380094942,0.7420199705352758,0.5717793419544934,0.5308561139302668,0.5796366017351449,0.5439515468980193,0.5161237518415452,0.5747258143722377,0.5747258143722377,0.7094871734911022,0.7750859387788509
10,0.30463250941234243,0.7646095924046489,0.7646095924046489,0.7541332460304468,0.7524963169094778,0.7492224586675397,0.7492224586675397,0.7210672777868719,0.3147814699623506,0.6758880340481257,0.6758880340481257,0.7380913406449501,0.7515141594368964,0.7659191357014241,0.7659191357014241,0.7659191357014241,0.7659191357014241,0.30463250941234243,0.7646095924046489,0.7646095924046489,0.7646095924046489,0.7646095924046489,0.7210672777868719,0.7210672777868719,0.7348174824030119,0.30463250941234243,0.7646095924046489,0.7659191357014241,0.7610083483385169,0.7610083483385169,0.7210672777868719,0.7210672777868719,0.7210672777868719,0.7646095924046489,0.4012113275495171,0.5341299721722049,0.57407104272385,0.5835652316254706,0.5770175151415944,0.556719594041578,0.5452610901947945,0.5704697986577181,0.6858873325070739,0.7659191357014241
11,0.31838271402848256,0.7754133246030447,0.7754133246030447,0.7086266164675069,0.7128826321820265,0.7210672777868719,0.7210672777868719,0.7331805532820429,0.32787690293010313,0.6631199869045671,0.7256506793255852,0.7688656081191685,0.7734490096578818,0.7757407104272385,0.7757407104272385,0.7757407104272385,0.7757407104272385,0.31838271402848256,0.7754133246030447,0.7754133246030447,0.7754133246030447,0.7754133246030447,0.7633000491078736,0.7331805532820429,0.7371091831723686,0.31838271402848256,0.7754133246030447,0.7757407104272385,0.745293828777214,0.745293828777214,0.7331805532820429,0.7331805532820429,0.7331805532820429,0.7754133246030447,0.39008020952692746,0.5606482239319037,0.5626125388770666,0.6094287117367818,0.5387133737109183,0.5108855786544443,0.5580291373383532,0.5750532001964315,0.6916212613708111,0.7757407104272385
12,0.28973645441152396,0.7755770175151416,0.7755770175151416,0.7680471435586839,0.7703388443280406,0.7719757734490097,0.7719757734490097,0.7595351121296448,0.29890325748895075,0.7006056637747585,0.7412015059747913,0.7759044033393354,0.7752496316909477,0.7732853167457849,0.7732853167457849,0.7732853167457849,0.7732853167457849,0.28973645441152396,0.7755770175151416,0.7755770175151416,0.7755770175151416,0.7755770175151416,0.7775413324603044,0.7595351121296448,0.7614994270748077,0.28973645441152396,0.7755770175151416,0.7732853167457849,0.7595351121296448,0.7595351121296448,0.7595351121296448,0.7595351121296448,0.7595351121296448,0.7755770175151416,0.7461122933376985,0.5748895072843346,0.5837289245375675,0.5840563103617613,0.5889670977246685,0.514977901456867,0.5647405467343264,0.5745621214601407,0.7118957977690995,0.7775413324603044
13,0.32100180062203304,0.7547880176788345,0.7547880176788345,0.7371091831723686,0.7384187264691439,0.7407104272385006,0.7407104272385006,0.7246685218530038,0.33147814699623507,0.3219839580946145,0.6650843018497299,0.7502046161401211,0.7524963169094778,0.7524963169094778,0.7524963169094778,0.7524963169094778,0.7524963169094778,0.32100180062203304,0.7547880176788345,0.7547880176788345,0.7547880176788345,0.7547880176788345,0.7515141594368964,0.7246685218530038,0.7272876084465543,0.32100180062203304,0.7547880176788345,0.7524963169094778,0.7246685218530038,0.7246685218530038,0.7246685218530038,0.7246685218530038,0.7246685218530038,0.7547880176788345,0.3684727451301359,0.5527909641512523,0.5527909641512523,0.6058274676706499,0.5360942871173678,0.5848747749222458,0.5691602553609428,0.5560648223931903,0.6703411827982134,0.7547880176788345
