,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,average_model,optimal_clustering
0,0.4528814528814529,0.5633967300633967,0.5949282615949283,0.5996710996710997,0.5902569235902569,0.5922589255922589,0.5907574240907574,0.5817245817245817,0.5412555412555412,0.4528814528814529,0.4528814528814529,0.4528814528814529,0.4528814528814529,0.4528814528814529,0.4528814528814529,0.4528814528814529,0.4528814528814529,0.4528814528814529,0.5357500357500358,0.5827255827255827,0.6000524333857667,0.5813432480099147,0.58332141665475,0.57662424329091,0.5786500786500787,0.4528814528814529,0.5974784308117641,0.6104676104676104,0.5811287477954145,0.5458077124743791,0.5366080366080366,0.5767672434339101,0.5837265837265837,0.4528814528814529,0.4528814528814529,0.5181133514466848,0.5145145145145145,0.5192811859478527,0.5148958482291816,0.5126078459411793,0.5168501835168502,0.5186615186615187,0.5182801849468516,0.555152153917586,0.6104676104676104
1,0.45845845845845845,0.5513847180513847,0.5469517136183802,0.581700748367415,0.5814624147957481,0.5559607226273893,0.5565565565565566,0.5464750464750465,0.5189713523046856,0.45845845845845845,0.45845845845845845,0.45845845845845845,0.45845845845845845,0.45845845845845845,0.45845845845845845,0.45845845845845845,0.45845845845845845,0.45845845845845845,0.5663043996377329,0.519328852662186,0.5802945802945803,0.5075075075075075,0.5586062252728919,0.5396110396110396,0.5408265408265408,0.45845845845845845,0.5211640211640212,0.5827255827255827,0.5814624147957481,0.5751704085037418,0.5547690547690548,0.5549597216263883,0.5481433814767148,0.45845845845845845,0.45845845845845845,0.5157776824443491,0.512393345726679,0.5123695123695123,0.510939510939511,0.5153486820153487,0.515324848658182,0.5105343438676772,0.5087230087230087,0.5356529368875048,0.5827255827255827
2,0.4573144573144573,0.6016254349587683,0.6331092997759664,0.6322751322751323,0.6159969493302827,0.6132561132561133,0.6112779446112779,0.5770770770770771,0.5307450307450308,0.4573144573144573,0.4573144573144573,0.4573144573144573,0.4573144573144573,0.4573144573144573,0.4573144573144573,0.4573144573144573,0.4573144573144573,0.4573144573144573,0.5923780923780924,0.6338243004909672,0.6316077982744649,0.615353448686782,0.6134706134706135,0.5702607369274036,0.5825587492254158,0.4573144573144573,0.5945230945230945,0.6251012917679585,0.6322274655607989,0.6322274655607989,0.5946660946660947,0.5739310739310739,0.5808189141522475,0.4573144573144573,0.4573144573144573,0.5063396730063396,0.508008008008008,0.5165165165165165,0.5119881786548454,0.5240001906668573,0.5149673483006816,0.5095810095810096,0.5113446780113446,0.5768475706747311,0.6338243004909672
3,0.4546689546689547,0.5646122312788979,0.5818675818675819,0.6311549644882978,0.631297964631298,0.6145431145431145,0.6139234472567806,0.6084894418227752,0.5237380237380237,0.4546689546689547,0.4546689546689547,0.4546689546689547,0.4546689546689547,0.4546689546689547,0.4546689546689547,0.4546689546689547,0.4546689546689547,0.4546689546689547,0.5741932408599075,0.5760522427189094,0.6305114638447972,0.6300347967014633,0.6157109490442824,0.6121359454692789,0.6103007769674437,0.4546689546689547,0.5626578959912293,0.6312264645597979,0.6311549644882978,0.6273892940559608,0.6088707755374422,0.6084179417512751,0.6050812717479385,0.4546689546689547,0.4546689546689547,0.5108441775108442,0.5163973497306831,0.5129176795843462,0.5134420134420135,0.5144191810858477,0.514943514943515,0.518399351732685,0.5204251870918538,0.576544798767021,0.631297964631298
4,0.46775346775346777,0.584322417655751,0.5940940940940941,0.6178321178321178,0.6195004528337862,0.5828447495114162,0.5797702464369131,0.5564850564850565,0.5302206968873635,0.46775346775346777,0.46775346775346777,0.46775346775346777,0.46775346775346777,0.46775346775346777,0.46775346775346777,0.46775346775346777,0.46775346775346777,0.46775346775346777,0.5630153963487297,0.6030077696744364,0.6197864531197864,0.6156156156156156,0.594260927594261,0.5587492254158921,0.5565327231993898,0.46775346775346777,0.5865627532294199,0.5822489155822489,0.6171647838314505,0.6108012774679441,0.5892082558749225,0.6052004385337718,0.5607273940607274,0.46775346775346777,0.46775346775346777,0.5020496687163354,0.5107488440821775,0.5161828495161829,0.5065541732208398,0.508389341722675,0.5069355069355069,0.5045045045045045,0.5068163401496735,0.5654340407426828,0.6197864531197864
5,0.45323895323895325,0.5225701892368559,0.5711902378569045,0.5777682444349111,0.581319414652748,0.5775060775060775,0.5692835692835693,0.5790790790790791,0.5252156918823585,0.45323895323895325,0.45323895323895325,0.45323895323895325,0.45323895323895325,0.45323895323895325,0.45323895323895325,0.45323895323895325,0.45323895323895325,0.45323895323895325,0.5485962152628819,0.5849182515849183,0.5761714095047429,0.5704514037847371,0.5828209161542495,0.5831784165117498,0.568616235282902,0.45323895323895325,0.5596548929882263,0.5338433671767006,0.5921635921635922,0.5912102578769245,0.5761475761475762,0.5837504170837504,0.585323418656752,0.45323895323895325,0.45323895323895325,0.5138471805138471,0.5152295152295152,0.5100576767243434,0.5141093474426808,0.5155631822298489,0.5067210067210067,0.5141570141570142,0.5211640211640212,0.5484064311224806,0.5921635921635922
6,0.45264311930978596,0.5835120835120835,0.511702178368845,0.6216931216931217,0.6217884551217885,0.6088946088946089,0.6080366080366081,0.6004576004576004,0.5331521998188665,0.45264311930978596,0.45264311930978596,0.45264311930978596,0.45264311930978596,0.45264311930978596,0.45264311930978596,0.45264311930978596,0.45264311930978596,0.45264311930978596,0.5884694218027552,0.5167548500881834,0.6215262881929549,0.6205729539062872,0.6066781066781067,0.6041041041041041,0.6033652700319367,0.45264311930978596,0.5331283664616998,0.6205252871919539,0.6210257876924543,0.6190237856904524,0.6023166023166023,0.601720768387435,0.5989560989560989,0.45264311930978596,0.45264311930978596,0.5175413508746842,0.515706182372849,0.51332284665618,0.5151341818008485,0.51008151008151,0.5118213451546785,0.5141331807998475,0.5083416750083417,0.5670600053316103,0.6217884551217885
7,0.4598884598884599,0.5958577625244292,0.6236474569807903,0.6126364459697793,0.6094666094666095,0.6109204442537776,0.5860622527289194,0.5850374183707517,0.5444015444015444,0.4598884598884599,0.4598884598884599,0.4598884598884599,0.4598884598884599,0.4598884598884599,0.4598884598884599,0.4598884598884599,0.4598884598884599,0.4598884598884599,0.5998140998140998,0.618594785261452,0.6154249487582821,0.6067734401067735,0.6066066066066066,0.6048906048906049,0.5845369178702512,0.4598884598884599,0.5083416750083417,0.6016969350302683,0.6086801086801087,0.5875160875160875,0.5868487535154202,0.5866104199437533,0.5887315887315887,0.4598884598884599,0.4598884598884599,0.5043376710043377,0.5094856761523429,0.5115591782258448,0.504933504933505,0.5081510081510081,0.5065541732208398,0.5039325039325039,0.5039801706468373,0.5693533039212051,0.6236474569807903
8,0.45352495352495353,0.5852995852995853,0.6258639591972925,0.628676295342962,0.6188331188331189,0.6213356213356214,0.5946422613089279,0.5911387578054245,0.5306973640306973,0.45352495352495353,0.45352495352495353,0.45352495352495353,0.45352495352495353,0.45352495352495353,0.45352495352495353,0.45352495352495353,0.45352495352495353,0.45352495352495353,0.5947852614519281,0.627675294341961,0.6295581295581295,0.6217169550502883,0.616354449687783,0.6133037799704466,0.5934744268077602,0.45352495352495353,0.5294341961008627,0.588707755374422,0.6267219600552933,0.5953572620239287,0.5933552600219267,0.5824157490824158,0.5807712474379141,0.45352495352495353,0.45352495352495353,0.5132275132275133,0.5199723533056866,0.5135850135850136,0.5152056818723485,0.5224986891653558,0.5154678488011821,0.5091281757948425,0.5171838505171839,0.5725090169534613,0.6295581295581295
9,0.4589351256017923,0.594952094952095,0.5333190333190333,0.606344439677773,0.6054387721054387,0.5945707612374279,0.5853472520139187,0.5812002478669145,0.5261928595261929,0.4589351256017923,0.4589351256017923,0.4589351256017923,0.4589351256017923,0.4589351256017923,0.4589351256017923,0.4589351256017923,0.4589351256017923,0.4589351256017923,0.5896134229467562,0.5596787263453931,0.6050574383907718,0.6042232708899375,0.5985509318842652,0.5897564230897564,0.5824634157967491,0.4589351256017923,0.5699270699270699,0.6029362696029362,0.6048667715334382,0.5546737213403881,0.5549120549120549,0.5554840554840554,0.5422088755422089,0.4589351256017923,0.4589351256017923,0.5159683493016827,0.506006006006006,0.5108441775108442,0.5086515086515087,0.5182801849468516,0.5095095095095095,0.5132990132990133,0.5072691739358406,0.5569034643108717,0.606344439677773
