,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,optics_min_samples_2,average_model,optimal_clustering
0,0.4220205116114582,0.7071201225981375,0.7146056819521396,0.6954497229753624,0.6954497229753624,0.6946834846162914,0.6946834846162914,0.6946834846162914,0.685370741482966,0.7121890840504539,0.4232582812684192,0.4232582812684192,0.4232582812684192,0.4220205116114582,0.4220205116114582,0.4220205116114582,0.4220205116114582,0.4220205116114582,0.7157255687846281,0.7146646233643759,0.6982789107627019,0.6879052222091241,0.6820110809855005,0.6091594954615113,0.6091594954615113,0.7101850760344218,0.4220205116114582,0.7123659082871625,0.7157255687846281,0.6970411411057409,0.7152540374867382,0.6946834846162914,0.6946834846162914,0.6091594954615113,0.5506306731109277,0.6095653491857665,0.7157255687846281
1,0.42655900035364847,0.7009312743133326,0.7035836378639633,0.6806554285040669,0.6811269598019568,0.6825415536956265,0.6814806082753743,0.6814806082753743,0.6871979252622893,0.7076505953082636,0.42779677001060945,0.42779677001060945,0.42779677001060945,0.42655900035364847,0.42655900035364847,0.42655900035364847,0.42655900035364847,0.42655900035364847,0.7069432983614288,0.708004243781681,0.6135211599669929,0.684899210185076,0.6868442767888718,0.6758811741129317,0.6726983378521749,0.703524696451727,0.42655900035364847,0.70723800542261,0.7069432983614288,0.6768831781209478,0.6899681716373924,0.6814806082753743,0.6814806082753743,0.6662737239184251,0.5481551337970058,0.6081911722604875,0.708004243781681
2,0.4777790875869386,0.6310857008133914,0.6755864670517505,0.6756454084639868,0.6307320523399741,0.6412236237180243,0.6017328775197454,0.6009666391606743,0.6350347754332194,0.6634445361310857,0.47713073205233997,0.47713073205233997,0.47713073205233997,0.4777790875869386,0.4777790875869386,0.4777790875869386,0.4777790875869386,0.4777790875869386,0.6218908405045385,0.6636213603677944,0.6635624189555581,0.6634445361310857,0.6180007072969468,0.6180007072969468,0.6180007072969468,0.6289638099728869,0.4777790875869386,0.6267829777201461,0.6766474124720028,0.6646233643758105,0.5905340091948603,0.6358010137922905,0.618531180007073,0.6202994223741601,0.5031238948485206,0.5875178929287145,0.6766474124720028
3,0.4214900389013321,0.6977484380525757,0.7046445832842155,0.6907933514086998,0.6907933514086998,0.6900271130496287,0.6900271130496287,0.6900271130496287,0.5461511257809737,0.7022279853825297,0.4224920429093481,0.4224920429093481,0.4224920429093481,0.4214900389013321,0.4214900389013321,0.4214900389013321,0.4214900389013321,0.4214900389013321,0.705764470116704,0.7047035246964517,0.6930331250736768,0.6836024991158788,0.6780620063656725,0.6087469055758576,0.6087469055758576,0.7006955086643876,0.4214900389013321,0.7024048096192385,0.705764470116704,0.6920311210656608,0.7050571731698692,0.6900271130496287,0.6900271130496287,0.6087469055758576,0.5491571378050218,0.601340496118287,0.705764470116704
4,0.4790168572438996,0.6126370387834492,0.6603206412825652,0.6617941765884711,0.6199457739007427,0.5789814923965578,0.5789814923965578,0.6108687964163622,0.6406931510078981,0.6676293763998585,0.47978309560297067,0.47978309560297067,0.47978309560297067,0.4790168572438996,0.4790168572438996,0.4790168572438996,0.4790168572438996,0.4790168572438996,0.6228928445125546,0.6689260874690558,0.6180596487091831,0.6304962866910291,0.6286691029117057,0.6301426382176117,0.6174702345868207,0.6159377578686785,0.4790168572438996,0.6209477779087587,0.6633266533066132,0.6606153483437464,0.6463515265825769,0.5966049746551927,0.5793351408699753,0.6314393492868089,0.49328067900506894,0.5813947222175442,0.6689260874690558
5,0.48172816220676645,0.6343274784863845,0.6495933042555699,0.6495343628433338,0.5728515855239892,0.5916538960273489,0.5868207002239774,0.5862902275138512,0.6346221855475657,0.663031946245432,0.48166922079453023,0.48166922079453023,0.48166922079453023,0.48172816220676645,0.48172816220676645,0.48172816220676645,0.48172816220676645,0.48172816220676645,0.6258399151243664,0.6635624189555581,0.6418130378403867,0.6631498290699045,0.5820464458328422,0.5820464458328422,0.5820464458328422,0.6329128845927149,0.48172816220676645,0.6304962866910291,0.6530119061652717,0.6266061534834375,0.5882352941176471,0.56907933514087,0.5945420252269245,0.5961923847695391,0.4909230225156195,0.5745238375911486,0.6635624189555581
6,0.43298361428739834,0.711481787103619,0.7186136979842037,0.6952139573264176,0.6952139573264176,0.6939761876694566,0.6939761876694566,0.6939761876694566,0.6924437109513144,0.7165507485559354,0.4341035011198868,0.4341035011198868,0.4341035011198868,0.43298361428739834,0.43298361428739834,0.43298361428739834,0.43298361428739834,0.43298361428739834,0.7197335848166923,0.71867263939644,0.7000471531297889,0.6851939172462572,0.6777672993044913,0.6471767063538842,0.6484734174230815,0.7144288577154309,0.43298361428739834,0.7163739243192266,0.7197335848166923,0.6978663208770483,0.7190262878698573,0.6939761876694566,0.6939761876694566,0.6497111870800424,0.5428504066957445,0.6168471396574663,0.7197335848166923
7,0.4516680419662855,0.41754096428150417,0.6280207473771071,0.627490274666981,0.6122833903100319,0.5970175645408464,0.5963692090062478,0.5502770246375103,0.5209831427561005,0.5209831427561005,0.45255216314982905,0.45255216314982905,0.45255216314982905,0.4516680419662855,0.4516680419662855,0.4516680419662855,0.4516680419662855,0.4516680419662855,0.5683130967817989,0.5973712130142638,0.5436166450548156,0.6108098550041259,0.5337144877991277,0.5337144877991277,0.5337144877991277,0.5578215254037486,0.4516680419662855,0.5645997878109159,0.6306731109277378,0.6263114464222562,0.6124012731345043,0.6015560532830366,0.5944830838146882,0.6101025580572911,0.5209831427561005,0.5380138428116737,0.6306731109277378
8,0.47925262289284454,0.5982553341978074,0.6642107744901568,0.6637981846045031,0.6386891429918661,0.6085700813391489,0.6081574914534952,0.6106330307674172,0.6199457739007427,0.6537192031121065,0.4800188612519156,0.4800188612519156,0.4800188612519156,0.47925262289284454,0.47925262289284454,0.47925262289284454,0.47925262289284454,0.47925262289284454,0.6151125780973712,0.6559589767770836,0.5180360721442886,0.644877991276671,0.6417540964281504,0.6427561004361665,0.6107509135918897,0.6034421784745962,0.47925262289284454,0.610574089355181,0.6683956147589296,0.6606153483437464,0.6537781445243428,0.6199457739007427,0.6055640693151008,0.6449958741011435,0.49546151125780974,0.5815092369613175,0.6683956147589296
9,0.47394789579158314,0.6190027113049629,0.5783920782741955,0.5766827773193446,0.5841683366733467,0.596663916067429,0.596663916067429,0.5875279971708122,0.5831663326653307,0.6082164328657315,0.4740068372038194,0.4740068372038194,0.4740068372038194,0.47394789579158314,0.47394789579158314,0.47394789579158314,0.47394789579158314,0.47394789579158314,0.6132264529058116,0.6073912530944241,0.616055640693151,0.5993752210302958,0.5994341624425321,0.5984321584345161,0.5825769185429683,0.6177060002357656,0.47394789579158314,0.6169397618766945,0.5776847813273606,0.5636567252151361,0.5881174112931746,0.5936579040433809,0.5851113992691265,0.5938936696923258,0.4969350465637157,0.5577238510634716,0.6190027113049629
10,0.47583402098314276,0.5974301544265,0.6111635034775433,0.611104562065307,0.567841565483909,0.5496286691029117,0.5481551337970058,0.5433219379936344,0.49640457385358955,0.5480961923847696,0.47624661086879644,0.47624661086879644,0.47624661086879644,0.47583402098314276,0.47583402098314276,0.47583402098314276,0.47583402098314276,0.47583402098314276,0.6047388895437935,0.5502770246375103,0.5247553931392196,0.559884474832017,0.5637746080396087,0.5637746080396087,0.5637746080396087,0.6008487563362018,0.47583402098314276,0.603619002711305,0.6088647884003301,0.6211246021454674,0.5473888954379347,0.5525167983024873,0.5577625839915125,0.5571731698691501,0.4870328893080278,0.5400010104242098,0.6211246021454674
