,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,average_model,optimal_clustering
0,0.33252469851984673,0.749428681925254,0.749428681925254,0.749428681925254,0.7264353267939387,0.7264353267939387,0.7264353267939387,0.7264353267939387,0.7476004640860668,0.749428681925254,0.749428681925254,0.749428681925254,0.749428681925254,0.749428681925254,0.749428681925254,0.749428681925254,0.749428681925254,0.33252469851984673,0.749428681925254,0.749428681925254,0.749428681925254,0.749428681925254,0.749428681925254,0.749428681925254,0.749428681925254,0.33252469851984673,0.5474106106950744,0.749428681925254,0.698097950286538,0.7086453608972331,0.7086453608972331,0.7086453608972331,0.7086453608972331,0.749428681925254,0.749428681925254,0.5512076785149246,0.5646380480258764,0.554723482051823,0.5603487677108603,0.5485356678268818,0.5614738248426678,0.5405899518334916,0.5554266427592026,0.5697711211897479,0.5605597159230742,0.5535281088492775,0.5663256337235876,0.543683858945962,0.5366522518721654,0.5493794606757374,0.5516998910100903,0.5525436838589459,0.5532468445663257,0.5473402946243364,0.529128432303203,0.5469183981999086,0.5317301269205077,0.556692332032486,0.6991145197663498,0.749428681925254
1,0.3659599901557501,0.5691031185177372,0.6953907815631263,0.6853355834475969,0.6863200084379285,0.6880075941356397,0.6880075941356397,0.6399817178216082,0.6927890869458214,0.6953907815631263,0.6953907815631263,0.6953907815631263,0.5691031185177372,0.5691031185177372,0.5691031185177372,0.5691031185177372,0.5691031185177372,0.3659599901557501,0.5691031185177372,0.6953907815631263,0.6866715887916183,0.6885701227015434,0.6216292233589987,0.6578419997890518,0.6804134584959393,0.3659599901557501,0.4922476532011391,0.6953907815631263,0.6719052139366453,0.6719052139366453,0.6719052139366453,0.6719052139366453,0.6721161621488592,0.6953907815631263,0.6953907815631263,0.546039447315684,0.5594698168266358,0.5264915796505292,0.5443518616179728,0.5366170938367965,0.5331012902998981,0.5556727490067855,0.5219913511232992,0.5359139331294167,0.5454769187497802,0.5427345919909995,0.5397110009492669,0.5471645044474914,0.5616496150195127,0.5281791653482404,0.5302183313996414,0.54618007945716,0.5425236437787856,0.543789333052069,0.533241922441374,0.5505396758429139,0.552508525823577,0.5378124670393418,0.6260651629072683,0.6953907815631263
2,0.36641704461554686,0.5679429033505607,0.6911366592834792,0.683050311148613,0.6849488450585381,0.6854410575537039,0.6854410575537039,0.668213620222902,0.6876208557465808,0.6911366592834792,0.6911366592834792,0.6911366592834792,0.5679429033505607,0.5679429033505607,0.5679429033505607,0.5679429033505607,0.5679429033505607,0.36641704461554686,0.5679429033505607,0.6911366592834792,0.6842456843511585,0.6856520057659178,0.6196955314137046,0.6542910382167845,0.6774953415603137,0.36641704461554686,0.48961080054846534,0.6911366592834792,0.6727138487501318,0.6727138487501318,0.6727138487501318,0.6727138487501318,0.6727138487501318,0.6911366592834792,0.6911366592834792,0.5427697500263685,0.5335583447596949,0.5432619625215342,0.5256126287663045,0.5409415321871813,0.5495200928172134,0.5300425412227965,0.5251907323418767,0.5422072214604647,0.5320817072741976,0.5314488626375559,0.537425728650283,0.5406602679042295,0.5152761663678234,0.5423478536019407,0.5417853250360369,0.546074605351053,0.5390429982772562,0.5264564216151602,0.53095665014239,0.5488872481805717,0.5552860106177266,0.5304644376472243,0.624949146413127,0.6911366592834792
3,0.37390570614914037,0.5785254719966249,0.7079773582252223,0.7079773582252223,0.7079773582252223,0.6520057659178005,0.6624828604577576,0.6559434658791267,0.706781985022677,0.7075554618007945,0.7079773582252223,0.7079773582252223,0.5785254719966249,0.5785254719966249,0.5785254719966249,0.5785254719966249,0.5785254719966249,0.37390570614914037,0.5785254719966249,0.7079773582252223,0.7079773582252223,0.6426537285096509,0.6565763105157684,0.6520057659178005,0.7067116689519389,0.37390570614914037,0.7079773582252223,0.7079773582252223,0.5659388953345287,0.7079773582252223,0.676686706746827,0.6503181802200892,0.6512322891396829,0.7079773582252223,0.7079773582252223,0.5586963400485181,0.5139753190591709,0.5259290510846254,0.5434377526983792,0.5338747670780157,0.5303589635411173,0.5251555743065077,0.5297261189044756,0.5491333544281546,0.5487817740744647,0.5413985866469782,0.5252258903772458,0.5259290510846254,0.5435080687691172,0.526913476074957,0.5366874099075344,0.5304995956825933,0.5319762331680906,0.5420314312836199,0.5338747670780157,0.5493443026403685,0.550258411559962,0.5598917132510636,0.635829051586883,0.7079773582252223
4,0.3805154167985093,0.5862602397778012,0.7038287100516823,0.7038287100516823,0.7038287100516823,0.676757022817565,0.6482086980979502,0.6448335267025279,0.7033364975565165,0.7036177618394684,0.7038287100516823,0.7038287100516823,0.5862602397778012,0.5862602397778012,0.5862602397778012,0.5862602397778012,0.5862602397778012,0.3805154167985093,0.5862602397778012,0.7038287100516823,0.7038287100516823,0.685265267376859,0.560876138241395,0.6598108497697148,0.7012270154343775,0.3805154167985093,0.7038287100516823,0.7038287100516823,0.5622824596561544,0.7038287100516823,0.6557325176669128,0.6433568892170306,0.6433568892170306,0.7038287100516823,0.7038287100516823,0.5554618007945716,0.5147487958372886,0.5238898850332243,0.5325387617339943,0.548148929437823,0.5345076117146574,0.5423830116373097,0.5361951974123687,0.5272650564286467,0.5205147136378019,0.5482192455085609,0.535562352775727,0.5346482438561333,0.5281791653482404,0.5382343634637696,0.5339450831487537,0.5327497099462082,0.5357733009879408,0.5331012902998981,0.5326090778047323,0.5484301937207748,0.5472348205182295,0.5319762331680906,0.6337135423729664,0.7038287100516823
5,0.3778434061104666,0.5811974826846675,0.7022114404247091,0.7022114404247091,0.7022114404247091,0.6562950462328165,0.6418802517315333,0.6411067749534156,0.7010863832929016,0.7015785957880674,0.7022114404247091,0.7022114404247091,0.5811974826846675,0.5811974826846675,0.5811974826846675,0.5811974826846675,0.5811974826846675,0.3778434061104666,0.5811974826846675,0.7022114404247091,0.7022114404247091,0.6434975213585065,0.5397813170200049,0.6368878107091376,0.7009457511514257,0.3778434061104666,0.7022114404247091,0.7022114404247091,0.5603136096754914,0.7022114404247091,0.6738037478465704,0.6581935801427417,0.657349787293886,0.7022114404247091,0.7022114404247091,0.5217100868403474,0.5497661990647963,0.5210772422037057,0.5293042224800478,0.5276869528530745,0.5245930457406041,0.5464613437401118,0.5425236437787856,0.5385859438174595,0.5485708258622508,0.5385156277467215,0.5400625813029568,0.5318356010266146,0.5343669795731815,0.5434377526983792,0.537249938473438,0.530991808177759,0.5294448546215238,0.537249938473438,0.5366170938367965,0.5466019758815878,0.5383749956052456,0.5238195689624864,0.629747715983345,0.7022114404247091
6,0.36181134198221004,0.5630559364342721,0.6927890869458214,0.6885701227015434,0.6898358119748268,0.6907499208944204,0.6907499208944204,0.6738740639173083,0.6887810709137573,0.6927890869458214,0.6927890869458214,0.6927890869458214,0.5630559364342721,0.5630559364342721,0.5630559364342721,0.5630559364342721,0.5630559364342721,0.36181134198221004,0.5630559364342721,0.6927890869458214,0.6891326512674472,0.6908202369651584,0.6160742537706992,0.6267622965228703,0.6802025102837254,0.36181134198221004,0.4915444924937594,0.6927890869458214,0.6790774531519179,0.6790774531519179,0.6790774531519179,0.6790774531519179,0.6782336603030623,0.6927890869458214,0.6927890869458214,0.5477270330133952,0.5323981295925184,0.5444924937594487,0.5474457687304434,0.5463207115986358,0.5489224062159407,0.535351404563513,0.5467426080230636,0.5430861723446894,0.5465316598108497,0.5494849347818443,0.5462503955278979,0.5435783848398551,0.5624934078683683,0.5342263474317055,0.543789333052069,0.546039447315684,0.5397813170200049,0.5449847062546145,0.5305699117533312,0.5529304222480048,0.524522729669866,0.54167985092993,0.6251651172018222,0.6927890869458214
7,0.3773160355799318,0.5865063460253841,0.7100516823119924,0.7100516823119924,0.7100516823119924,0.678831346904335,0.6591428470977042,0.6611116970783673,0.7096297858875646,0.7099110501705165,0.7100516823119924,0.7100516823119924,0.5865063460253841,0.5865063460253841,0.5865063460253841,0.5865063460253841,0.5865063460253841,0.3773160355799318,0.5865063460253841,0.7100516823119924,0.7100516823119924,0.6877614878880568,0.5500826213831171,0.6646275006152657,0.7085047287557571,0.3773160355799318,0.7100516823119924,0.7100516823119924,0.5656224730162078,0.7100516823119924,0.6514080793165278,0.6481735400625813,0.6490173329114369,0.7100516823119924,0.7100516823119924,0.5603487677108603,0.5461449214217909,0.5366522518721654,0.5386211018528284,0.5471996624828604,0.524698519846711,0.5369335161551173,0.5455120767851492,0.5467074499876947,0.5252610484126147,0.5514186267271385,0.5455120767851492,0.550363885666069,0.528917484090989,0.5488872481805717,0.5327145519108393,0.5313082304960799,0.5254016805540906,0.545933973209577,0.5359490911647857,0.537425728650283,0.5527546320711598,0.5585205498716732,0.6371982059356809,0.7100516823119924
8,0.3667334669338677,0.5694546988714271,0.6946173047850086,0.6855465316598108,0.6869528530745702,0.6880075941356397,0.6880075941356397,0.6691628871778645,0.6912421333895862,0.6946173047850086,0.6946173047850086,0.6946173047850086,0.5694546988714271,0.5694546988714271,0.5694546988714271,0.5694546988714271,0.5694546988714271,0.3667334669338677,0.5694546988714271,0.6946173047850086,0.6867419048623563,0.6880779102063777,0.6193087930246458,0.6570685230109341,0.6816088316984847,0.3667334669338677,0.4918960728474493,0.6946173047850086,0.6741553282002601,0.6741553282002601,0.6741553282002601,0.6741553282002601,0.6736631157050944,0.6946173047850086,0.6946173047850086,0.543789333052069,0.5532820026016946,0.5478676651548712,0.5425939598495236,0.5383046795345076,0.5346482438561333,0.5293745385507858,0.5226945118306789,0.543789333052069,0.5340153992194916,0.5286010617726682,0.5409766902225503,0.5432971205569033,0.5622824596561544,0.5283901135604543,0.5432971205569033,0.5377421509686039,0.5424533277080477,0.5487114580037268,0.5320465492388285,0.5297964349752136,0.5539851633090743,0.5315543367436628,0.6270636511117472,0.6946173047850086
9,0.36145976162852017,0.5647435221319833,0.6922265583799178,0.6840698941743135,0.6814681995570088,0.6790774531519179,0.6790774531519179,0.659388953345287,0.6887107548430194,0.6922265583799178,0.6922265583799178,0.6922265583799178,0.5647435221319833,0.5647435221319833,0.5647435221319833,0.5647435221319833,0.5647435221319833,0.36145976162852017,0.5647435221319833,0.6922265583799178,0.6808353549203671,0.6759835460394473,0.6174102591147207,0.6877263298526878,0.6678268818338431,0.36145976162852017,0.48894279787645467,0.6922265583799178,0.6899764441163028,0.6899764441163028,0.6899764441163028,0.6899764441163028,0.6691628871778645,0.6922265583799178,0.6922265583799178,0.5380234152515557,0.5425236437787856,0.5428049080617375,0.5442815455472348,0.5390078402418873,0.5312027563899729,0.5339450831487537,0.5302886474703794,0.5457581830327322,0.54618007945716,0.5489224062159407,0.5392891045248391,0.5508912561966037,0.5428752241324755,0.535562352775727,0.5487114580037268,0.543789333052069,0.5564462257849031,0.5494146187111064,0.535562352775727,0.5397813170200049,0.5540554793798123,0.556797806138593,0.62557094138151,0.6922265583799178
