,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,average_model,optimal_clustering
0,0.4942656942656943,0.5736593736593737,0.5947089947089947,0.5953953953953954,0.5756613756613757,0.568968968968969,0.5725725725725725,0.5597025597025597,0.5015873015873016,0.4942656942656943,0.4942656942656943,0.4942656942656943,0.4942656942656943,0.4942656942656943,0.4942656942656943,0.4942656942656943,0.4942656942656943,0.4942656942656943,0.5417989417989418,0.5791505791505791,0.5960817960817961,0.563020163020163,0.5635349635349636,0.5548405548405548,0.5554697554697555,0.4942656942656943,0.6103246103246103,0.6117546117546118,0.5697697697697698,0.5234377234377234,0.5092521092521093,0.5555269555269555,0.5650221650221651,0.4942656942656943,0.4942656942656943,0.49455169455169457,0.534019734019734,0.6117546117546118
1,0.49907049907049905,0.5623909623909624,0.5401401401401401,0.5708565708565708,0.5715429715429715,0.5397397397397398,0.5318461318461318,0.5185757185757186,0.47401687401687403,0.49907049907049905,0.49907049907049905,0.49907049907049905,0.49907049907049905,0.49907049907049905,0.49907049907049905,0.49907049907049905,0.49907049907049905,0.49907049907049905,0.5813813813813814,0.5065637065637065,0.5697697697697698,0.47927927927927927,0.5372229372229372,0.5126841126841127,0.5130845130845131,0.49907049907049905,0.5264693264693264,0.574059774059774,0.571943371943372,0.5614757614757615,0.5427141427141428,0.538080938080938,0.5230373230373231,0.49907049907049905,0.49907049907049905,0.49163449163449163,0.5235457679902124,0.574059774059774
2,0.4990990990990991,0.6209352209352209,0.6417560417560417,0.6351780351780352,0.6006864006864007,0.6007436007436008,0.5989131989131989,0.552066352066352,0.4884026884026884,0.4990990990990991,0.4990990990990991,0.4990990990990991,0.4990990990990991,0.4990990990990991,0.4990990990990991,0.4990990990990991,0.4990990990990991,0.4990990990990991,0.6104676104676104,0.6414700414700415,0.6344916344916345,0.6043472043472043,0.6014300014300015,0.5480623480623481,0.559044759044759,0.4990990990990991,0.6097240097240098,0.6308308308308308,0.6323180323180323,0.631917631917632,0.5761475761475762,0.5594451594451595,0.5602459602459603,0.4990990990990991,0.4990990990990991,0.48256828256828255,0.5529074047592567,0.6417560417560417
3,0.4963820963820964,0.5764621764621765,0.5841841841841842,0.6285142285142286,0.6293150293150294,0.5993421993421993,0.5995709995709996,0.5911625911625912,0.47807807807807806,0.4963820963820964,0.4963820963820964,0.4963820963820964,0.4963820963820964,0.4963820963820964,0.4963820963820964,0.4963820963820964,0.4963820963820964,0.4963820963820964,0.5896181896181896,0.5797797797797798,0.627942227942228,0.6262262262262263,0.6036894036894037,0.5968253968253968,0.5943085943085943,0.4963820963820964,0.5796081796081796,0.6296010296010296,0.628971828971829,0.6215358215358215,0.5924781924781924,0.5917917917917918,0.5871013871013872,0.4963820963820964,0.4963820963820964,0.4874016874016874,0.550900106455662,0.6296010296010296
4,0.5095667095667096,0.6033176033176033,0.6003432003432003,0.6184184184184184,0.6163020163020163,0.5835263835263835,0.5624195624195624,0.5335335335335335,0.4913770913770914,0.5095667095667096,0.5095667095667096,0.5095667095667096,0.5095667095667096,0.5095667095667096,0.5095667095667096,0.5095667095667096,0.5095667095667096,0.5095667095667096,0.5764335764335764,0.6116688116688117,0.618933218933219,0.6130416130416131,0.5832403832403832,0.5362791362791363,0.5325611325611326,0.5095667095667096,0.6073216073216073,0.595080795080795,0.6147576147576148,0.605033605033605,0.5759187759187759,0.5977119977119977,0.5398827398827399,0.5095667095667096,0.5095667095667096,0.4762762762762763,0.5503609429535355,0.6184184184184184
5,0.4915772915772916,0.5273845273845273,0.5668525668525668,0.5695981695981696,0.5609037609037609,0.5593021593021593,0.5505505505505506,0.5602745602745602,0.4827684827684828,0.4915772915772916,0.4915772915772916,0.4915772915772916,0.4915772915772916,0.4915772915772916,0.4915772915772916,0.4915772915772916,0.4915772915772916,0.4915772915772916,0.5579293579293579,0.5824681824681824,0.5678249678249678,0.5530673530673531,0.5648505648505648,0.5645073645073645,0.5462033462033462,0.4915772915772916,0.5681109681109681,0.5232089232089232,0.5902473902473903,0.5799513799513799,0.5588445588445589,0.5661089661089661,0.5691405691405691,0.4915772915772916,0.4915772915772916,0.49186329186329186,0.5271175937842605,0.5902473902473903
6,0.493007293007293,0.6004862004862005,0.49855569855569853,0.6195338195338196,0.6195338195338196,0.5936793936793937,0.5951093951093951,0.5839553839553839,0.49123409123409123,0.493007293007293,0.493007293007293,0.493007293007293,0.493007293007293,0.493007293007293,0.493007293007293,0.493007293007293,0.493007293007293,0.493007293007293,0.6075218075218075,0.5023881023881024,0.6192478192478192,0.6166738166738167,0.5948805948805949,0.5895037895037895,0.587902187902188,0.493007293007293,0.5431717431717432,0.6191334191334191,0.6190762190762191,0.6140998140998141,0.5867009867009867,0.5858429858429859,0.582010582010582,0.493007293007293,0.493007293007293,0.4934076934076934,0.54326707660041,0.6195338195338196
7,0.5015587015587015,0.6181896181896182,0.6308308308308308,0.6140712140712141,0.6049764049764049,0.6037752037752038,0.5716859716859717,0.5671671671671672,0.5082511082511082,0.5015587015587015,0.5015587015587015,0.5015587015587015,0.5015587015587015,0.5015587015587015,0.5015587015587015,0.5015587015587015,0.5015587015587015,0.5015587015587015,0.6214500214500215,0.6238524238524239,0.615958815958816,0.6004576004576004,0.5990275990275991,0.5962819962819963,0.566023166023166,0.5015587015587015,0.5155727155727156,0.6191048191048191,0.6110968110968111,0.5714571714571715,0.5701987701987702,0.56996996996997,0.5713427713427713,0.5015587015587015,0.5015587015587015,0.4785642785642786,0.5469035172738876,0.6308308308308308
8,0.4960960960960961,0.6018018018018018,0.6288002288002288,0.6282854282854283,0.6132418132418133,0.6098098098098098,0.5697125697125697,0.5651937651937652,0.4862004862004862,0.4960960960960961,0.4960960960960961,0.4960960960960961,0.4960960960960961,0.4960960960960961,0.4960960960960961,0.4960960960960961,0.4960960960960961,0.4960960960960961,0.612040612040612,0.6308594308594309,0.6287430287430288,0.6137566137566137,0.6060918060918061,0.601973401973402,0.5718861718861719,0.4960960960960961,0.5317889317889318,0.5995709995709996,0.6288002288002288,0.5834405834405835,0.5777777777777777,0.5560417560417561,0.5536965536965537,0.4960960960960961,0.4960960960960961,0.487001287001287,0.5439746624931809,0.6288002288002288
9,0.5027027027027027,0.6152724152724153,0.5178035178035179,0.6016016016016016,0.6008580008580009,0.5866723866723866,0.5673387673387673,0.5591019591019591,0.4806806806806807,0.5027027027027027,0.5027027027027027,0.5027027027027027,0.5027027027027027,0.5027027027027027,0.5027027027027027,0.5027027027027027,0.5027027027027027,0.5027027027027027,0.6069212069212069,0.5621907621907621,0.6005720005720006,0.5981123981123981,0.5863291863291863,0.5711711711711712,0.5610467610467611,0.5027027027027027,0.58998998998999,0.6185900185900186,0.5994851994851995,0.528957528957529,0.5284999284999286,0.5297011297011297,0.5119119119119119,0.5027027027027027,0.5027027027027027,0.4950950950950951,0.535885091440647,0.6185900185900186
10,0.49309309309309307,0.6160732160732161,0.6404976404976405,0.6408980408980409,0.611039611039611,0.6096668096668096,0.6090376090376091,0.5735735735735735,0.4932074932074932,0.49309309309309307,0.49309309309309307,0.49309309309309307,0.49309309309309307,0.49309309309309307,0.49309309309309307,0.49309309309309307,0.49309309309309307,0.49309309309309307,0.6052052052052052,0.6384384384384384,0.6402688402688402,0.6171028171028171,0.6141856141856142,0.5804375804375804,0.5813527813527813,0.49309309309309307,0.6106964106964107,0.6365508365508366,0.638038038038038,0.6367796367796368,0.5979407979407979,0.5618475618475618,0.5618475618475618,0.49309309309309307,0.49309309309309307,0.48594308594308594,0.5538819242522945,0.6408980408980409
11,0.4962676962676963,0.5781209781209781,0.5853853853853854,0.6302302302302303,0.630973830973831,0.6006006006006006,0.6006578006578006,0.5923637923637923,0.4979264979264979,0.4962676962676963,0.4962676962676963,0.4962676962676963,0.4962676962676963,0.4962676962676963,0.4962676962676963,0.4962676962676963,0.4962676962676963,0.4962676962676963,0.5915629915629915,0.5809237809237809,0.6296582296582297,0.6278278278278279,0.6051194051194051,0.5981981981981982,0.5955669955669955,0.4962676962676963,0.58006578006578,0.6312026312026312,0.6306878306878307,0.6231946231946232,0.5937365937365937,0.593050193050193,0.5882453882453882,0.4962676962676963,0.4962676962676963,0.49621049621049623,0.5522835004316485,0.6312026312026312
12,0.5008723008723008,0.5692835692835693,0.5939367939367939,0.5907907907907908,0.5595023595023595,0.5581867581867582,0.5227227227227227,0.5216359216359217,0.4714142714142714,0.5008723008723008,0.5008723008723008,0.5008723008723008,0.5008723008723008,0.5008723008723008,0.5008723008723008,0.5008723008723008,0.5008723008723008,0.5008723008723008,0.5887315887315887,0.6017732017732018,0.58993278993279,0.5175747175747176,0.5257543257543258,0.5290719290719291,0.5244387244387244,0.5008723008723008,0.5301587301587302,0.5587587587587588,0.6024024024024024,0.5624767624767625,0.47044187044187047,0.530959530959531,0.5303303303303303,0.5008723008723008,0.5008723008723008,0.496982696982697,0.5253136734618216,0.6024024024024024
13,0.5004147004147004,0.617045617045617,0.6298584298584299,0.6130988130988131,0.6044616044616045,0.6031460031460032,0.5707707707707708,0.5663091663091663,0.4739310739310739,0.5004147004147004,0.5004147004147004,0.5004147004147004,0.5004147004147004,0.5004147004147004,0.5004147004147004,0.5004147004147004,0.5004147004147004,0.5004147004147004,0.6201916201916202,0.622994422994423,0.615043615043615,0.5997139997139997,0.5984555984555985,0.5956527956527956,0.564993564993565,0.5004147004147004,0.513913913913914,0.618075218075218,0.6102388102388102,0.5704847704847705,0.5692263692263693,0.5688831688831689,0.5706563706563706,0.5004147004147004,0.5004147004147004,0.48010868010868013,0.5446324631509816,0.6298584298584299
14,0.5006435006435006,0.5278707278707279,0.5981123981123981,0.5878735878735879,0.5905047905047905,0.5371943371943372,0.5453167453167453,0.5413699413699413,0.486972686972687,0.5006435006435006,0.5006435006435006,0.5006435006435006,0.5006435006435006,0.5006435006435006,0.5006435006435006,0.5006435006435006,0.5006435006435006,0.5006435006435006,0.5595595595595596,0.5914771914771915,0.5866151866151866,0.5836979836979836,0.5528099528099528,0.5337051337051337,0.5381095381095381,0.5006435006435006,0.5837551837551838,0.5941083941083941,0.5911911911911912,0.5720863720863721,0.5016731016731016,0.5146003146003146,0.5477763477763478,0.5006435006435006,0.5006435006435006,0.49217789217789215,0.5306714121528936,0.5981123981123981
15,0.5082797082797083,0.6113542113542113,0.5932217932217932,0.6297726297726298,0.6284570284570284,0.6083226083226083,0.5903045903045903,0.5793793793793793,0.46915486915486915,0.5082797082797083,0.5082797082797083,0.5082797082797083,0.5082797082797083,0.5082797082797083,0.5082797082797083,0.5082797082797083,0.5082797082797083,0.5082797082797083,0.5948805948805949,0.6097526097526097,0.6296010296010296,0.6267410267410267,0.6082082082082082,0.5861861861861862,0.5810953810953811,0.5082797082797083,0.605977405977406,0.6102102102102102,0.6273130273130273,0.6059202059202059,0.5886457886457886,0.6003718003718004,0.5689117689117689,0.5082797082797083,0.5082797082797083,0.48837408837408836,0.5561731043212524,0.6297726297726298
